"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Functional_group" "Ascoma_type" "Ascoma_development" "Ascus_dehiscence" "C_perct" "N_perct" "P_perct" "C.N_perct" "C.P_perct" "N.P_perct" "Sporocarp_N_perct" "Melanin_content_mg.g" "Spore_width_μm" "Spore_length_μm" "Spore_size_μm3" "Fruiting_body_size_mm2" "Fos" "Ter" "Aqu" "Arb" "Aer" "Substrate" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Abrothallus parmotrematis" "InfoSpecies" "Fungi" "Abrothallus parmotrematis Diederich" "SPECIES" "INN" NA "NE" NA "Abrothallus" "Abrothallaceae" "Abrothallales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "lichenicolous_fungus" "ostiolar" "ascolocular" "fissitunicate" 44 4.35 0.93 13.87 126.3 11.93 4.9 66.7218630933333 5.8 8.8 171.059719987964 11025 0 1 0 1 0 "mosses_lichens" 170.255020753041 "NO"
"Abrothallus peyritschii" "InfoSpecies" "Fungi" "Abrothallus peyritschii (Stein) I.Kotte" "SPECIES" "INN" NA "NE" NA "Abrothallus" "Abrothallaceae" "Abrothallales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 "lichenicolous_fungus" "ostiolar" "ascohymenial" "poricidal" 44 3.6 0.526 17.28 342.37 62 4 61.92723718 7.5 10.3 317.422332928508 9025 0 1 0 1 0 "mosses_lichens" 587685.353599694 "NO"
"Abrothallus pezizicola" "InfoSpecies" "Fungi" "Abrothallus pezizicola Diederich & R.C.Harris" "SPECIES" "INN" NA "NE" NA "Abrothallus" "Abrothallaceae" "Abrothallales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 "lichenicolous_fungus" "ostiolar" "ascolocular" "fissitunicate" 44 3.6 0.93 14.985 122.12 13.7175 4.6 42.8690495466667 5.3 7.5 113.097335529233 8100 0 1 0 1 0 "mosses_lichens" 7162603.31686619 "NO"
"Abrothallus prodiens" "InfoSpecies" "Fungi" "Abrothallus prodiens (Harm.) Diederich & Hafellner" "SPECIES" NA NA "NE" NA "Abrothallus" "Abrothallaceae" "Abrothallales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "lichenicolous_fungus" "exposed_hymenium" "ascolocular" "fissitunicate" 44 3.31 0.73 16.3 140.0575 15.7 4.9 148.777135105 5.8 9.3 414.124743596207 10000 0 1 0 1 0 "mosses_lichens" 170.255020753041 "NO"
"Abrothallus suecicus" "InfoSpecies" "Fungi" "Abrothallus suecicus (Kirschst.) Nordin" "SPECIES" "INN" NA "NE" NA "Abrothallus" "Abrothallaceae" "Abrothallales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "lichenicolous_fungus" "ostiolar" "ascohymenial" "poricidal" 44 4.1 1.07 13.87 105.86 11.93 5.5 77.6 5.8 8 106.494754968938 5625 0 1 0 1 0 "mosses_lichens" 4465618.11706757 "NO"
"Abrothallus usneae" "InfoSpecies" "Fungi" "Abrothallus usneae Rabenh." "SPECIES" "INN" NA "NE" NA "Abrothallus" "Abrothallaceae" "Abrothallales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "lichenicolous_fungus" "ostiolar" "ascolocular" "fissitunicate" 44 3.5 0.515 14.93 311.6 40.69 5.5 180.633800656667 5.4 8.5 172.615855549042 4900 0 1 0 1 0 "mosses_lichens" 134570.563160283 "NO"
"Absidia coerulea" "InfoSpecies" "Fungi" "Absidia coerulea Bainier" "SPECIES" "INN" NA "NE" NA "Absidia" "Cunninghamellaceae" "Mucorales" "Mucoromycetes" "Mucoromycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 42.9 4.8 0.498333333333333 12.66 325.69 19.47 7.6 31.5891284 9.9 10.5 78539.8163397448 16900 0 1 0 0 0 "above_litter" 826369.465367422 "YES"
"Absidia corymbifera" "InfoSpecies" "Fungi" "Lichtheimia corymbifera (Cohn) Vuill." "SPECIES" "INN" NA "NE" NA "Lichtheimia" "Lichtheimiaceae" "Mucorales" "Mucoromycetes" "Mucoromycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 8.125 0.59 8.8 202.98 18.915 5.5 44.17582874 8.5 12 406.443549558179 1406 0 1 0 0 0 "above_litter" 2171220.07164939 "YES"
"Absidia fusca" "InfoSpecies" "Fungi" "Absidia fusca Linnem., 1936" "SPECIES" "INN" NA "NE" NA "Absidia" "Cunninghamellaceae" "Mucorales" "Mucoromycetes" "Mucoromycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 45.6 5.25 0.54 11.6566666666667 358.65 26.28 5.2 39 16 15.5 1016.53927208899 10000 0 1 0 0 0 "fungi" 60821.125109536 "YES"
"Acanthobasidium delicatum" "InfoSpecies" "Fungi" "Acanthobasidium delicatum (Wakef.) Oberw. ex Jülich" "SPECIES" NA NA "NE" NA "Acanthobasidium" "Stereaceae" "Russulales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 2.7 0.4 14.4033333333333 276.576666666667 15.7 2.9 91.082031395 6.5 10 1016.53927208899 2025 0 1 0 1 0 "wood" 3306371.53105425 "NO"
"Acanthohelicospora scopula" "InfoSpecies" "Fungi" "Acanthohelicospora scopula (Peck) Rossman & W.C.Allen" "SPECIES" NA NA "NE" NA "Acanthohelicospora" "Tubeufiaceae" "Tubeufiales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 2.37166666666667 0.53 25.8 178.358333333333 13.0866666666667 2.9 199.2924589 7 9.3 1016.53927208899 3025 0 1 0 1 0 "wood" 2563500.98308249 "NO"
"Acanthonitschkea tristis" "InfoSpecies" "Fungi" "Acanthonitschkea tristis (J.Kickx f.) Nannf." "SPECIES" "INN" NA "NE" NA "Acanthonitschkea" "Nitschkiaceae" "Coronophorales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 45.48 5.8 0.802 11.02 243.92 19.93 6.1 40.695211225 5.1 7.8 1379.28483863206 3025 0 1 0 0 0 "above_litter" 7162603.31686619 "NO"
"Acanthophiobolus helicosporus" "InfoSpecies" "Fungi" "Acanthophiobolus helicosporus (Berk. & Broome) J.Walker" "SPECIES" "INN" NA "NE" NA "Acanthophiobolus" "Tubeufiaceae" "Tubeufiales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 43.7333333333333 3.8 0.582 16.05 331.203333333333 15.265 5.8 138.7747578 7 10 55.1935941333679 4225 0 1 0 0 0 "above_litter" 17950372.9231759 "NO"
"Acanthophysellum minor" "InfoSpecies" "Fungi" "Acanthophysellum minor (Pilát) Sheng H.Wu, Boidin & C.Y.Chien" "SPECIES" NA NA "NE" NA "Acanthophysellum" "Stereaceae" "Russulales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 1.7 0.36 17.0433333333333 382.155 34.6666666666667 1.5 104.320310143333 7.5 10.5 78539.8163397448 6400 0 1 0 1 0 "wood" 8546373.83587298 "NO"
"Acanthophysium minor" "InfoSpecies" "Fungi" "Acanthophysellum minor (Pilát) Sheng H.Wu, Boidin & C.Y.Chien" "SPECIES" "INN" NA "NE" NA "Acanthophysellum" "Stereaceae" "Russulales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 4.25 0.4675 12.86 307.85 18.915 5 113.3880794 7.8 11.5 1379.28483863206 6400 0 1 0 0 0 "above_litter" 8655590.13811742 "YES"
"Acanthostigma revocatum" "InfoSpecies" "Fungi" "Acanthostigma revocatum Sacc." "SPECIES" NA NA "NE" NA "Acanthostigma" "Tubeufiaceae" "Tubeufiales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44.7 2.37166666666667 0.38 25.8 406.24 22.88 2.9 104.320310143333 7.5 12.3 1016.53927208899 7225 0 1 0 1 0 "wood" 7496138.09911408 "NO"
"Achroomyces disciformis" "SPEED2ZERO" "Fungi" "Platygloea disciformis (Fr.) Neuhoff" "SPECIES" "INN" NA "NE" NA "Platygloea" "Platygloeaceae" "Platygloeales" "Pucciniomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 1.15 0.1 45.53 1980.26 21.0975 3.1 104.320310143333 8 12.8 384.460254964685 7225 0 1 0 1 0 "wood" 13383759.2091955 "NO"
"Achroomyces effusus" "InfoSpecies" "Fungi" "Colacogloea effusa (J.Schröt.) Malysheva, Schoutteten & Spirin" "SPECIES" "INN" NA "DD" NA "Colacogloea" "Colacogloeaceae" "Platygloeales" "Microbotryomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 4 0.38 15.31 568.33 30.47 3.9 180.633800656667 6.3 12 1379.28483863206 1600 0 1 0 0 0 "fungi" 7496138.09911408 "NO"
"Achroomyces insignis" "InfoSpecies" "Fungi" "Achroomyces insignis Hauerslev" "SPECIES" NA NA "NE" NA "Achroomyces" "Platygloeaceae" "Platygloeales" "Pucciniomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 44 4.6 0.42 11.38 285.59 26.28 4.9 44.17582874 6.3 11.3 1016.53927208899 11025 0 1 0 0 0 "fungi" 3115771.84841023 "NO"
"Achroomyces microsporus" "InfoSpecies" "Fungi" "Cystobasidium sebaceum G.W.Martin" "SPECIES" "INN" NA "NE" NA "Cystobasidium" "Cystobasidiaceae" "Cystobasidiales" "Cystobasidiomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 1.15 0.07 45.43 1980.26 14.14 1 56.007829265 7.5 13.5 1016.53927208899 2304 0 1 0 1 0 "wood" 4870926.82205267 "NO"
"Achroomyces peniophorae" "InfoSpecies" "Fungi" "Colacogloea peniophorae (Bourdot & Galzin) Oberw., R.Bauer & Bandoni" "SPECIES" "INN" NA "DD" NA "Colacogloea" "Colacogloeaceae" "Platygloeales" "Microbotryomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 45.6 4.1 0.4675 12.89 325.69 30.47 5 56 11.5 16.5 1016.53927208899 4900 0 1 0 0 0 "fungi" 5878758.30143677 "NO"
"Achroomyces robertsii" "InfoSpecies" "Fungi" "Achroomyces robertsii Trichies" "SPECIES" "INN" NA "NE" NA "Achroomyces" "Platygloeaceae" "Platygloeales" "Pucciniomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 44.3 3.86 0.64 15.31 189.125 19.93 3.8 26.41309883 7.3 10 1379.28483863206 4225 0 1 0 0 0 "fungi" 120745.937595322 "NO"
"Achroomyces sebaceus" "InfoSpecies" "Fungi" "Naohidea sebacea (Berk. & Broome) Oberw." "SPECIES" "INN" NA "DD" NA "Naohidea" "Naohideaceae" "Naohideales" "Cystobasidiomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascolocular" "fissitunicate" 44 3.21 0.578461538461538 13.87 256.0725 9.88 4.3 2.24 9.5 18.5 796.328287838063 784 0 1 0 0 0 "fungi" 3462632.48555202 "NO"
"Acremonium alternatum" "InfoSpecies" "Fungi" "Acremonium alternatum Link" "SPECIES" "INN" NA "NE" NA "Acremonium" "Bionectriaceae" "Hypocreales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 43.7 4.6 0.06 13.43 642.41 32.48 6.7 42.8690495466667 8.3 12.5 78539.8163397448 4900 0 1 0 0 0 "above_litter" 1466621.36634165 "YES"
"Acremonium hypholomatis" "InfoSpecies" "Fungi" "Acremonium hypholomatis (Boedijn) D.Hawksw." "SPECIES" "INN" NA "NE" NA "Acremonium" "Bionectriaceae" "Hypocreales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "lichenicolous_fungus" "ostiolar" "ascolocular" "fissitunicate" 44 1.7 0.146666666666667 69.37 1980.26 55.36 4.3 199.2924589 11.3 15.5 1379.28483863206 4900 0 1 0 1 0 "mosses_lichens" 13383759.2091955 "NO"
"Acremonium pertusariae" "InfoSpecies" "Fungi" "Acremonium pertusariae Brackel & Etayo" "SPECIES" "INN" NA "NE" NA "Acremonium" "Bionectriaceae" "Hypocreales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 "lichenicolous_fungus" "ostiolar" "ascolocular" "fissitunicate" 44 3.8 0.542857142857143 13.33 276.576666666667 22.88 4.6 39 9.3 11 324.636476858701 6400 0 1 0 1 0 "mosses_lichens" 7162603.31686619 "NO"
"Acremonium strictum" "InfoSpecies" "Fungi" "Sarocladium strictum (W.Gams) Summerb." "SPECIES" "INN" NA "NE" NA "Sarocladium" "Sarocladiaceae" "Hypocreales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44.2 6.6 0.73 10.265 182.6575 12.2 5.5 26.41309883 6 9 169.646003293849 1225 0 1 0 0 0 "above_litter" 1927370.88603314 "YES"
"Acrocordia cavata" "SPEED2ZERO" "Fungi" "Acrocordia cavata (Ach.) R.C.Harris" "SPECIES" "INN" NA "NT" NA "Acrocordia" "Monoblastiaceae" "Monoblastiales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 4.4 0.544 11.6566666666667 385.106363636364 26.28 4 64.48982208 6.8 10.8 78539.8163397448 2304 0 1 0 0 0 "above_litter" 3115771.84841023 "YES"
"Acrocordia gemmata" "SPEED2ZERO" "Fungi" "Acrocordia gemmata (Ach.) A.Massal." "SPECIES" "INN" NA "NT" NA "Acrocordia" "Monoblastiaceae" "Monoblastiales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44.2 5.3 0.795 12.375 270.130416666667 11.93 4.6 44.17582874 7 12 78539.8163397448 4225 0 1 0 0 0 "above_litter" 162608.367327407 "YES"
"Acrospermum adeanum" "SPEED2ZERO" "Fungi" "Acrospermum adeanum Höhn." "SPECIES" "INN" NA "NE" NA "Acrospermum" "Acrospermaceae" "Acrospermales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 44 3.1 0.93 16.56 146.882 7.78 4.6 56 5.5 7.5 136.783373340973 8649 0 1 0 1 0 "mosses_lichens" 7162603.31686619 "NO"
"Acrospermum compressum" "SPEED2ZERO" "Fungi" "Acrospermum compressum Tode" "SPECIES" "INN" NA "LC" NA "Acrospermum" "Acrospermaceae" "Acrospermales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 43 8.6 1.07 5.66 233.13 21.0975 6.7 39 5.5 5.8 122.075483734417 9312.5 0 1 0 0 0 "above_litter" 13383759.2091955 "NO"
"Acrospermum graminum" "SPEED2ZERO" "Fungi" "Acrospermum graminum Lib." "SPECIES" "INN" NA "NE" NA "Acrospermum" "Acrospermaceae" "Acrospermales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 43.3 8.6 1.06 6.345 178.36 12.7 5.5 16.972608785 4.3 5.5 100.128841055214 10000 0 1 0 0 0 "above_litter" 170.255020753041 "NO"
"Acrospermum pallidulum" "InfoSpecies" "Fungi" "Acrospermum pallidulum Kirschst." "SPECIES" "INN" NA "NE" NA "Acrospermum" "Acrospermaceae" "Acrospermales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 5.3 0.91 10.765 67.26 14.44 6.2 39 6.5 9.8 204.140690630265 6400 0 1 0 0 0 "above_litter" 7162603.31686619 "YES"
"Actidium nitidum" "InfoSpecies" "Fungi" "Glonium nitidum Ellis" "SPECIES" "INN" NA "NE" NA "Glonium" "Gloniaceae" "Mytilinidiales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 4.56666666666667 0.56 15.19 264.563333333333 27.59 5.4 61.92723718 11.3 21 1016.53927208899 2500 0 1 0 0 0 "above_litter" 7496138.09911408 "YES"
"Actinoscypha muelleri" "InfoSpecies" "Fungi" "Actinoscypha muelleri Graddon" "SPECIES" "INN" NA "DD" NA "Actinoscypha" "Pezizellaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 44 4.5 0.65 12.375 155.92 19.93 4.9 104.320310143333 50 60 207.345115136926 8100 0 1 0 0 0 "above_litter" 9237114.36867618 "NO"
"Adelphella babingtonii" "SPEED2ZERO" "Fungi" "Adelphella babingtonii (Berk. & Broome) Pfister, Matočec & I.Kušan" "SPECIES" "INN" NA "LC" NA "Adelphella" "Pezizaceae" "Pezizales" "Pezizomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "operculate" 44.1 4.5 0.77 8.95 133.04962962963 15.7 5.2 144.432011366667 7.3 10 78539.8163397448 7225 0 1 0 0 0 "above_litter" 1400263.2143623 "NO"
