"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Riparian_sp" "Overwinter_stage" "BodyLength_min" "BodyLength_mm" "BodyLength_max" "BodyWidth_mm" "Body_height_mm" "Head_length_mm" "Head_width_mm" "Eye_area_mm2" "Antenna_length_mm" "Mandible_length_mm" "Proximal_mandible_width_mm" "Front_leg_length_mm" "Mid_leg_length_mm" "Hind_leg_length_mm" "Flight_capacity" "Elytra_length_mm" "Elytra_width_mm" "Wing_length_mm" "Wing_width_mm" "Wing_area_mm2" "Hairiness_total" "Colour_lightness" "Diet" "Diet_Carniv" "Diet_Scav" "Diet_Fungi" "Diet_Root" "Diet_Seed" "Diet_Leaf" "Diet_Flower" "Diet_Stem" "Fos" "Ter" "Aqu" "Arb" "Aer" "Biotope_range" "HAB_MesoGrass" "HAB_DryGrass" "HAB_Shrubs" "HAB_Forests" "HAB_TallGrass" "HAB_Wetlands" "HAB_Water" "HAB_Rocks" "HAB_Human" "EIV_Moisture" "Elev_Planar" "Elev_Colline" "Elev_Montane" "Elev_Subalpine" "Elev_Alpine" "Dispersal_ability" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Amara plebeja" "SPEED2ZERO" "Insects" "Amara plebeja (Gyllenhal, 1810)" "SPECIES" "INN" NA "LC" NA "Amara" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 2 "imago" 6 7 8 2.362 1.867 1.343 1.427 0.204 2.093 0.444 0.184 2.34 2.982 2.846 "macroptery" 5.354 1.207 7.823 2.268 15.992 17.063 115.96 "Omnivorous" 1 0 0 1 0 0 1 0 0 1 0 0 0 "stenotop" 1 1 0 0 0 1 0 0 0 3 1 1 1 1 0 1 98.9717495972782 "NO"
"Amara praetermissa" "SPEED2ZERO" "Insects" "Amara praetermissa (C.R.Sahlberg, 1827)" "SPECIES" "INN" NA "LC" NA "Amara" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 "larva-imago" 5 6.5 8 1.758 1.455 0.974 0.943 0.144 2.376 0.388 0.241 1.957 2.032 2.445 "macroptery" 3.642 0.779 5.402 2.1 8.945 16.522 133.07 "Carnivorous" 1 0 0 1 0 0 0 0 0 1 0 0 0 "eurytop" 1 0 1 0 0 0 0 0 0 3 0 1 1 1 1 1 521953.997863121 "NO"
"Amara proxima" "InfoSpecies" "Insects" "Amara proxima Putzeys, 1866" "SPECIES" "INN" NA "EN" NA "Amara" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 7 7.5 8 3.239 2.153 1.24 1.418 0.246 3.269 0.595 0.182 2.454 2.465 3.372 "macroptery" 5.927 1.628 8.187 3.2 24.89 3.03 105.28 "Omnivorous" 1 0 0 0 0 0 1 0 0 1 0 0 0 "stenotop" 0 0 0 0 0 0 0 0 1 2 0 1 1 0 0 1 179624.478504084 "NO"
"Amara pulpani" "InfoSpecies" "Insects" "Amara pulpani Kult, 1949" "SPECIES" "INN" NA NA NA "Amara" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 3 "imago" 6 7 8 2.113 1.642 0.907 1.415 0.173 2.997 0.504 0.17 2.17 2.516 2.422 "macroptery" 4.507 0.857 5.69 2.145 11.891 20.668 128.44 "Omnivorous" 1 0 0 1 0 0 1 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 3 0 1 1 1 0 1 1188587.43757618 "NO"
"Amara quenseli subsp. quenseli" "SPEED2ZERO" "Insects" "Amara quenseli quenseli" "SUBSPECIES" "INN" NA "LC" NA "Amara" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 "larva" 6 7.5 9 2.498 2.158 1.243 1.609 0.284 2.093 0.487 0.189 2.266 2.729 2.742 "macroptery" 5.623 1.316 6.532 2.781 13.873 19.538 112.28 "Carnivorous" 1 0 0 1 0 0 0 0 0 1 0 0 0 "stenotop" 1 0 0 0 0 0 0 0 0 3 0 1 1 1 1 1 1684.40214109134 "NO"
"Amara sabulosa" "InfoSpecies" "Insects" "Amara sabulosa (Audinet-Serville, 1821)" "SPECIES" "INN" NA "CR" NA "Amara" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "larva" 5 5.5 6 1.792 1.625 0.921 1.096 0.102 1.582 0.364 0.126 1.789 1.998 1.891 "macroptery" 4.215 0.882 4.558 2.115 8.954 23.199 120.18 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 1 0 0 0 0 0 0 0 1 2 0 0 0 0 0 1 4941.42027561818 "NO"
"Amara schimperi" "SPEED2ZERO" "Insects" "Amara schimperi Wencker, 1866" "SPECIES" "INN" NA "VU" NA "Amara" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 7 8 9 3.191 3.01 1.805 1.663 0.357 3.54 0.955 0.16 4.237 4.239 4.869 "macroptery" 5.505 1.778 8.91 3.503 24.066 17.818 126.97 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 0 1 0 0 0 0 0 0 1 4 1 1 1 1 0 1 8062.4018525196 "NO"
"Amara similata" "SPEED2ZERO" "Insects" "Amara similata (Gyllenhal, 1810)" "SPECIES" "INN" NA "LC" NA "Amara" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 7 8.5 10 2.36 2.232 1.334 1.591 0.205 2.753 0.577 0.239 3.537 3.408 3.979 "macroptery" 5.888 1.392 8.567 3.024 23.794 21.326 113.38 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "stenotop" 1 0 0 0 0 0 0 0 0 3 1 1 1 1 1 1 68127.9538478765 "NO"
"Amara spreta" "InfoSpecies" "Insects" "Amara spreta Dejean, 1831" "SPECIES" NA NA "RE" NA "Amara" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 3 "imago" 7 8 9 2.678 2.367 1.182 1.594 0.301 6.484 0.697 0.239 3.925 4.312 4.943 "macroptery" 6.364 1.292 9.575 3.833 29.794 16.223 117.17 "Omnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 0 1 0 1 0 0 0 0 0 2 0 1 0 0 0 1 16567.5638931863 "NO"
"Amara strenua" "InfoSpecies" "Insects" "Amara strenua Zimmermann, 1832" "SPECIES" "INN" NA NA NA "Amara" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 "imago" 8 9 10 2.826 2.475 1.691 1.619 0.414 5.248 0.688 0.297 3.274 3.42 3.487 "macroptery" 6.001 1.388 7.71 2.854 15.738 12.662 122.22 "Omnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 0 0 0 0 0 0 0 0 1 3 0 1 0 0 0 1 2333.09352744142 "NO"
"Amara tibialis" "SPEED2ZERO" "Insects" "Amara tibialis (Paykull, 1798)" "SPECIES" "INN" NA "CR" NA "Amara" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 4 4.5 5 1.504 1.224 0.694 0.938 0.068 0.873 0.272 0.175 1.319 1.535 1.574 "macroptery" 3.209 0.779 4.009 1.713 5.353 36.117 110.27 "Herbivorous" 0 0 0 0 0 0 1 0 0 1 0 0 0 "eurytop" 1 0 0 0 0 0 0 0 1 2 1 0 0 0 0 1 1110611.65875592 "NO"
"Amara tricuspidata" "InfoSpecies" "Insects" "Amara tricuspidata Dejean, 1831" "SPECIES" "INN" NA "NT" NA "Amara" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 "imago" 6 7.5 9 2.839 2.773 1.862 1.628 0.164 5.663 0.619 0.278 3.268 3.869 5.236 "macroptery" 6.128 1.549 8.172 2.959 18.822 6.193 113.83 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 1 0 0 0 0 0 0 1 0 3 1 1 1 0 0 1 217689.212836861 "NO"
"Amblystomus niger" "InfoSpecies" "Insects" "Amblystomus niger (Heer, 1841)" "SPECIES" "INN" NA "CR" NA "Amblystomus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 2 2.5 3 0.95 0.959 0.635 0.672 0.043 1.038 0.225 0.091 0.921 0.97 1.086 "macroptery" 1.829 0.522 3.277 1.337 3.6 34.388 122.76 "Carnivorous" 0 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 0 1 0 0 0 0 0 0 1 4 1 1 0 0 0 0.75 660.984844852146 "NO"
"Amidorus immaturus" "SPEED2ZERO" "Insects" "Amidorus immaturus (Mulsant, 1842)" "SPECIES" "INN" NA NA NA "Amidorus" "Scarabaeidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 "imago" 6 7 8 2.325 1.318 0.703 1.248 0.126 2.16 0.363 0.144 2.098 2.306 2.42 "macroptery" 4.67 1.205 6.528 2.539 13.767 9.981 114.31 "Omnivorous" 0 0 0 1 0 0 1 0 0 1 1 1 0 "stenotop" 0 0 0 0 0 0 1 0 0 5 1 1 1 1 0 1 67112.0558382886 "YES"
"Amidorus obscurus subsp. obscurus" "SPEED2ZERO" "Insects" "Amidorus obscurus obscurus" "SUBSPECIES" "INN" NA NA NA "Amidorus" "Scarabaeidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 2 "imago" 7 8.608 11 3.8 2.889 1.089 1.568 0.193 2.209 0.477 0.359 3.069 2.742 3.438 "brachyptery" 5.671 1.692 8.29 3.403 24.066 12.316 97.39 "Herbivorous" 0 0 0 1 0 0 1 0 0 1 0 1 0 "eurytop" 0 0 0 0 0 1 0 0 0 1 0 0 1 1 1 1 15274.9604902558 "YES"
"Ammoecius brevis" "SPEED2ZERO" "Insects" "Ammoecius brevis Erichson, 1848" "SPECIES" "INN" NA NA NA "Ammoecius" "Scarabaeidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 "imago" 6 6.882 8 3.188 1.625 1.286 1.455 0.105 1.069 0.616 0.147 2.844 2.867 3.398 "macroptery" 5.876 1.795 7.916 3.304 21.228 11.044 97.39 "Omnivorous" 0 0 0 0 0 0 1 0 0 1 1 1 0 "eurytop" 0 0 0 1 0 0 1 0 0 3 1 1 1 1 0 1 2767319.09801616 "YES"
"Ampedus aethiops" "SPEED2ZERO" "Insects" "Ampedus aethiops (Lacordaire, 1835)" "SPECIES" "INN" NA NA "LEAST_CONCERN" "Ampedus" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 "imago" 9 11.72 14 3.461 2.534 1.546 1.766 0.183 3.662 0.583 0.121 2.897 3.147 3.43 "dimorphy" 7.457 1.871 8.856 3.514 25.673 13.938 102.96 "Omnivorous" 1 0 0 0 0 0 0 0 0 1 0 1 0 "stenotop" 0 0 0 1 0 1 0 0 0 2 0 1 1 1 0 1 2637336.17519459 "NO"
"Ampedus apicalis" "EEA" "Insects" "Ampedus apicalis (Reitter, 1889)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Ampedus" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 8 10 11 2.877 2.197 1.163 1.515 0.288 4.502 1.165 0.163 3.428 3.691 3.487 "dimorphy" 7.083 1.292 8.581 3.337 22.215 14.035 116.48 "Carnivorous" 0 0 0 0 0 0 0 0 0 1 0 1 0 "eurytop" 0 0 0 1 0 0 0 0 0 2 1 1 1 1 0 1 8578.84123013911 "NO"
"Ampedus assingi" "EEA" "Insects" "Ampedus assingi Schimmel, 1996" "SPECIES" NA "Yes" NA "ENDANGERED" "Ampedus" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 "imago" 7 8 8 2.799 2.08 1.069 1.403 0.102 3.818 0.366 0.252 2.239 2.616 2.906 "dimorphy" 5.578 1.266 6.744 2.8 16.712 48.971 107.24 "Herbivorous" 0 0 0 0 0 0 0 0 0 1 0 1 0 "eurytop" 0 0 0 0 0 1 0 0 0 3 1 0 1 1 1 1 1198.92174861521 "NO"
"Ampedus aurilegulus" "EEA" "Insects" "Ampedus aurilegulus (Schaufuss, 1863)" "SPECIES" NA "No" NA NA "Ampedus" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 "imago" 7 9.99 9 2.91 2.197 0.902 1.481 0.228 2.499 0.34 0.29 2.474 2.286 2.912 "dimorphy" 5.381 1.389 7.186 2.995 18.936 14.619 113.37 "Herbivorous" 0 0 0 0 0 1 0 0 0 1 0 1 0 "stenotop" 0 0 0 0 0 1 0 0 0 2 0 1 1 1 1 1 632351.890500793 "YES"
"Ampedus auripes" "SPEED2ZERO" "Insects" "Ampedus auripes (Reitter, 1895)" "SPECIES" "INN" NA NA "LEAST_CONCERN" "Ampedus" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 2 "imago" 7 8.832 8 2.339 1.882 1.009 1.325 0.088 3.059 0.408 0.165 2.314 2.404 2.36 "dimorphy" 5.876 1.438 6.593 3.038 16.465 10.602 97.43 "Omnivorous" 0 0 0 0 0 0 0 0 0 1 0 1 0 "eurytop" 0 0 0 0 0 1 0 0 0 4 0 1 1 1 0 1 500209.579593721 "NO"
"Ampedus balcanicus" "EEA" "Insects" "Ampedus balcanicus Dolin, 1983" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Ampedus" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 "imago" 7 9.5 11 3.029 2.447 1.68 1.719 0.269 2.883 0.639 0.298 3.577 3.599 5.466 "dimorphy" 6.124 1.482 8.061 3.667 22.762 12.74 111.44 "Herbivorous" 0 0 0 0 0 1 1 0 0 1 0 1 0 "stenotop" 0 0 0 0 0 0 0 0 1 2 1 1 1 1 1 1 50992.4588025096 "NO"
"Ampedus balteatus" "SPEED2ZERO" "Insects" "Ampedus balteatus (Linnaeus, 1758)" "SPECIES" "INN" NA NA NA "Ampedus" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 "imago" 7 9.191 9 2.751 1.861 0.865 1.409 0.15 2.963 0.491 0.09 2.208 2.423 2.657 "dimorphy" 6.128 1.471 7.033 2.708 15.402 17.173 106.15 "Omnivorous" 0 0 0 0 0 0 0 0 0 1 0 1 0 "stenotop" 0 0 0 0 0 1 0 0 1 3 1 1 1 1 0 1 306668.802246353 "NO"
"Ampedus boquilobensis" "EEA" "Insects" "Ampedus boquilobensis Giuseppe & Serrano, 2003" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Ampedus" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 "imago" 9 10.528 11 3.376 2.504 1.276 1.648 0.128 3.059 0.516 0.133 3.136 3.321 3.317 "brachyptery" 6.348 1.477 9.169 3.966 29.794 4.541 101.87 "Herbivorous" 0 0 0 0 0 0 0 0 0 1 0 1 0 "eurytop" 0 0 0 0 0 0 0 0 1 3 0 1 1 1 0 1 13547.8631327924 "NO"
"Ampedus bouweri" "EEA" "Insects" "Ampedus bouweri Schimmel, 1984" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Ampedus" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 "imago" 8 10.623 12 2.909 2.288 1.243 1.515 0.173 2.921 0.636 0.208 3.052 2.742 3.979 "dimorphy" 6.986 1.565 8.775 3.073 19.825 0 100.69 "Herbivorous" 0 0 0 0 0 1 1 0 0 1 0 1 0 "stenotop" 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 1 179624.478504084 "NO"
"Ampedus brunnicornis" "SPEED2ZERO" "Insects" "Ampedus brunnicornis Germar, 1844" "SPECIES" "INN" NA NA "VULNERABLE" "Ampedus" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 2 "imago" 7 9.317 10 2.584 2.104 0.935 1.552 0.164 3.407 0.479 0.199 2.515 2.803 3.249 "dimorphy" 6.311 1.267 7.412 2.763 16.712 23.511 119.35 "Herbivorous" 0 0 0 0 0 1 1 0 0 1 0 1 0 "eurytop" 0 0 0 1 0 1 0 0 0 4 1 0 1 1 0 1 1110611.65875592 "NO"
"Ampedus callegarii" "EEA" "Insects" "Ampedus callegarii Platia & Gudenzi, 2000" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Ampedus" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 "imago" 7 9.99 11 2.708 1.845 1.18 1.545 0.139 4.806 0.299 0.178 2.497 2.803 3.167 "brachyptery" 6.364 1.292 7.533 2.9 19.571 16.989 99.99 "Herbivorous" 0 0 0 0 0 1 0 0 0 1 0 1 0 "eurytop" 0 0 0 0 0 0 0 0 0 3 0 0 1 1 0 1 7080.87957328687 "NO"
"Ampedus canaliculatus" "EEA" "Insects" "Ampedus canaliculatus (Reitter, 1918)" "SPECIES" NA "No" NA "DATA_DEFICIENT" "Ampedus" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 2 "imago" 7 8.875 10 2.734 2.239 1.272 1.486 0.173 4.502 0.547 0.198 3.052 3.562 3.59 "brachyptery" 6.311 1.359 8.29 3.505 25.497 25.164 115.58 "Herbivorous" 0 0 0 0 0 1 1 0 0 1 0 1 0 "stenotop" 0 0 0 0 0 0 0 0 0 4 0 1 1 1 0 1 5895.72979596047 "NO"
"Ampedus cardinalis" "InfoSpecies" "Insects" "Ampedus cardinalis (Schiödte, 1865)" "SPECIES" "INN" NA NA "NEAR_THREATENED" "Ampedus" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 "imago" 9 12.924 14 3.733 2.848 1.436 1.875 0.227 3.913 0.639 0.274 3.429 3.919 4.071 "brachyptery" 8.495 1.785 10.94 3.971 33.063 20.136 127.08 "Herbivorous" 0 0 0 0 0 1 0 0 0 1 0 1 0 "stenotop" 0 0 0 0 0 0 0 0 1 4 0 1 1 1 0 1 5724820.37725904 "NO"
"Ampedus carinthiacus" "EEA" "Insects" "Ampedus carinthiacus Bouwer, 1984" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Ampedus" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 "imago" 6 7.469 6 2.117 1.318 1.009 1.387 0.102 2.497 0.403 0.174 1.845 2.111 2.223 "dimorphy" 5.165 0.976 6.383 2.632 13.253 16.086 106.32 "Omnivorous" 0 0 0 0 0 0 1 0 0 1 0 1 0 "stenotop" 0 0 0 1 0 0 0 0 0 5 1 1 1 1 0 1 31305.9521073251 "NO"
"Ampedus cinnaberinus" "SPEED2ZERO" "Insects" "Ampedus cinnabarinus (Eschscholtz, 1829)" "SPECIES" "INN" NA NA NA "Ampedus" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 "imago" 14 14.658 16 4.252 3.038 1.588 2.066 0.269 3.785 1.05 0.468 4.693 4.906 5.311 "macroptery" 9.892 2.21 14.546 5.5 71.95 11.44 108.97 "Herbivorous" 0 0 0 0 0 1 0 0 0 1 0 1 0 "stenotop" 0 0 0 0 0 0 0 0 1 2 0 1 1 1 0 1 5726.88075338796 "NO"
"Ampedus coenobita" "EEA" "Insects" "Ampedus coenobita (Costa, 1881)" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Ampedus" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 2 "imago" 6 8.608 9 2.958 1.798 1.06 1.609 0.113 1.351 0.356 0.234 2.34 2.597 2.9 "macroptery" 5.569 1.238 8.115 2.785 20.192 20.668 104.12 "Omnivorous" 0 0 0 0 0 0 1 0 0 1 0 1 0 "eurytop" 0 0 0 0 0 1 0 0 0 3 1 1 1 1 0 1 401840.811387471 "NO"
"Ampedus corsicus" "EEA" "Insects" "Ampedus corsicus (Reitter, 1918)" "SPECIES" NA "Yes" NA "VULNERABLE" "Ampedus" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 "imago" 7 10.5 12 3.622 2.486 1.514 1.538 0.241 2.276 0.637 0.235 2.989 3.562 3.708 "dimorphy" 6.354 1.16 9.498 3.503 24.046 0 101.39 "Herbivorous" 0 0 0 0 0 1 0 0 0 1 0 1 0 "eurytop" 0 0 0 0 0 0 0 0 1 3 0 1 1 1 0 1 196.252340615196 "NO"
"Ampedus elegantulus" "InfoSpecies" "Insects" "Ampedus elegantulus (Schönherr, 1817)" "SPECIES" "INN" NA NA NA "Ampedus" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 2 "imago" 7 9.641 10 2.91 2.169 1.163 1.524 0.128 2.966 0.547 0.162 2.777 2.952 3.738 "brachyptery" 6.773 1.581 7.813 2.9 17.746 22.018 124.98 "Omnivorous" 0 0 0 0 0 0 0 0 0 1 0 1 0 "eurytop" 0 0 0 0 0 0 0 0 1 3 0 1 1 1 0 1 155.994498322644 "NO"
"Ampedus elongatulus" "SPEED2ZERO" "Insects" "Ampedus elongatulus (Fabricius, 1787)" "SPECIES" "INN" NA NA NA "Ampedus" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 2 "imago" 7 9.659 9 2.618 2.002 1.011 1.382 0.134 3.043 0.407 0.198 2.268 2.397 2.691 "dimorphy" 5.915 1.241 7.145 2.721 15.678 17.126 105.75 "Omnivorous" 1 0 0 0 0 0 1 0 0 1 0 1 0 "eurytop" 0 0 0 1 0 1 0 0 1 3 1 1 1 1 1 1 128534.625766046 "NO"
"Ampedus erythrogonus" "SPEED2ZERO" "Insects" "Ampedus erythrogonus (Müller, 1821)" "SPECIES" "INN" NA NA NA "Ampedus" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 3 "imago" 5 7.376 7 2.187 1.463 0.912 1.166 0.077 2.2 0.263 0.048 1.795 1.902 1.909 "macroptery" 4.696 1.205 5.414 2.44 10.698 30.193 103.6 "Herbivorous" 0 0 0 0 0 0 0 0 0 1 1 1 0 "stenotop" 0 0 0 0 0 1 1 0 0 3.5 1 1 1 1 0 1 1198.92174861521 "NO"
"Ampedus francolinus" "EEA" "Insects" "Ampedus francolinus Bouwer, 1984" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Ampedus" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 1 "imago" 9 10.256 11 3.622 2.582 0.887 1.565 0.128 1.069 0.521 0.223 2.872 3.097 3.525 "macroptery" 6.156 1.585 8.172 2.843 18.602 20.343 114.17 "Omnivorous" 1 0 0 0 0 0 0 0 0 1 0 1 0 "eurytop" 0 0 0 0 0 1 0 0 1 3 1 0 1 1 0 1 21810.514170193 "NO"
"Ampedus fuentei" "EEA" "Insects" "Ampedus fuentei Sánchez-Ruiz, 1996" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Ampedus" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 3 "imago" 7 10 10 2.783 2.288 1.243 1.638 0.207 4.313 0.608 0.162 2.986 3.333 3.438 "dimorphy" 6.083 1.276 7.674 2.9 17.746 31.123 117.53 "Omnivorous" 0 0 0 0 0 0 0 0 0 1 0 1 0 "eurytop" 0 0 0 0 0 1 0 0 1 4 1 1 1 1 0 1 493242.982635846 "NO"
