"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Body_mass_g" "BodyLength_mm" "Litter_size" "Reproductive_mode" "Age_at_maturity_y" "First_breeding_y" "Longevity_max_y" "Activity" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Scav" "Diet_Fruit" "Diet_Nect" "Diet_Seed" "Diet_Plant" "Fos" "Ter" "Aqu" "Arb" "Aer" "Verticality" "EcoTer" "EcoFresh" "EcoMar" "MajorHabitat_1" "MajorHabitat_2" "MajorHabitat_3" "MajorHabitat_4" "MajorHabitat_5" "MajorHabitat_6" "MajorHabitat_7" "MajorHabitat_8" "MajorHabitat_9" "MajorHabitat_10" "MajorHabitat_12" "MajorHabitat_13" "MajorHabitat_14" "MajorHabitat_15" "MajorHabitat_16" "MajorHabitat_17" "MajorHabitatSum" "Habitat_breadth" "PropUrbanArea" "PropCroplandArea" "PropPastureArea" "PropRangeLandArea" "AnnuMeanTemp" "AnnuPrecip" "TempSeasonality" "PrecipSeasonality" "Elevation" "Dispersal_km" "RangeSize_km2" "Venomous" "Dorsal_colour" "Dorsal_pattern" "Foraging_mode" "Shape_pupil" "Fangs" "Sex_determinism" "Body_temp" "MISSING_ALL_TRAITS"
"Chalcides parallelus" "EEA" "Reptiles" "Chalcides parallelus Doumergue, 1901" "SPECIES" NA "No" NA "ENDANGERED" "Chalcides" "Scincidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 16.21810097 91.5 3.5 "viviparous" 1.08296273972603 2.24166666666667 13.5328 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 1 1 0 0 0 0.25 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 2 2.96 0.004206592 0.242642708 0 0 17.865700006 360.4321053 5854.94523784 23.446898 5 1.56272 36300 "No" "Black/Brown/Green" "Banded/blotched/uniform" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 30.368 "NO"
"Chalcides sexlineatus" "EEA" "Reptiles" "Chalcides sexlineatus Steindachner, 1891" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Chalcides" "Scincidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 20.89296131 99 4.5 "viviparous" 1.18409369863014 2 9.396 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 1 0 1 1 0 1 0 0 0 0 0 0 1 0 0 0 5 5.84 0.007165641 0.007582487 0 0 18.48 279.1201503 2020.2 25.786242 99.10266497 1.56572 36300 "No" "Gray" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 31.524 "NO"
"Chalcides simonyi" "EEA" "Reptiles" "Chalcides simonyi (Steindachner, 1891)" "SPECIES" NA "Yes" NA "ENDANGERED" "Chalcides" "Scincidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 43.65158 124.5 4.5 "viviparous" 1.11238783561644 1.73366666666667 10.144 "Diurnal" "Omnivorous" 1 1 0 1 0 0 1 0 1 0 1 0 0.71 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 4.2 2.32 0.0050997702 0.11125107776 0.02948287236 0.0223809405776 17.5699265288 430.980931336 5583.28928264 31.152591 1011.721303736 1.09032 1464100 "No" "Gray" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 31.038 "NO"
"Chalcides striatus" "EEA" "Reptiles" "Chalcides striatus (Cuvier, 1829)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Chalcides" "Scincidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 33.88441561 210 7 "viviparous" 1.79418915068493 3 11.8684 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 4 6.4 0.00753602 0.177160967 0.064072566 0 14.5059362584 760.8925692 5714.0499776 21.910758 900 2.01148 992200 "No" "Gray" "Banded/blotched/uniform" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 25.31 "NO"
"Chalcides viridanus" "EEA" "Reptiles" "Chalcides viridanus (Gravenhorst, 1851)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Chalcides" "Scincidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 48.97788194 129 4 "viviparous" 1.34464931506849 1.95166666666667 9.3 "Diurnal" "Omnivorous" 1 0 0 1 1 0 1 0 1 0 0 0 0.5 1 0 0 1 0 1 1 0 1 0 0 0 0 0 0 1 0 0 0 5 5.64 0.003373369 0.005609077 0 0 17.52 257.9746229 2085.9 28.677484 1860 1.31088 96800 "No" "Gray" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 32.274 "NO"
"Chamaeleo africanus" "EEA" "Reptiles" "Chamaeleo africanus Laurenti, 1768" "SPECIES" NA "No" NA "LEAST_CONCERN" "Chamaeleo" "Chamaeleonidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 147.9108388 200 34 "oviparous" 1.14010542465753 1.125 14.128 "Diurnal" "Omnivorous" 1 1 0 1 1 0 1 0 1 0 1 0 0.75 1 0 0 0 1 1 0 1 0 0 0 0 0 1 0 1 0 0 0 5 10.96 0.001762591 0.123547977 0.05645054 0.149145788 25.44 416.3379812 3184.8 39.928219 1205 1.80792 9643700 "No" "Black/Brown/Green" "Banded/blotched/uniform" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 22.75 "NO"
"Chamaeleo chamaeleon" "EEA" "Reptiles" "Chamaeleo chamaeleon (Linnaeus, 1758)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Chamaeleo" "Chamaeleonidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 95.4992586 170 23.65 "oviparous" 1.03598312328767 1.29166666666667 6 "Diurnal" "Omnivorous" 1 1 0 1 0 0 1 0 0 0 1 0 1 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 3 5.96 0.005582485 0.119811561 0.015701882 0.176525191 18.47 258.16309 5962.5 35.927689 1107.5 1.26516 3702600 "No" "Black/Brown/Green" "Banded/blotched" "AMB" "round (or oval)" "non-fanged" "GSD (XX/XY)" 28.5 "NO"
"Coronella austriaca" "SPEED2ZERO" "Reptiles" NA "SPECIES" "INN" NA "EN" "LEAST_CONCERN" "Coronella" "Colubridae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 66.51896405 674.956 9 "ovoviviparous" 2.41335484931507 3.5 17 "Cathemeral" "Carnivorous" 0 1 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 1 0 1 1 0 1 0 0 0 0 0 0 1 0 0 0 5 10.4 0.006154171 0.185657227 0.060932736 0.027129257 8.36021 623.1897454 877.7891 0.24 1500 5.81796 9099200 "No" "Gray" "Banded/blotched/uniform" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 24.032 "NO"
"Coronella girondica" "EEA" "Reptiles" "Coronella girondica (Daudin, 1803)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Coronella" "Colubridae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 66.51896405 768.488 11 "oviparous" 2.38755704109589 3.5 16 "Nocturnal" "Carnivorous" 0 1 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 1 0 1 1 0 1 0 0 0 0 0 0 1 0 0 0 5 9.16 0.006825539 0.184792906 0.050829143 0.006119246 14.33326 623.4413309 620.6644 0.44 1600 4.9142 2032800 "No" "Black/Brown/Green" "Banded/blotched/uniform" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 23.664 "NO"
"Cyrtopodion caspius" "EEA" "Reptiles" "Tenuidactylus caspius (Eichwald, 1831)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Tenuidactylus" "Gekkonidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 10.23292992 80 2 "oviparous" NA 0.916666666666667 8.228 "Cathemeral" "Carnivorous" 1 0 0 0 0 0 0 0 1 0 1 0 0.75 1 0 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 0 0 5 NA 0.0022157 0.06177528 0.019798165 0.250360304 8.75857996 223.8368551 11368.992 24.843088 1330 NA 2831400 "No" "Gray" "Banded/blotched" "Mixed" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 24.886 "NO"
"Cyrtopodion kotschyi" "EEA" "Reptiles" "Mediodactylus kotschyi (Steindachner, 1870)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Mediodactylus" "Gekkonidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3.801893963 56 1.625 "oviparous" NA 2 8.928 "Cathemeral" "Carnivorous" 1 0 0 0 0 0 0 0 1 0 1 0 0.75 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 3 NA 0.007022352 0.173206015 0.066881355 0.007065109 12.486478 620.4664906 6122.81440768 20.395048 1250 NA 1802900 "No" "Black/Brown/Green" "Banded/blotched" "AMB" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 26.05 "NO"
"Dalmatolacerta oxycephala" "EEA" "Reptiles" "Dalmatolacerta oxycephala (Schlegel, 1839)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Dalmatolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 8.128305162 70.6 3.4 "oviparous" 1.13866410958904 1.40333333333333 3.9 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 3 3.76 0.002682418 0.082286714 0.07980026 0 11 1308.124664 6743.9 19.689252 800 1.71188 157300 "No" "Gray" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 33.1 "NO"
"Darevskia praticola" "EEA" "Reptiles" "Darevskia praticola (Eversmann, 1834)" "SPECIES" NA "No" NA "NEAR_THREATENED" "Darevskia" "Lacertidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 6.760829754 61.6 4.295 "oviparous" 1.34600909589041 2.16766666666667 8.6 "Diurnal" "Carnivorous" 1 1 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 3 3.76 0.005170976 0.196800207 0.100315943 0.051528905 8.66 618.6350439 8343.1 17.138456 1175 1.76832 471900 "No" "Black/Brown/Green" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 31.186 "NO"
"Dinarolacerta mosorensis" "EEA" "Reptiles" "Dinarolacerta mosorensis (Kolombatovic, 1886)" "SPECIES" NA "Yes" NA "VULNERABLE" "Dinarolacerta" "Lacertidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 11.74897555 80 4.75 "oviparous" 2.0826178630137 3.5 9 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 3 3.32 0.002424513 0.085133783 0.089967498 0 10.11 1380.214125 6809.3 19.196467 1085 2.40356 84700 "No" "Black/Brown/Green" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 34 "NO"
"Dolichophis caspius" "EEA" "Reptiles" "Dolichophis caspius (Gmelin, 1789)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Dolichophis" "Colubridae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1200.520781 1072.42 10 "oviparous" 2.37279517808219 3 19.376 "Diurnal" "Carnivorous" 0 1 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 1 0 1 1 0 1 0 0 0 0 0 0 1 0 0 0 5 9.04 0.003793402 0.230872808 0.069313116 0.099649704 11.32827416 503.0703843 775.150996 0.21 950 8.89164 2044900 "Yes" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 24.154 "NO"
"Dolichophis jugularis" "EEA" "Reptiles" "Dolichophis jugularis (Linnaeus, 1758)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Dolichophis" "Colubridae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1200.520781 1220.4 10 "oviparous" 2.22328164383562 3.48 10.3 "Diurnal" "Carnivorous" 0 1 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 1 0 1 1 1 0 0 0 0 0 0 0 1 0 0 0 5 9.24 0.007307619 0.206352947 0.052933353 0.077420224 14.46187 487.9908882 868.2315 0.95 520 7.97316 1173700 "Yes" "Gray" "Banded/blotched" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 24.734 "NO"
"Eirenis modestus" "EEA" "Reptiles" "Eirenis modestus Martin, 1838" "SPECIES" NA "No" NA "LEAST_CONCERN" "Eirenis" "Colubridae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 32.04247285 350 5.5 "oviparous" 1.56126673972603 2.99666666666667 12.54 "Diurnal" "Carnivorous" 1 1 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 3 5.4 0.005556755 0.148250644 0.050630753 0.033982236 15.2787154592 488.310521 804.2603 0.63 1000 3.01308 1972300 "No" "Black/Brown/Green" "Banded/blotched" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 24.554 "NO"
"Elaphe dione" "EEA" "Reptiles" "Elaphe dione (Pallas, 1773)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Elaphe" "Colubridae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 117.2195366 1009.216 9.5 "oviparous" 2.4470375890411 3.5 27.544 "Diurnal" "Carnivorous" 0 1 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 1 0 1 1 1 1 0 1 0 0 0 0 1 0 0 0 7 12.52 0.002393258 0.073006585 0.037810643 0.209174646 6.40640376 351.5014836 954.74804 0.45 1913 9.90104 16577000 "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 24.576 "NO"
"Elaphe quatuorlineata" "EEA" "Reptiles" "Elaphe quatuorlineata Lacepede, 1789" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Elaphe" "Colubridae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 681.263559 819.552 10.5 "oviparous" 1.86406323287671 3.25 5.2 "Diurnal" "Carnivorous" 0 1 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 1 0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 4 6.6 0.006822339 0.132013171 0.082464944 0 13.4387 821.2441421 674.7598 0.29 1250 6.8334 834900 "No" "Black/Brown" "Striped" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 24.384 "NO"
"Elaphe sauromates" "EEA" "Reptiles" "Elaphe sauromates (Pallas, 1811)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Elaphe" "Colubridae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 681.263559 1363 11 "oviparous" 2.62160920547945 3.62333333333333 13.8 "Diurnal" "Carnivorous" 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 0 0 5 7.76 0.004255506 0.174043414 0.05600424 0.094992827 11.04973 425.5371275 953.1514 0.37 1270 10.22056 3388000 "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "rear-fanged" "GSD (ZW/ZZ)" 24.068 "NO"
"Emys orbicularis" "SPEED2ZERO" "Reptiles" "Emys orbicularis (Linnaeus, 1758)" "SPECIES" "INN" NA "CR" "NEAR_THREATENED" "Emys" "Emydidae" "Chelonii" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1599 380 9 "oviparous" 4.4574301369863 3.32166666666667 120 "Cathemeral" "Omnivorous" 1 1 0 1 0 0 1 0 1 1 0 0 0.5 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 7.64 0.005935987 0.185690538 0.063286267 0.063022858 9.260132 606.2883731 864.3281 6.55811508 53.5 10.85808 10212400 "No" "Black/Brown" "Banded/blotched/uniform" "ACT" "round (or oval)" "non-fanged" "TSD" 25 "NO"
"Eremias arguta" "EEA" "Reptiles" "Eremias arguta (Pallas, 1773)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Eremias" "Lacertidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 22.90867653 100 3.98 "oviparous" 0.898548602739725 0.916666666666667 6.456 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 1 0 1 1 0 0 0 1 0 0 0 0 1 0 0 0 5 8.84 0.001976177 0.122145475 0.031436711 0.291639536 6.49 314.1831528 11592.2 19.585879 1450 1.67864 6231500 "No" "Gray" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 30.2 "NO"
"Eremias velox" "EEA" "Reptiles" "Eremias velox (Pallas, 1771)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Eremias" "Lacertidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 19.05460718 94 4 "oviparous" 0.898538739726028 1 5.94 "Diurnal" "Carnivorous" 1 0 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0 0 0 5 6.84 0.001606444 0.042669012 0.013395387 0.303815287 9.47 218.049736 10823.2 24.538262 875 1.34588 5892700 "No" "Black/Brown" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 32.684 "NO"
"Eryx jaculus" "EEA" "Reptiles" "Eryx jaculus (Linnaeus, 1758)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Eryx" "Boidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 254.2289496 552.5 13 "ovoviviparous" 2.24608745205479 3 24.7 "Nocturnal" "Carnivorous" 1 1 0 0 0 0 0 1 1 0 0 0 0.25 1 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 0 0 4 8.04 0.005450615 0.131127623 0.026217727 0.048297635 17.00134 352.3145859 818.3152 0.73 850 5.1112 4561700 "No" "Black/Brown/Green" "Banded/blotched" "ACT" "slit (or vertical elliptical)" "non-fanged" "GSD (ZW/ZZ)" 24.192 "NO"
"Eryx miliaris" "EEA" "Reptiles" "Eryx miliaris (Pallas, 1773)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Eryx" "Boidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 367.301089 789.696 13 "viviparous" 2.05794805479452 3 18.3 "Diurnal" "Carnivorous" 1 1 0 0 0 0 0 1 1 0 0 0 0.25 1 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 3 5.84 0.001484499 0.072861522 0.016872161 0.261237353 8.49367096 232.1465265 3130.5251978 0.45 1385 4.92268 9304900 "No" "Black/Brown" "Banded/blotched" "Mixed" "slit (or vertical elliptical)" "non-fanged" "GSD (ZW/ZZ)" 27.114 "NO"
"Euleptes europaea" "EEA" "Reptiles" "Euleptes europaea (Gené, 1839)" "SPECIES" NA "No" NA "NEAR_THREATENED" "Euleptes" "Sphaerodactylidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2.089296 44 1.75 "oviparous" 1.72324438356164 2.5 21 "Nocturnal" "Carnivorous" 1 0 0 0 0 0 0 0 1 0 1 0 0.75 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 2 2.76 0.005998061 0.072432228 0.037464036 0 14.5426706464 741.5086326 5749.54875748 23.323141 755 2.41748 278300 "No" "Black/Brown/Green" "Banded/blotched" "Mixed" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 17.35 "NO"
"Eumeces schneideri" "EEA" "Reptiles" "Eumeces schneiderii (Daudin, 1802)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Eumeces" "Scincidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 159.7 186 9.1578 "oviparous" 1.60347616438356 2.14 10.956 "Diurnal" "Carnivorous" 1 1 0 0 0 0 0 0 1 0 0 0 0.5 1 0 0 1 0 1 1 1 1 0 0 0 0 0 0 1 0 0 0 6 10.84 0.004325744 0.11223464 0.019457128 0.121639921 17.61050129 294.9746863 8322.360192 86.79772691 965.828331 2.98808 5069900 "No" "Gray" "Banded/blotched" "Mixed" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 30.068 "NO"
"Gallotia atlantica" "EEA" "Reptiles" "Gallotia atlantica (Peters & Doria, 1882)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Gallotia" "Lacertidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 28.84031503 108 2.2 "oviparous" 1.47199660273973 2 15 "Diurnal" "Omnivorous" 1 1 0 1 1 0 1 0 1 0 0 0 0.5 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 4 4.32 0.000640221 0.002004887 0 0 19.28 127.3320308 1972 31.238547 400 1.77688 48400 "No" "Gray" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 33.35 "NO"
"Gallotia auaritae" "EEA" "Reptiles" "Gallotia auaritae Mateo, Garcia-Marquez, López-Jurado & Barahona, 2001" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Gallotia" "Lacertidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1859.63257387407 444 10 "oviparous" 2.82015397260274 2.93166666666667 28.924 "Diurnal" "Herbivorous" 0 0 0 1 0 0 1 0 1 0 0 0 0.5 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 2 1.96 0.0004347 0.005070136 0 0 17.8585558728 347.5210847 1557.7106058 32.7998674412 67.5680106 3.14204 24200 "No" "Gray" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 33.432 "NO"
"Gallotia bravoana" "EEA" "Reptiles" "Gallotia bravoana Hutterer, 1985" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Gallotia" "Lacertidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 208.9296131 212 5 "oviparous" 1.33736164383562 2 6 "Diurnal" "Herbivorous" 1 0 0 1 1 0 1 0 1 0 0 0 0.5 1 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 2 2.04 0.000637297 0.00522655 0 0 18.07 348.5965233 2064.4 44.697416 525 1.33852 24200 "No" "Brown" "Banded/blotched/uniform" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 36 "NO"
"Gallotia caesaris" "EEA" "Reptiles" "Gallotia caesaris (Lehrs, 1914)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Gallotia" "Lacertidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 30.90295433 111 3.15 "oviparous" 1.49463079452055 1.91666666666667 12 "Diurnal" "Omnivorous" 1 1 0 1 1 0 1 0 1 0 0 0 0.5 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 1 0 0 0 4 4.88 0.000360539 0.00355349 0 0 18.77 293.147888 2016.9 42.050657 750 1.84644 60500 "No" "Black/Brown/Green" "Banded/blotched/uniform" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 35.5 "NO"
"Gallotia galloti" "EEA" "Reptiles" "Gallotia galloti (Oudart, 1839)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Gallotia" "Lacertidae" "Squamata" "Reptilia" "Chordata" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 69.18309709 145 4.095 "oviparous" 1.699464 2.5 15 "Diurnal" "Herbivorous" 1 0 0 1 0 0 1 0 1 0 0 0 0.5 1 0 0 1 0 1 1 0 1 0 0 0 0 0 0 1 0 0 0 5 5.88 0.005527618 0.008940621 0 0 17.34 372.6108749 2107.9 30.302984 1500 1.77808 72600 "No" "Black/Brown/Green" "Banded/blotched" "ACT" "round (or oval)" "non-fanged" "GSD (ZW/ZZ)" 32.55 "NO"
