"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Functional_group" "Ascoma_type" "Ascoma_development" "Ascus_dehiscence" "C_perct" "N_perct" "P_perct" "C.N_perct" "C.P_perct" "N.P_perct" "Sporocarp_N_perct" "Melanin_content_mg.g" "Spore_width_μm" "Spore_length_μm" "Spore_size_μm3" "Fruiting_body_size_mm2" "Fos" "Ter" "Aqu" "Arb" "Aer" "Substrate" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Arpinia inops" "InfoSpecies" "Fungi" "Arpinia inops Berthet" "SPECIES" "INN" NA "DD" NA "Arpinia" "Pyronemataceae" "Pezizales" "Pezizomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "non_poricidal" 44 3.425 0.79 16.56 167.82 6.98 4.3 61.0790733166667 8.3 10.5 335.103216382911 2500 0 1 0 0 0 "soil_peat" 16492902.7994112 "NO"
"Arpinia luteola" "InfoSpecies" "Fungi" "Arpinia luteola J.Geesink" "SPECIES" "INN" NA "DD" NA "Arpinia" "Pyronemataceae" "Pezizales" "Pezizomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44.1 3.33 0.24 18.33 568.33 53.92 1 199.2924589 9.9 16 104.71975511966 4225 0 1 0 0 0 "soil_peat" 5878758.30143677 "NO"
"Arpinia rahmii" "InfoSpecies" "Fungi" "Arpinia rahmii Hohmeyer & Senn-Irlet" "SPECIES" "INN" NA "DD" NA "Arpinia" "Pyronemataceae" "Pezizales" "Pezizomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44.7 4.4 0.5825 10.185 296.155 26.28 4 2.24 10.3 9.8 104.71975511966 5625 0 1 0 0 0 "soil_peat" 945039.6107247 "NO"
"Arrhenia acerosa" "SPEED2ZERO" "Fungi" "Arrhenia acerosa (Fr.) Kühner" "SPECIES" "INN" NA "LC" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascolocular" "fissitunicate" 44 5.1 1.17315789473684 7.48666666666667 100.97 9.44 5.4 77.6 5.3 7.8 114.721538931138 420 0 1 0 0 0 "soil_peat" 3115771.84841023 "NO"
"Arrhenia acerosa var. acerosa" "InfoSpecies" "Fungi" NA "VARIETY" "INN" NA NA NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascolocular" "fissitunicate" 43.9 5 0.64 11.02 189.125 6.98 5.5 77.6 4.3 7.5 48.1056375080937 1849 0 1 0 0 0 "soil_peat" 1528788.08937861 "YES"
"Arrhenia auriscalpium" "SPEED2ZERO" "Fungi" "Arrhenia auriscalpium (Fr.) Fr." "SPECIES" "INN" NA "LC" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 43.4408695652174 4.8 0.795 10.302 203.78 7.78 4.8 91.082031395 5.3 8.8 129.429428537695 36 0 1 0 0 0 "soil_peat" 1400263.2143623 "NO"
"Arrhenia baeospora" "InfoSpecies" "Fungi" "Arrhenia baeospora (Singer) Redhead, Lutzoni, Moncalvo & Vilgalys" "SPECIES" "INN" NA "NE" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 42.6 3.7 0.39 13.31 285.59 19.47 4.9 66.7218630933333 6.3 11 193.752490922395 1600 0 1 0 0 0 "fungi" 13383759.2091955 "YES"
"Arrhenia cyathella" "InfoSpecies" "Fungi" "Arrhenia cyathella (J.Favre & Schweers ex Kuyper) Elborne" "SPECIES" "INN" NA "DD" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 4.8 0.5825 10.03 160.46 13.7175 6.3 31.5891284 4 8 71.6581576320564 2756 0 1 0 0 0 "above_litter" 8546373.83587298 "NO"
"Arrhenia discorosea" "InfoSpecies" "Fungi" "Arrhenia discorosea (Pilát) Zvyagina, A.V.Alexandrova & Bulyonk." "SPECIES" NA NA "NE" "VULNERABLE" "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 4.69 0.39 13.02 499.57 15.7 5.3 104.320310143333 7 12.8 277.08847204662 1225 0 1 0 0 0 "above_litter" 1578842.33161962 "NO"
"Arrhenia epichysium" "SPEED2ZERO" "Fungi" "Arrhenia epichysium (Pers.) Redhead, Lutzoni, Moncalvo & Vilgalys" "SPECIES" "INN" NA "LC" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 3.5 1.06 13.65 141.15 8.52 6.1 104.320310143333 5 7 102.955227245894 169 0 1 0 1 0 "wood" 13383759.2091955 "NO"
"Arrhenia fissa" "InfoSpecies" "Fungi" "Arrhenia fissa (Leyss.) Redhead" "SPECIES" "INN" NA "DD" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 43.12 5.0125 0.59 11.116 262.783333333333 19.47 6.1 91.082031395 4 7.8 75.5144626143378 900 0 1 0 0 0 "above_litter" 285670.165521929 "NO"
"Arrhenia fusconigra" "InfoSpecies" "Fungi" "Arrhenia fusconigra (P.D.Orton) P.-A.Moreau & Courtec." "SPECIES" NA NA "CR" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 43 6.8 0.42 8 288.904 5.82 4.9 113.3880794 4.5 8.3 72.0471915223259 600 0 1 0 0 0 "above_litter" 62488.3984167476 "NO"
"Arrhenia gerardiana" "SPEED2ZERO" "Fungi" "Arrhenia gerardiana (Peck) Elborne" "SPECIES" "INN" NA "EN" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 41.95 4.1 0.56 13.7 479.61 16.51 6.1 56 4.3 11 106.494754968938 506 0 1 0 0 0 "soil_peat" 1400263.2143623 "NO"
"Arrhenia griseopallida" "SPEED2ZERO" "Fungi" "Arrhenia griseopallida (Desm.) Watling" "SPECIES" "INN" NA "VU" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 5.7 1.07 7.98 116.746666666667 12.7 6 199.2924589 7.6 12.5 315.572982053095 4900 0 1 0 0 0 "soil_peat" 7357320.83193645 "YES"
"Arrhenia kuehneri" "InfoSpecies" "Fungi" "Arrhenia kuehneri Blanco-Dios" "SPECIES" NA NA "NE" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 3.29 0.515 13.87 325.69 12.2 4.9 264.2475723 4.5 8.6 103.908177017482 1237 0 1 0 0 0 "above_litter" 1430007.1358561 "NO"
"Arrhenia lobata" "SPEED2ZERO" "Fungi" "Arrhenia lobata (Pers.) Kühner & Lamoure ex Redhead" "SPECIES" "INN" NA "LC" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascolocular" "fissitunicate" 40.5 4.25 0.365 13.31 382.155 21.495 6.1 39 5.3 10.8 216.129008196363 900 0 1 0 1 0 "mosses_lichens" 63638.6056038828 "NO"
"Arrhenia lundellii" "InfoSpecies" "Fungi" "Arrhenia lundellii (Pilát) Redhead, Lutzoni, Moncalvo & Vilgalys" "SPECIES" "INN" NA "DD" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44.059 3.38 1.69 13.65 167.82 9.44 4.6 56 5.5 8.25 104.71975511966 1600 0 1 0 0 0 "soil_peat" 7357320.83193645 "NO"
"Arrhenia obatra" "SPEED2ZERO" "Fungi" "Arrhenia obatra (J.Favre) Redhead, Lutzoni, Moncalvo & Vilgalys" "SPECIES" "INN" NA "LC" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascolocular" "fissitunicate" 44 5 0.91 11.116 221.23 30.47 6.3 39 8.5 13.5 502.654824574367 10000 0 1 0 0 0 "soil_peat" 1182887.70034138 "NO"
"Arrhenia obscurata" "SPEED2ZERO" "Fungi" "Arrhenia obscurata (D.A.Reid) Redhead, Lutzoni, Moncalvo & Vilgalys" "SPECIES" "INN" NA "EN" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascolocular" "fissitunicate" 44 4.2 0.59 12.54 160.46 16.13 4 66.7218630933333 5 8.5 114.490108272324 1849 0 1 0 0 0 "soil_peat" 1435609.08546698 "NO"
"Arrhenia onisca" "SPEED2ZERO" "Fungi" "Lichenomphalia umbellifera (L.) Redhead, Lutzoni, Moncalvo & Vilgalys" "SPECIES" "INN" NA "VU" NA "Lichenomphalia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "exposed_hymenium" "ascohymenial" "poricidal" 44 3.88 0.64 18.8 192.2 11.93 5.5 42.8690495466667 8 9.5 397.365393986856 1406 0 1 0 0 0 "soil_peat" 1927370.88603314 "NO"
"Arrhenia parvivelutina" "InfoSpecies" "Fungi" "Arrhenia parvivelutina (Clémençon & Irlet) Redhead, Lutzoni, Moncalvo & Vilgalys" "SPECIES" "INN" NA "DD" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 44 3.5 1.17315789473684 14.67 140.0575 8.05 6.3 40.695211225 4 7 60.933807510252 1600 0 1 0 0 0 "soil_peat" 1578842.33161962 "NO"
"Arrhenia pauxilla" "InfoSpecies" "Fungi" "Arrhenia pauxilla (Clémençon) Redhead, Lutzoni, Moncalvo & Vilgalys" "SPECIES" NA NA "DD" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 4.87 0.93 12.54 130.94 11.93 4.8 56.007829265 3.8 7.8 40.072061494089 196 0 1 0 0 0 "above_litter" 62488.3984167476 "NO"
"Arrhenia peltigerina" "InfoSpecies" "Fungi" "Arrhenia peltigerina (Peck) Redhead, Lutzoni, Moncalvo & Vilgalys" "SPECIES" "INN" NA "NE" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "lichenicolous_fungus" "ostiolar" "ascohymenial" "fissitunicate" 44 3.8 0.75 14.67 178.08 9.88 5.5 121.00279695 8.3 8.5 286.701745566604 6006 0 1 0 1 0 "mosses_lichens" 1779965.16342764 "NO"
"Arrhenia philonotis" "SPEED2ZERO" "Fungi" "Arrhenia philonotis (Lasch) Redhead, Lutzoni, Moncalvo & Vilgalys" "SPECIES" "INN" NA "EN" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 44 4 0.718888888888889 10.575 279.175 13.7175 5.5 273.96327155 4.8 8.5 103.908177017482 2025 0 1 0 0 0 "soil_peat" 28642881.9044533 "NO"
"Arrhenia retiruga" "SPEED2ZERO" "Fungi" "Arrhenia retiruga (Bull.) Redhead" "SPECIES" "INN" NA "NT" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 44 2.97 0.93 16.56 240.55 9.88 6.1 121.00279695 5 8 102.160404304535 210 0 1 0 1 0 "mosses_lichens" 2171220.07164939 "NO"
"Arrhenia rickenii" "SPEED2ZERO" "Fungi" "Arrhenia rickenii (Hora) Watling" "SPECIES" "INN" NA "LC" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 3 0.36 18.33 278.996666666667 22.88 5.5 76.45701792 4.5 7.8 82.7024266057513 225 0 1 0 1 0 "mosses_lichens" 5878758.30143677 "NO"
"Arrhenia rigidipes" "InfoSpecies" "Fungi" "Arrhenia rigidipes (Lamoure) Redhead, Lutzoni, Moncalvo & Vilgalys" "SPECIES" NA NA "NE" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 42.2 4.35 0.39 14.93 586.21 15.265 5.2 56.007829265 4.8 9 124.354709204596 625 0 1 0 0 0 "above_litter" 2423.71138251278 "NO"
"Arrhenia roseola" "InfoSpecies" "Fungi" "Arrhenia roseola (Quél.) Senn-Irlet" "SPECIES" "INN" NA "EN" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 43.7285714285714 4.1 0.91 12.66 112.8 9.88 5.5 39 8 14.8 314.745695987649 11025 0 1 0 0 0 "soil_peat" 819774.882428453 "NO"
"Arrhenia rustica" "InfoSpecies" "Fungi" "Arrhenia rustica (Fr.) Redhead, Lutzoni, Moncalvo & Vilgalys" "SPECIES" NA NA "EN" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 41.95 6.87333333333333 0.4475 10.27 293.64 27.59 2.9 76.45701792 7 10 231.591403638557 4900 0 1 0 0 0 "soil_peat" 162608.367327407 "NO"
"Arrhenia spathulata" "SPEED2ZERO" "Fungi" "Arrhenia spathulata (Fr.) Redhead" "SPECIES" "INN" NA "LC" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "fissitunicate" 43 3.48 0.705 14.985 233.685 11.93 5 91.082031395 5.5 10.3 150.469198137561 1600 0 1 0 1 0 "mosses_lichens" 1779965.16342764 "NO"
"Arrhenia sphaerospora" "InfoSpecies" "Fungi" "Arrhenia sphaerospora (Lamoure) Redhead, Lutzoni, Moncalvo & Vilgalys" "SPECIES" "INN" NA "NE" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 3.66666666666667 1.69 14.5 155.92 7.78 5.9 104.320310143333 5.5 9 92.6597045213041 506 0 1 0 1 0 "mosses_lichens" 16820879.8595479 "NO"
"Arrhenia subglobispora" "InfoSpecies" "Fungi" "Arrhenia subglobispora (G.Moreno, Heykoop & E.Horak) Redhead, Lutzoni, Moncalvo & Vilgalys" "SPECIES" NA NA "DD" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 3.31 1.102 15.51 112.8 5.92 4.9 56.007829265 4.3 8.6 67.0206432765822 756 0 1 0 1 0 "mosses_lichens" 964036.591594683 "NO"
"Arrhenia tremulum" "InfoSpecies" "Fungi" "Arrhenia tremulum (Schaeff.) Singer" "SPECIES" NA NA "NE" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 40.5 4.1 0.56 25.23 375.14 19.745 5.2 104.320310143333 6.5 8.3 165.915362017711 900 0 1 0 1 0 "mosses_lichens" 64264.9535269113 "NO"
"Arrhenia trigonospora" "InfoSpecies" "Fungi" "Arrhenia trigonospora (Lamoure) Redhead, Lutzoni, Moncalvo & Vilgalys" "SPECIES" NA NA "NE" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 43.35 4 0.91 14.9 233.685 9.88 5.8 64.48982208 4.3 7.8 90.1244392498572 1600 0 1 0 0 0 "soil_peat" 2600987.081357 "NO"
"Arrhenia umbratilis" "InfoSpecies" "Fungi" "Arrhenia umbratilis (Fr.) Redhead, Lutzoni, Moncalvo & Vilgalys" "SPECIES" "INN" NA "DD" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 4.51 0.526666666666667 16.56 288.904 19.93 4.1 16.972608785 4.8 9 120.637157897848 1315.5 0 1 0 0 0 "soil_peat" 1994353.48624419 "NO"
"Arrhenia velutipes" "InfoSpecies" "Fungi" "Arrhenia velutipes (P.D.Orton) Redhead, Lutzoni, Moncalvo & Vilgalys" "SPECIES" NA NA "LC" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 43.3 4.56666666666667 0.93 12.54 269.235 13.7175 5.8 2.24 3.8 8.3 84.8230016469244 16 0 1 0 0 0 "soil_peat" 945039.6107247 "NO"
"Arrhenia viridimammata" "InfoSpecies" "Fungi" "Arrhenia viridimammata (Pilát) Redhead, Lutzoni, Moncalvo & Vilgalys" "SPECIES" NA NA "NE" NA "Arrhenia" "Hygrophoraceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 43.2 8.6 0.49 3.33 375.14 30.47 4.8 46.38060948 3.5 6.3 82.7024266057513 506 0 1 0 0 0 "above_litter" 16492902.7994112 "NO"
"Arthonia apatetica" "SPEED2ZERO" "Fungi" "Arthonia apatetica (A.Massal.) Th.Fr." "SPECIES" "INN" NA "EN" NA "Arthonia" "Arthoniaceae" "Arthoniales" "Arthoniomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 4.75 0.71 11.6566666666667 124.44 14.44 3.9 44.17582874 6 13.8 216.769893097696 9025 0 1 0 0 0 "above_litter" 2016386.98880902 "NO"
"Arthonia apotheciorum" "InfoSpecies" "Fungi" "Bryostigma apotheciorum (A.Massal.) S.Y.Kondr. & Hur" "SPECIES" "INN" NA "NE" NA "Bryostigma" "Arthoniaceae" "Arthoniales" "Arthoniomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 "lichenicolous_fungus" "ostiolar" "ascolocular" "fissitunicate" 43.3 2.81 0.39 18.73 568.33 14.44 4.1 66.7218630933333 5.5 10.15 183.613000632933 6006 0 1 0 1 0 "mosses_lichens" 1182887.70034138 "NO"
"Arthonia byssacea" "SPEED2ZERO" "Fungi" "Inoderma byssaceum (Weigel) Gray" "SPECIES" "INN" NA "VU" NA "Inoderma" "Arthoniaceae" "Arthoniales" "Arthoniomycetes" "Ascomycota" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 4.87 0.4475 13.43 297.63 19.47 6.1 44.17582874 6.3 16.5 344.042094679925 6400 0 1 0 0 0 "above_litter" 2171220.07164939 "NO"
"Arthonia caerulescens" "InfoSpecies" "Fungi" "Arthonia caerulescens (Almq.) Arnold" "SPECIES" "INN" NA "NE" NA "Arthonia" "Arthoniaceae" "Arthoniales" "Arthoniomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "lichenicolous_fungus" "ostiolar" "ascohymenial" "poricidal" 43 3.5 0.49 16.3 213.635 16.51 4 104.320310143333 6.3 11.5 238.98880714021 4225 0 1 0 1 0 "mosses_lichens" 63638.6056038828 "NO"
"Arthonia cinnabarina" "SPEED2ZERO" "Fungi" "Coniocarpon cinnabarinum DC." "SPECIES" "INN" NA "NT" NA "Coniocarpon" "Arthoniaceae" "Arthoniales" "Arthoniomycetes" "Ascomycota" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 15.4 0.52 7.48666666666667 232.45 21.495 6.3 273.96327155 6 11.5 290.333426674154 3025 0 1 0 0 0 "above_litter" 819774.882428453 "NO"
"Arthonia circinata" "InfoSpecies" "Fungi" "Arthonia circinata Th.Fr." "SPECIES" "INN" NA "NE" NA "Arthonia" "Arthoniaceae" "Arthoniales" "Arthoniomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "lichenicolous_fungus" "exposed_hymenium" "ascohymenial" "poricidal" 43.9 3.29 0.515 14.5 296.155 19.93 5.2 61.0790733166667 6.5 16.5 314.745695987649 4624 0 1 0 1 0 "mosses_lichens" 3791053.01564674 "NO"
"Arthonia didyma" "SPEED2ZERO" "Fungi" "Arthonia didyma Körb." "SPECIES" "INN" NA "LC" NA "Arthonia" "Arthoniaceae" "Arthoniales" "Arthoniomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 41.6 8.125 1.2 6.31 137.502631578947 21.0975 5.8 31.5891284 6.3 13 261.040169574532 8100 0 1 0 0 0 "above_litter" 204208.26691639 "YES"
"Arthonia digitatae" "InfoSpecies" "Fungi" "Arthonia digitatae Hafellner" "SPECIES" "INN" NA "NE" NA "Arthonia" "Arthoniaceae" "Arthoniales" "Arthoniomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "lichenicolous_fungus" "exposed_hymenium" "ascohymenial" "non_poricidal" 44 2.97 0.466666666666667 15.31 264.563333333333 15.7 7.8 104.320310143333 7 11.5 353.429173528852 5625 0 1 0 1 0 "mosses_lichens" 1573326.02421684 "NO"
"Arthonia dispersa" "SPEED2ZERO" "Fungi" "Naevia dispersa (Schrad.) Thiyagaraja, Lücking & K.D.Hyde" "SPECIES" "INN" NA "EN" NA "Naevia" "Arthoniaceae" "Arthoniales" "Arthoniomycetes" "Ascomycota" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 43.8875 4.2 0.2 19.6375 317.5 21.495 3.8 76.45701792 7.8 16.5 559.555350716185 2500 0 1 0 0 0 "above_litter" 8655590.13811742 "NO"
