"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Riparian_sp" "Overwinter_stage" "BodyLength_min" "BodyLength_mm" "BodyLength_max" "BodyWidth_mm" "Body_height_mm" "Head_length_mm" "Head_width_mm" "Eye_area_mm2" "Antenna_length_mm" "Mandible_length_mm" "Proximal_mandible_width_mm" "Front_leg_length_mm" "Mid_leg_length_mm" "Hind_leg_length_mm" "Flight_capacity" "Elytra_length_mm" "Elytra_width_mm" "Wing_length_mm" "Wing_width_mm" "Wing_area_mm2" "Hairiness_total" "Colour_lightness" "Diet" "Diet_Carniv" "Diet_Scav" "Diet_Fungi" "Diet_Root" "Diet_Seed" "Diet_Leaf" "Diet_Flower" "Diet_Stem" "Fos" "Ter" "Aqu" "Arb" "Aer" "Biotope_range" "HAB_MesoGrass" "HAB_DryGrass" "HAB_Shrubs" "HAB_Forests" "HAB_TallGrass" "HAB_Wetlands" "HAB_Water" "HAB_Rocks" "HAB_Human" "EIV_Moisture" "Elev_Planar" "Elev_Colline" "Elev_Montane" "Elev_Subalpine" "Elev_Alpine" "Dispersal_ability" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Calosoma maderae" "InfoSpecies" "Insects" "Calosoma maderae (Fabricius, 1775)" "SPECIES" NA NA "LCR" NA "Calosoma" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 20 27.5 35 11.601 8.494 9.521 5.983 3.039 70.704 2.39 5.924 14.998 13.413 21.107 "macroptery" 21.024 4.802 34.643 11.71 341.071 0 109.14 "Herbivorous" 1 0 0 0 0 1 0 0 0 1 0 0 0 "stenotop" 0 0 0 0 0 1 0 0 0 3 1 0 0 0 0 1 2296237.62310781 "NO"
"Calosoma maderae subsp. maderae" "InfoSpecies" "Insects" "Calosoma maderae maderae" "SUBSPECIES" "INN" NA "NT (R)" NA "Calosoma" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 22 26.801 35 11.13 10.525 4.343 5.983 3.388 37.784 1.512 1.314 13.382 15.671 14.356 "macroptery" 18.225 4.545 27.974 10.014 172.631 19.603 128.91 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 0 0 0 1 0 0 0 0 1 4 1 1 1 1 0 1 6336182.81733034 "YES"
"Calosoma sycophanta" "InfoSpecies" "Insects" "Calosoma sycophanta (Linnaeus, 1758)" "SPECIES" NA NA "EN" NA "Calosoma" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 "imago" 21 28 35 16.159 8.494 5.383 6.142 2.038 37.784 19.002 2.178 14.559 17.495 17.605 "macroptery" 18.79 8.029 34.643 14.774 276.822 5.828 92.24 "Carnivorous" 1 0 0 1 0 0 1 0 0 1 1 0 0 "eurytop" 0 0 0 0 0 1 1 0 1 2 1 1 1 1 1 1 36.1125307224698 "NO"
"Calosoma sycophanta subsp. sycophanta" "SPEED2ZERO" "Insects" NA "SUBSPECIES" "INN" NA "EN (2)" NA "Calosoma" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 12 13.851 15 4.215 3.072 2.354 2.805 0.624 10.885 0.771 0.455 5.846 6.359 8.041 "macroptery" 9.361 1.984 12.454 4.061 40.082 7.75 119 "Carnivorous" 1 0 0 0 0 0 0 0 1 1 0 0 0 "eurytop" 0 0 0 0 0 0 0 0 0 2 0 0 1 1 1 1 4577.82792812018 "YES"
"Cantharis annularis" "SPEED2ZERO" "Insects" "Cantharis annularis Ménétriés, 1836" "SPECIES" "INN" NA NA NA "Cantharis" "Cantharidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 13 15 18 4.466 3.954 2.491 2.559 0.895 8.585 1.153 0.705 7.677 7.139 10.953 "macroptery" 11.115 2.496 13.725 4.719 59.865 17.187 127.47 "Herbivorous" 1 0 0 0 0 1 1 0 0 1 0 1 0 "eurytop" 0 0 0 0 0 0 0 0 0 3 1 0 1 1 0 1 85599.7382175319 "YES"
"Cantharis cryptica" "SPEED2ZERO" "Insects" "Cantharis cryptica Ashe, 1947" "SPECIES" "INN" NA NA NA "Cantharis" "Cantharidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 15 20 25 6.238 4.199 2.966 2.525 1.483 7.481 1.726 0.421 6.476 8.358 10.167 "macroptery" 10.92 2.799 17.475 5.337 86.017 6.051 115.84 "Herbivorous" 1 0 0 0 0 1 0 0 1 1 0 1 0 "stenotop" 0 0 0 1 0 0 0 0 0 3 0 0 1 1 1 1 7494.74975974082 "YES"
"Cantharis decipiens" "SPEED2ZERO" "Insects" "Cantharis decipiens Baudi, 1871" "SPECIES" "INN" NA NA NA "Cantharis" "Cantharidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 14 16.435 18 5.342 4.289 2.169 2.674 0.937 10.075 1.153 0.43 7.677 7.258 9.412 "macroptery" 11.364 2.688 13.71 5.395 51.287 19.932 127.47 "Carnivorous" 1 0 0 0 0 0 0 0 1 1 0 0 0 "stenotop" 0 0 0 0 0 0 0 0 0 4 0 1 1 1 0 1 6504.16106987894 "YES"
"Cantharis fibulata" "SPEED2ZERO" "Insects" "Cantharis fibulata Märkel, 1852" "SPECIES" "INN" NA NA NA "Cantharis" "Cantharidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 13 14.5 18 5.008 4.596 2.293 2.479 1.164 5.696 0.678 0.455 4.629 6.181 7.609 "macroptery" 10.629 2.25 11.324 4.26 45.008 14.852 137.77 "Carnivorous" 1 0 0 0 0 0 0 0 1 1 0 1 0 "eurytop" 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 1 7494.74975974082 "YES"
"Cantharis figurata" "SPEED2ZERO" "Insects" "Cantharis figurata Mannerheim, 1843" "SPECIES" "INN" NA NA NA "Cantharis" "Cantharidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 13 15 18 4.528 3.072 2.088 1.842 0.541 9.003 1.074 0.634 5.779 6.308 6.973 "macroptery" 9.605 2.352 14.141 5.083 58.758 7.264 117.53 "Herbivorous" 1 0 0 0 0 1 1 0 0 1 0 1 0 "eurytop" 0 0 0 0 0 0 0 0 1 4 0 0 1 1 0 1 1148881.24887246 "YES"
"Cantharis flavilabris" "SPEED2ZERO" "Insects" "Cantharis flavilabris Fallén, 1807" "SPECIES" "INN" NA NA NA "Cantharis" "Cantharidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 14 16 18 5.102 2.989 2.766 2.868 1.035 4.534 0.683 0.357 5.323 6.596 8.601 "macroptery" 10.321 2.503 13.979 4.645 54.59 5.086 114.29 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 1 0 "eurytop" 0 0 0 0 0 0 0 0 0 4 1 0 1 1 0 1 3215.47623249683 "YES"
"Cantharis fusca" "SPEED2ZERO" "Insects" "Cantharis fusca Linnaeus, 1758" "SPECIES" "INN" NA NA NA "Cantharis" "Cantharidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 8 13 14 4.095 3.286 1.805 2.111 0.361 4.313 0.65 0.234 3.55 4.472 6.296 "dimorphy" 7.586 1.935 9.69 3.667 22.967 19.181 113.78 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 1 0 "stenotop" 0 0 0 0 0 0 0 0 0 3 1 1 1 1 0 1 2897470.12166737 "NO"
"Cantharis gemina" "SPEED2ZERO" "Insects" "Cantharis gemina Dahlgren, 1974" "SPECIES" "INN" NA NA NA "Cantharis" "Cantharidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 8 8.941 11 3.239 2.218 1.482 1.628 0.344 5.695 0.571 0.255 3.963 4.398 4.879 "dimorphy" 6.329 1.423 8.455 4.279 39.144 25.791 143.28 "Carnivorous" 1 0 0 0 0 0 1 0 1 1 0 1 0 "eurytop" 0 0 0 1 0 0 0 0 1 3 1 1 1 1 0 1 3426.49955116137 "YES"
"Cantharis lateralis" "SPEED2ZERO" "Insects" "Cantharis lateralis Linnaeus, 1758" "SPECIES" "INN" NA NA NA "Cantharis" "Cantharidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 5 6 6 1.948 1.511 1.037 1.166 0.05 1.892 0.275 0.134 1.886 2.288 2.427 "macroptery" 3.055 0.855 5.04 2.163 8.528 10.032 121.69 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 1 0 "eurytop" 0 0 0 1 0 0 0 0 1 4 0 0 1 1 1 1 2596461.69930004 "NO"
"Cantharis livida" "SPEED2ZERO" "Insects" "Cantharis livida Linnaeus, 1758" "SPECIES" "INN" NA NA NA "Cantharis" "Cantharidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 8 11.25 12 3.771 2.582 1.819 1.975 0.433 11.646 0.725 0.296 4.387 5.515 6.797 "dimorphy" 8.603 1.792 10.098 3.751 28.602 19.364 134.72 "Carnivorous" 1 0 0 0 0 0 0 0 1 1 0 1 0 "eurytop" 0 0 0 1 0 0 0 0 1 4 0 1 1 1 0 1 217689.212836861 "NO"
"Cantharis montana" "SPEED2ZERO" "Insects" "Cantharis montana Stierlin, 1889" "SPECIES" "INN" NA NA NA "Cantharis" "Cantharidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 14 17 16 4.69 4.126 2.589 2.599 0.879 6.864 0.971 0.259 5.159 6.253 7.559 "macroptery" 10.307 2.316 14.373 5.652 63.905 7.253 110.02 "Carnivorous" 1 0 0 0 0 0 1 0 0 1 0 1 0 "eurytop" 0 0 0 1 0 0 0 0 0 4 1 1 1 1 0 1 6087.81982635129 "YES"
"Cantharis nigra" "SPEED2ZERO" "Insects" "Cantharis nigra De Geer, 1774" "SPECIES" "INN" NA NA NA "Cantharis" "Cantharidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 12 15 16 4.606 3.954 2.955 2.559 1.026 12.976 0.711 0.437 6.133 6.591 10.167 "brachyptery" 12.017 2.356 12.697 5.068 46.177 28.01 133.87 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 1 0 "eurytop" 0 0 0 1 0 0 0 0 1 3 0 1 1 1 1 1 4814.13800900895 "YES"
"Cantharis nigricans" "SPEED2ZERO" "Insects" "Cantharis nigricans (Müller, 1776)" "SPECIES" "INN" NA NA NA "Cantharis" "Cantharidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 7 9.5 11 2.854 2.418 1.102 1.667 0.286 6.748 0.514 0.211 3.723 3.74 3.868 "macroptery" 5.578 1.409 8.115 3.2 19.245 20.768 122.36 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 1 0 "eurytop" 0 0 0 1 0 0 0 0 1 3 0 0 0 1 0 1 1433.96430079378 "NO"
"Cantharis obscura" "SPEED2ZERO" "Insects" "Cantharis obscura Linnaeus, 1758" "SPECIES" "INN" NA NA NA "Cantharis" "Cantharidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 14 15.5 20 5.102 2.989 2.574 3.057 0.878 13.957 1.345 0.553 6.984 7.258 10.522 "macroptery" 10.667 2.473 16.514 5.379 52.993 13.983 126.48 "Herbivorous" 1 0 0 0 0 1 0 0 0 1 0 1 0 "stenotop" 0 0 0 1 0 0 0 0 0 4 0 1 1 1 0 1 401840.811387471 "YES"
"Cantharis pallida" "SPEED2ZERO" "Insects" "Cantharis pallida Goeze, 1777" "SPECIES" "INN" NA NA NA "Cantharis" "Cantharidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 5 7.25 7 1.924 1.418 0.982 1.129 0.056 3.275 0.369 0.17 1.795 2.03 2.857 "brachyptery" 3.458 0.944 5.554 2.24 10.698 14.519 132.85 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 1 0 "eurytop" 0 0 0 0 0 0 0 0 0 5 1 1 1 1 1 1 1763.16271996985 "NO"
"Cantharis paludosa" "SPEED2ZERO" "Insects" "Cantharis paludosa Fallén, 1807" "SPECIES" "INN" NA NA NA "Cantharis" "Cantharidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 5 5.5 7 1.843 1.267 1.011 1.268 0.109 3.435 0.407 0.128 1.728 2.04 2.445 "brachyptery" 4.009 0.969 5.214 2.11 10.571 13.567 140.73 "Carnivorous" 1 0 0 0 0 0 0 0 1 1 0 1 0 "eurytop" 0 0 0 0 0 0 0 0 1 3 0 1 1 1 1 1 2446.30666937309 "NO"
"Cantharis pellucida" "SPEED2ZERO" "Insects" "Cantharis pellucida Fabricius, 1792" "SPECIES" "INN" NA NA NA "Cantharis" "Cantharidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 9 11.75 13 3.205 1.733 1.656 1.663 0.209 2.804 1.133 0.246 3.245 3.341 4.481 "macroptery" 7.864 1.686 8.061 3.514 23.08 9.839 111.18 "Carnivorous" 1 0 0 0 0 0 0 0 1 1 0 1 0 "eurytop" 0 0 0 1 0 0 0 0 1 2 0 0 1 1 1 1 491.883645527719 "NO"
"Cantharis pulicaria" "SPEED2ZERO" "Insects" "Cantharis pulicaria Fabricius, 1781" "SPECIES" "INN" NA NA NA "Cantharis" "Cantharidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 11 13.5 18 5.067 3.826 2.552 2.652 0.568 3.196 0.942 0.468 4.707 4.917 7.497 "brachyptery" 9.906 2.671 12.476 5.155 53.234 4.194 119.09 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 1 0 "eurytop" 0 0 0 1 0 0 0 0 1 3 0 1 1 1 0 1 491.883645527719 "YES"
"Cantharis quadripunctata" "InfoSpecies" "Insects" "Cantharis quadripunctata (Müller, 1776)" "SPECIES" "INN" NA NA NA "Cantharis" "Cantharidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 8 10 11 2.856 2.534 1.675 1.782 0.304 2.367 0.482 0.193 2.95 3.562 3.527 "brachyptery" 6.261 1.507 8.187 3.249 21.687 18.332 114.29 "Carnivorous" 1 0 0 0 0 0 1 0 1 1 0 1 0 "eurytop" 0 0 0 1 0 0 0 0 1 2 0 0 1 1 0 1 2604665.40036101 "YES"
"Cantharis rufa" "SPEED2ZERO" "Insects" "Cantharis rufa (Linnaeus)" "SPECIES" "INN" NA NA NA "Cantharis" "Cantharidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 8 9.75 11 3.136 2.554 1.656 1.766 0.336 1.843 0.718 0.33 4.166 4.683 6.51 "macroptery" 7 1.488 11.689 3.807 41.454 14.619 114.55 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 1 0 "stenotop" 0 0 0 0 0 0 0 0 1 4 0 1 1 1 0 1 2596461.69930004 "NO"
"Cantharis rustica" "SPEED2ZERO" "Insects" "Cantharis rustica Fallén, 1807" "SPECIES" "INN" NA NA NA "Cantharis" "Cantharidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 7 8 10 2.678 2.504 1.102 1.619 0.327 6.059 0.628 0.351 3.196 4.126 4.021 "brachyptery" 5.569 1.227 8.017 2.714 18.822 18.274 108.89 "Herbivorous" 0 0 0 0 0 0 0 0 0 1 0 1 0 "stenotop" 0 0 0 0 0 0 0 0 1 3 0 0 1 1 1 1 50004.4825523693 "YES"
"Cantharis terminata" "SPEED2ZERO" "Insects" "Cantharis terminata Faldermann, 1835" "SPECIES" "INN" NA NA NA "Cantharis" "Cantharidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 8 10.5 10 2.751 2.153 1.126 1.591 0.249 2.596 0.471 0.092 2.634 2.771 3.408 "dimorphy" 6.245 1.016 7.715 2.4 15.402 17.398 109.2 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 1 0 "eurytop" 0 0 0 1 0 0 0 0 1 4 0 0 0 1 0 1 575.811141879543 "NO"
"Cantharis tristis" "SPEED2ZERO" "Insects" "Cantharis tristis Fabricius, 1798" "SPECIES" "INN" NA NA NA "Cantharis" "Cantharidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 11 15.021 15 3.905 2.919 2.021 2.652 0.519 10.06 0.837 0.537 4.475 5.36 7.906 "brachyptery" 9.104 1.808 11.571 4.3 41.456 14.199 111.44 "Carnivorous" 1 0 0 0 0 0 1 0 0 1 0 1 0 "eurytop" 1 0 0 1 0 0 0 0 0 4 0 0 1 1 1 1 316133.615549728 "YES"
"Carabus arvensis" "InfoSpecies" "Insects" "Carabus arvensis Herbst, 1784" "SPECIES" "INN" NA "LC (n)" NA "Carabus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 19 21 28 5.886 5.353 3.377 3.666 1.546 14.428 1.428 0.825 7.242 10.03 15.741 "dimorphy" 11.187 3.358 19.207 8.982 81.88 13.408 122.27 "Herbivorous" 1 0 0 0 0 1 0 0 1 1 0 0 0 "eurytop" 0 0 0 1 0 0 0 0 0 3 0 0 1 1 1 1 7212246.45706199 "YES"
"Carabus arvensis s.l." "InfoSpecies" "Insects" "Carabus arvensis Herbst, 1784" "SPECIES" NA NA NA NA "Carabus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 26 36.19 37 22.365 9.933 6.206 17.717 2.861 19.372 2.899 1.677 10.147 17.432 18.579 "dimorphy" 24.592 10.645 31.42 16.336 313.138 12.226 116.16 "Carnivorous" 1 0 0 0 0 0 0 0 1 1 0 0 0 "stenotop" 0 0 0 0 0 1 0 0 0 4 0 0 1 1 0 1 4419089.65673209 "YES"
"Carabus arvensis subsp. noricus" "InfoSpecies" "Insects" NA "SUBSPECIES" NA NA "LC" NA "Carabus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 13 18 23 5.934 4.596 3.576 3.056 0.67 10.437 1.304 0.586 7.677 7.762 10.528 "brachyptery" 12.37 2.477 16.03 5.374 61.343 37.002 131.61 "Carnivorous" 1 0 0 0 0 0 1 0 1 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 3 0 0 1 1 1 1 591724.708267773 "NO"
"Carabus arvensis subsp. sylvaticus" "SPEED2ZERO" "Insects" "Carabus arvensis sylvaticus Dejean, 1826" "SUBSPECIES" "INN" NA "LC" NA "Carabus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 13 18 23 4.69 4.691 3.735 2.876 1.073 11.517 0.657 0.338 6.754 9.129 10.635 "brachyptery" 10.667 2.239 15.397 5.533 66.209 18.21 111.78 "Herbivorous" 1 0 0 0 0 1 1 0 0 1 0 0 0 "eurytop" 0 1 0 0 0 0 0 0 1 3 0 0 1 1 0 1 501.981058996041 "NO"
"Carabus auratus subsp. auratus" "SPEED2ZERO" "Insects" "Carabus auratus auratus" "SUBSPECIES" "INN" NA "NT" NA "Carabus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 20 23.5 27 10.281 5.735 3.326 5.347 1.586 7.202 2.103 0.912 8.449 10.015 11.842 "brachyptery" 15.183 5.486 25.119 8.167 132.509 0.64 111.87 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "stenotop" 0 1 0 0 0 0 0 0 0 3 1 1 1 1 1 1 5462403.12967191 "NO"
"Carabus auronitens subsp. auronitens" "SPEED2ZERO" "Insects" "Carabus auronitens auronitens" "SUBSPECIES" "INN" NA "LC" NA "Carabus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 16 25.5 35 11.601 12.194 6.479 5.964 2.45 19.329 2.733 2.178 10.771 12.115 14.118 "brachyptery" 16.992 4.802 27.974 10.014 184.798 6.144 111.44 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 4 1 1 1 1 1 1 2104507.32286567 "NO"
"Carabus cancellatus" "SPEED2ZERO" "Insects" "Carabus cancellatus Illiger, 1798" "SPECIES" "INN" NA "LC (n)" NA "Carabus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 32 38.945 35 22.365 15.664 6.206 17.717 6.069 12.531 4.122 1.843 16.055 17.432 25.032 "macroptery" 24.592 8.475 31.42 16.336 339.284 0 120.42 "Herbivorous" 1 0 0 0 0 1 0 0 0 1 0 0 0 "eurytop" 1 0 0 0 0 0 0 0 0 3 0 1 1 1 0 1 5724820.37725904 "YES"
"Carabus cancellatus s.l." "InfoSpecies" "Insects" "Carabus cancellatus Illiger, 1798" "SPECIES" NA NA NA NA "Carabus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 22 36.19 35 16.143 12.268 6.206 7.292 2.861 19.372 2.899 1.677 10.147 17.432 21.642 "macroptery" 24.592 10.237 38.77 14.774 341.904 10.373 127.47 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 0 0 0 0 0 1 0 0 1 4 0 1 1 1 0 1 1561181.93926893 "YES"
"Carabus cancellatus subsp. carinatus" "SPEED2ZERO" "Insects" "Carabus cancellatus carinatus Charpentier, 1825" "SUBSPECIES" "INN" NA "LC (n)" NA "Carabus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 22 35.783 38 14.383 9.269 6.206 17.717 4.941 12.531 2.968 1.695 14.453 21.12 18.579 "macroptery" 28.555 5.344 33.608 16.336 313.138 6.241 102.16 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 0 0 0 1 0 1 0 0 0 4 0 1 1 1 0 1 1841590.35424189 "YES"
"Carabus cancellatus subsp. dahli" "InfoSpecies" "Insects" "Carabus cancellatus dahli Heer, 1841" "SUBSPECIES" NA NA "LC" NA "Carabus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 19 26 33 11.58 6.831 3.26 3.897 3.295 7.893 1.661 0.818 10.519 10.643 13.159 "brachyptery" 14.337 6.03 19.695 6.312 108.953 9.361 112.56 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 3 0 1 1 1 1 1 3625.77594033706 "NO"
"Carabus cancellatus subsp. emarginatus" "SPEED2ZERO" "Insects" "Carabus cancellatus emarginatus Duftschmid, 1812" "SUBSPECIES" "INN" NA "LC (n)" NA "Carabus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 17 20.798 27 9.934 6.017 3.377 3.747 0.695 12.05 2.103 1.14 10.226 10.015 12.126 "macroptery" 17.696 3.919 21.2 7.368 106.762 1.069 108.97 "Herbivorous" 1 0 0 0 0 1 0 0 0 1 0 0 0 "eurytop" 0 0 0 1 0 0 0 0 1 2 0 1 1 1 0 1 2656181.5268569 "YES"
"Carabus cancellatus subsp. fusus" "InfoSpecies" "Insects" "Carabus cancellatus fusus Palliardi, 1825" "SUBSPECIES" NA NA "LC" NA "Carabus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 19 26 33 11.13 8.152 4.018 5.347 1.273 4.534 1.428 0.872 9.02 8.54 10.255 "brachyptery" 17.364 5.405 25.119 8.163 132.509 17.185 125.4 "Carnivorous" 1 0 0 0 0 0 1 0 0 1 0 0 0 "eurytop" 0 1 0 1 0 0 0 0 1 3 1 0 1 1 0 1 2408.57719082228 "NO"
