"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Functional_group" "Ascoma_type" "Ascoma_development" "Ascus_dehiscence" "C_perct" "N_perct" "P_perct" "C.N_perct" "C.P_perct" "N.P_perct" "Sporocarp_N_perct" "Melanin_content_mg.g" "Spore_width_μm" "Spore_length_μm" "Spore_size_μm3" "Fruiting_body_size_mm2" "Fos" "Ter" "Aqu" "Arb" "Aer" "Substrate" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Cupulina montana" "InfoSpecies" "Fungi" "Cupulina montana Dougoud, Van Vooren & M.Vega" "SPECIES" "INN" NA "NE" NA "Cupulina" "Pyronemataceae" "Pezizales" "Pezizomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "fissitunicate" 44.1293333333333 3.86353333333333 0.437440952380952 14.47868 355.341933333333 20.6672 3.88 106.893151564933 12.428 15.436 6626.88712548722 4789.96 0 1 0 0 0 "soil_peat" 2572275.73693979 "NO"
"Curreya pityophila" "SPEED2ZERO" "Fungi" "Curreya pithyophila (J.C.Schmidt & Kunze) Arx & E.Müll." "SPECIES" "INN" NA "NE" NA "Curreya" "Cucurbitariaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44.224 3.6914 0.388154285714286 19.3280133333333 558.952605278055 23.0712666666667 4.58 57.3481405417333 13.216 27.06 6594.68496302989 4116.48 0 1 0 0 0 "above_litter" 6897933.04410654 "YES"
"Curreya pityophila var. cembrae" "InfoSpecies" "Fungi" "Curreya pithyophila (J.C.Schmidt & Kunze) Arx & E.Müll." "VARIETY" "INN" NA NA NA "Curreya" "Cucurbitariaceae" "Pleosporales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 43.882494041868 4.36492923076923 0.441772727272727 18.9161933333333 367.431296666667 20.9214523809524 4.808 66.2925511052667 9.712 20.964 3475.09053707067 4032.68 0 1 0 0 0 "above_litter" 4597990.59227067 "YES"
"Cyanoboletus pulverulentus" "InfoSpecies" "Fungi" "Cyanoboletus pulverulentus (Opat.) Gelardi, Vizzini & Simonini" "SPECIES" NA NA "LC" NA "Cyanoboletus" "Boletaceae" "Boletales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascohymenial" "poricidal" 43.8632428571429 4.37693333333333 0.494218461538461 12.4261641025641 324.763101212121 25.6764333333333 4.776 63.3694521088 11.83 24.308 399.427849563938 6403.44 0 1 0 0 0 "soil_peat" 2045281.54514633 "NO"
"Cyanonectria buxi" "InfoSpecies" "Fungi" "Cyanonectria buxi (Fuckel) Schroers, Gräfenhan & Seifert" "SPECIES" "INN" NA "NE" NA "Cyanonectria" "Nectriaceae" "Hypocreales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 43.9972066666667 5.0421 0.553897373737374 13.2826 360.48461025641 26.6537333333333 5.704 70.2974444566 10.412 20.564 3583.51728774576 3041.36 0 1 0 0 0 "above_litter" 3099401.07034761 "NO"
"Cyathicula airae" "InfoSpecies" "Fungi" "Crocicreas megalosporum (Rea) S.E.Carp." "SPECIES" NA NA "NE" NA "Crocicreas" "Helotiaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 43.84862 4.56783333333333 0.567815384615385 14.23244 299.488612581454 20.1933714285714 5.32 78.8823253556666 12.744 24.996 3457.23684507637 2963.02 0 1 0 0 0 "above_litter" 3079696.00041331 "NO"
"Cyathicula alpina" "InfoSpecies" "Fungi" "Cyathicula alpina Raitv. & Faizova" "SPECIES" NA NA "NE" NA "Cyathicula" "Helotiaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 43.7397523809524 5.07081333333333 0.5199 14.80372 424.530376190476 19.7961714285714 5.44 71.3506093793333 11.1 30.396 3615.41054786945 2539.84 0 1 0 0 0 "above_litter" 3169335.79465941 "NO"
"Cyathicula cacaliae" "InfoSpecies" "Fungi" "Cyathicula cyathoidea (Bull.) Thüm." "SPECIES" "INN" NA "DD" NA "Cyathicula" "Helotiaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 43.7613333333333 4.61047333333333 0.535146666666667 13.8872533333333 308.120936190476 21.9708857142857 5.836 81.8172780608667 14.328 22.74 9780.94656120425 2862.44 0 1 0 0 0 "above_litter" 6036490.31083971 "NO"
"Cyathicula complicata" "InfoSpecies" "Fungi" "Crocicreas complicatum (P.Karst.) S.E.Carp." "SPECIES" "INN" NA "NE" NA "Crocicreas" "Helotiaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44.0844333333333 1.87866666666667 0.284566666666667 46.4171641025641 598.882033333333 19.2428857142857 3.164 87.8323083720666 15.576 26.86 6776.61809123909 2881.24 0 1 0 1 0 "wood" 6669229.14695896 "NO"
"Cyathicula coronata" "SPEED2ZERO" "Fungi" "Cyathicula coronata (Bull.) Rehm" "SPECIES" "INN" NA "LC" NA "Cyathicula" "Helotiaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44.0454592592593 4.05243333333333 0.556222568542569 16.6866466666667 318.349573333333 18.6886857142857 5.084 95.3964862553333 13.3 18.644 6659.05019605997 1991.1 0 1 0 0 0 "above_litter" 5204104.18990543 "NO"
"Cyathicula culmicola" "InfoSpecies" "Fungi" "Cyathicula culmicola (Desm.) De Not." "SPECIES" "INN" NA "DD" NA "Cyathicula" "Helotiaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 43.5952866666667 4.8922358974359 0.472252727272727 14.1100466666667 377.421338354978 24.2200714285714 5.588 83.3368037952666 14.54 24.324 373.011359329183 2364.04 0 1 0 0 0 "above_litter" 5675816.22396936 "NO"
"Cyathicula cyathoidea" "SPEED2ZERO" "Fungi" "Cyathicula cyathoidea (Bull.) Thüm." "SPECIES" "INN" NA "LC" NA "Cyathicula" "Helotiaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44.4568342857143 4.47642666666667 0.506188888888889 14.56126 295.513606666667 23.0354857142857 5.708 71.5521517667333 13.08 28.752 3443.48763341201 3098.1 0 1 0 0 0 "above_litter" 2232616.39518427 "NO"
"Cyathicula dispersella" "InfoSpecies" "Fungi" "Crocicreas dispersellum (P.Karst.) S.E.Carp." "SPECIES" NA NA "NE" NA "Crocicreas" "Helotiaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44.3396666666667 1.6974 0.266666666666667 41.7982 782.904673333333 19.4992 3.6 103.827626969733 13.388 22.172 444.775776096759 3002.32 0 1 0 1 0 "wood" 8135983.95916732 "NO"
"Cyathicula dolosella" "InfoSpecies" "Fungi" "Cyathicula dolosella (P.Karst.) Dennis" "SPECIES" "INN" NA "DD" NA "Cyathicula" "Helotiaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 43.9516 4.6298 0.63056 14.18916 258.997102665755 16.5285523809524 5.868 77.656755826 15.996 19.388 428.731316839684 2753.96 0 1 0 0 0 "above_litter" 3374848.70053891 "NO"
"Cyathicula hysterioides" "InfoSpecies" "Fungi" "Crocicreas hysterioides (Rehm) S.E.Carp." "SPECIES" "INN" NA "NE" NA "Crocicreas" "Helotiaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 43.9355 4.57826666666667 0.50176027972028 14.8925666666667 346.378714545455 22.7488666666667 5.24 54.2552444866 17.532 24.784 426.625318788424 2788.18 0 1 0 0 0 "above_litter" 5583074.10107843 "NO"
"Cyathicula nigrofusca" "InfoSpecies" "Fungi" "Cyathicula nigrofusca (Rehm) Baral" "SPECIES" "INN" NA "NE" NA "Cyathicula" "Helotiaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 43.9605333333333 4.93670666666667 0.521281212121212 13.8826666666667 295.410843333333 21.1622 5.66 85.5769844624 10.96 22.808 6597.01928156323 2288.76 0 1 0 0 0 "above_litter" 3037981.15615558 "NO"
"Cyathicula pallida" "InfoSpecies" "Fungi" "Cyathicula pallida Velen." "SPECIES" "INN" NA "NE" NA "Cyathicula" "Helotiaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44.05504 2.10196923076923 0.340015151515151 41.8798666666667 519.474883809524 16.9589666666667 3.44 80.7211958726667 12.056 22.664 6705.69348501967 3079.24 0 1 0 1 0 "wood" 3412815.49899035 "NO"
"Cyathicula pteridicola" "InfoSpecies" "Fungi" "Cyathicula cyathoidea (Bull.) Thüm." "SPECIES" "INN" NA "DD" NA "Cyathicula" "Helotiaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44.0571428571429 4.67148 0.535377777777778 15.7501174358974 282.429266666667 19.9589857142857 5.668 66.3212025299333 13.272 31.632 12916.397505876 3981.42 0 1 0 0 0 "above_litter" 5298052.2426353 "NO"
"Cyathicula spicarum" "SPEED2ZERO" "Fungi" "Crocicreas spicarum (Rehm) S.E.Carp." "SPECIES" "INN" NA "DD" NA "Crocicreas" "Helotiaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44.0773333333333 4.40100666666667 0.519318461538462 14.3746466666667 367.34170877193 20.7376523809524 5.328 74.4542847972666 14.884 28.584 370.912775436585 3229.12 0 1 0 0 0 "above_litter" 3188140.57309093 "NO"
"Cyathicula starbaeckii" "InfoSpecies" "Fungi" "Cyathicula starbaeckii (Rehm) Hengstm." "SPECIES" "INN" NA "DD" NA "Cyathicula" "Helotiaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 43.9320761904762 4.77306666666667 0.514668282828283 14.4843 314.778633333333 22.6419 5.52 73.412535998 12.576 23.536 6637.31660572256 2868.04 0 1 0 0 0 "above_litter" 8299632.91823429 "NO"
"Cyathicula straminea" "InfoSpecies" "Fungi" "Crocicreas stramineum (Berk. & Broome) S.E.Carp." "SPECIES" "INN" NA "DD" NA "Crocicreas" "Helotiaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 43.88152 4.79028 0.50496 14.3589333333333 420.044038135198 26.2468190476191 5.412 66.5857022187333 16.386 24.936 3609.49427964025 3521.84 0 1 0 0 0 "above_litter" 5556029.14470578 "NO"
"Cyathicula strobilina" "InfoSpecies" "Fungi" "Crocicreas strobilinum (Fr.) Matheis" "SPECIES" "INN" NA "NE" NA "Crocicreas" "Helotiaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44.2053333333333 2.37473333333333 0.361055151515152 33.8350133333333 497.277387619048 19.8739 3.54 78.6968975835333 14.876 20.172 392.790522988894 3838.84 0 1 0 1 0 "tree_cones" 8808177.46998011 "NO"
"Cyathicula subliciformis" "InfoSpecies" "Fungi" "Cyathicula subliciformis (P.Karst.) Korf" "SPECIES" "INN" NA "NE" NA "Cyathicula" "Helotiaceae" "Helotiales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44.1488666666667 1.9058 0.410173333333333 39.0141333333333 490.52895952381 17.0766523809524 3.68 76.0282105550667 12.092 26.144 441.24351592472 3210.54 0 1 0 1 0 "wood" 8143181.79878482 "NO"
"Cyathus olla" "SPEED2ZERO" "Fungi" "Cyathus olla (Batsch) Pers." "SPECIES" "INN" NA "LC" NA "Cyathus" "Agaricaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 43.224019047619 6.59733333333333 0.951063333333333 9.10546666666667 251.250357037037 16.8384857142857 5.82 65.7752477958667 5.786 9.6 197.013945807694 4363.24 0 1 0 0 0 "above_litter" 10099132.0198077 "NO"
"Cyathus stercoreus" "SPEED2ZERO" "Fungi" "Cyathus stercoreus (Schwein.) De Toni" "SPECIES" "NEO" NA "LC" NA "Cyathus" "Agaricaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 43.1333333333333 6.14013333333333 0.914008148148148 9.68506666666667 195.11485 18.3359857142857 5.976 56.041844506 5.864 9.368 196.896471186401 4660.6 0 1 0 0 0 "dung" 4031084.21238465 "NO"
"Cyathus striatus" "SPEED2ZERO" "Fungi" NA "SPECIES" "INN" NA "LC" NA "Cyathus" "Incertae sedis" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 43.663568115942 3.01673846153846 0.703733679653679 21.15492 238.420605263158 12.8343333333333 4.152 112.480164137467 6.092 9.924 3375.93982041618 1077 0 1 0 1 0 "wood" 4698677.36494574 "NO"
"Cyclaneusma minus" "SPEED2ZERO" "Fungi" "Cyclaneusma minus (Butin) DiCosmo, Peredo & Minter" "SPECIES" "INN" NA "DD" NA "Cyclaneusma" "Marthamycetaceae" "Chaetomellales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 43.7500116402116 4.6118 0.774704853801169 12.9172 254.186589808612 15.6246 5.564 94.0055782316 5.082 9.508 150.367410535585 1469.64 0 1 0 0 0 "above_litter" 7396144.49039421 "NO"
"Cyclaneusma niveum" "SPEED2ZERO" "Fungi" "Cyclaneusma niveum (Pers.) DiCosmo, Peredo & Minter" "SPECIES" "INN" NA "NE" NA "Cyclaneusma" "Marthamycetaceae" "Chaetomellales" "Leotiomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 43.7956 4.90813333333333 0.656820952380952 11.9420333333333 264.330133333333 18.8277 5.376 75.2011397395333 5.14 9.676 158.838694182039 1117.56 0 1 0 0 0 "above_litter" 5848465.36430269 "YES"
"Cylindrium elongatum" "InfoSpecies" "Fungi" "Cylindrium elongatum Bonord." "SPECIES" "INN" NA "NE" NA "Cylindrium" "Cylindriaceae" "Hypocreales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 43.8473528042328 3.94593333333333 0.423114285714286 22.1609333333333 451.799894545455 21.2548666666667 5.048 57.9383215649333 18.148 25.352 487.631225850076 3387.68 0 1 0 0 0 "above_litter" 6158498.84113041 "YES"
"Cylindrium griseum" "InfoSpecies" "Fungi" "Fusidium griseum Ditmar ex Link" "SPECIES" "INN" NA "NE" NA "Fusidium" "Nectriaceae" "Hypocreales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 43.868 4.51 0.589266666666667 14.11018 305.38062 19.6456666666667 5.884 102.846384841933 10.592 22.128 6704.45235695397 1934.58 0 1 0 0 0 "above_litter" 4378388.70749296 "NO"
"Cylindrobasidium laeve" "SPEED2ZERO" "Fungi" "Cylindrobasidium laeve (Pers.) Chamuris" "SPECIES" "INN" NA "LC" NA "Cylindrobasidium" "Physalacriaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44.0039533333333 2.73556 0.636012145748988 20.6518 285.873903558897 12.9824 4.156 115.801342316133 5.26 8.176 141.555682965237 1074.56 0 1 0 1 0 "wood" 4585471.76700224 "NO"
"Cylindrocarpon destructans" "InfoSpecies" "Fungi" "Ilyonectria destructans (Zinssm.) Rossman, L.Lombard & Crous" "SPECIES" NA NA "NE" NA "Ilyonectria" "Nectriaceae" "Hypocreales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 44.53482 2.1172 0.320746666666667 39.0388666666667 501.8506 16.2846 3.136 108.331389765067 12.148 14.212 3490.30157368465 3639.92 0 1 0 1 0 "wood" 4885658.51227635 "NO"
"Cylindrocladium buxicola" "InfoSpecies" "Fungi" "Cylindrocladium buxicola Henricot" "SPECIES" NA NA "NE" NA "Cylindrocladium" "Nectriaceae" "Hypocreales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 43.9271866666667 4.6576 0.534218326118326 13.3734 286.88020877193 21.5951857142857 5.432 64.2041348805333 11.872 19.656 3491.89520939004 3496.12 0 1 0 0 0 "above_litter" 4197135.37897348 "NO"
"Cymadothea trifolii" "SPEED2ZERO" "Fungi" "Polythrincium trifolii Kunze" "SPECIES" "INN" NA "NE" NA "Polythrincium" "Mycosphaerellaceae" "Mycosphaerellales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 43.9208171428571 4.9783 0.62865298245614 12.4689333333333 325.2529 16.4690333333333 5.08 99.5670443248666 6.474 10.516 3387.90130878101 2560.84 0 1 0 0 0 "above_litter" 2179850.15863189 "YES"
"Cyphella digitalis" "SPEED2ZERO" "Fungi" "Cyphella digitalis (Alb. & Schwein.) Fr." "SPECIES" "INN" NA "VU" NA "Cyphella" "Cyphellaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 43.3820533333333 2.98454256410256 0.574033333333333 19.6970615384615 263.741153333333 14.1776333333333 3.892 83.3574759780667 5.908 10.06 3344.68451304068 1139.2 0 1 0 1 0 "wood" 5474758.11229638 "NO"
"Cyphella muscigena" "InfoSpecies" "Fungi" "Muscinupta laevis (Fr.) Redhead, Lücking & Lawrey" "SPECIES" NA NA "NE" NA "Muscinupta" "Incertae sedis" "Hymenochaetales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascohymenial" "poricidal" 44.1873333333333 3.72327333333333 0.40404 15.2312 371.105408852901 23.6044 4.136 79.2949725854666 18.24 24.308 365.082356462641 5319.24 0 1 0 0 0 "soil_peat" 2136425.39480381 "NO"
"Cyphella nivea" "InfoSpecies" "Fungi" NA "SPECIES" "INN" NA "DD" NA "Cyphella" "Cyphellaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascohymenial" "poricidal" 42.2576347826087 5.41073333333333 0.710946666666666 10.4839333333333 218.026050732601 18.7842857142857 5.148 67.1361262905333 6.184 9.492 192.167578372609 2491.16 0 1 0 0 0 "soil_peat" 4736699.65967832 "NO"
"Cyphella stepposa" "InfoSpecies" "Fungi" "Calyptella stepposa (Pilát) W.B.Cooke" "SPECIES" NA NA "NE" NA "Calyptella" "Marasmiaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascohymenial" "poricidal" 43.5261333333333 4.99574666666667 0.705175165692008 10.5644333333333 280.090449808612 23.6456523809524 4.952 92.1664674558666 6.104 9.228 201.224119786476 2896.76 0 1 0 0 0 "soil_peat" 4625462.36915642 "NO"
"Cyphella sulphurea" "InfoSpecies" "Fungi" NA "SPECIES" NA NA "NE" NA "Cyphella" "Cyphellaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascohymenial" "poricidal" 42.348 4.76547333333333 0.557140952380952 11.0981066666667 311.185263333333 26.8361666666667 5.104 65.076284223 5.72 9.376 182.039921415477 2052.7 0 1 0 0 0 "soil_peat" 4789478.39587056 "NO"
"Cyphellathelia pezizoidea" "InfoSpecies" "Fungi" "Pellidiscus pezizoideus (Ellis & Everh.) Ginns & M.N.L.Lefebvre" "SPECIES" NA NA "NE" NA "Pellidiscus" "Crepidotaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascohymenial" "poricidal" 42.7548380952381 4.51821333333333 0.592543703703704 11.6875466666667 266.269566666667 21.8302 4.92 75.1462674513333 6.594 10.008 240.488226481915 3691.56 0 1 0 0 0 "soil_peat" 4055039.07136948 "NO"
"Cystinarius crassus" "InfoSpecies" "Fungi" "Cystinarius crassus (Fr.) Niskanen & Liimat." "SPECIES" NA NA "EN" NA "Cystinarius" "Cortinariaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascohymenial" "poricidal" 42.694 5.19003333333333 0.543414285714286 10.6683866666667 262.42475047619 19.4796 5.124 68.4618410382666 6.082 10.262 209.837633804334 1910 0 1 0 0 0 "soil_peat" 5856085.97272494 "NO"
"Cystinarius rubicundulus" "InfoSpecies" "Fungi" "Cystinarius rubicundulus (Rea) Niskanen & Liimat." "SPECIES" NA NA "LC" NA "Cystinarius" "Cortinariaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "ectomycorrhiza" "ostiolar" "ascohymenial" "poricidal" 42.1061333333333 5.41013333333333 0.684718461538461 9.5384 257.970206666667 20.2250666666667 4.7 70.4870824468 6.056 9.756 199.943418125314 2813.88 0 1 0 0 0 "soil_peat" 5894435.95949129 "NO"
"Cystoagaricus sylvestris" "InfoSpecies" "Fungi" "Cystoagaricus sylvestris (Gillet) Örstadius & E.Larss." "SPECIES" NA NA "NT" NA "Cystoagaricus" "Psathyrellaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 43.9364076190476 3.1435958974359 0.672029841269841 17.7115333333333 224.003576190476 11.7852666666667 3.716 136.966030452267 5.098 8.336 142.503878459943 1029.96 0 1 0 1 0 "wood" 6918835.75647824 "NO"
"Cystoderma ambrosii" "InfoSpecies" "Fungi" "Cystodermella ambrosii (Bres.) Harmaja" "SPECIES" "INN" NA "DD" NA "Cystodermella" "Agaricaceae" "Agaricales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 43.4580592592593 5.0634 0.74428 13.3422841025641 258.490502328042 18.9645714285714 5.3 89.8885562498667 4.528 7.174 105.600385428363 5039.24 0 1 0 0 0 "soil_peat" 7332303.31668736 "YES"
