"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Functional_group" "Ascoma_type" "Ascoma_development" "Ascus_dehiscence" "C_perct" "N_perct" "P_perct" "C.N_perct" "C.P_perct" "N.P_perct" "Sporocarp_N_perct" "Melanin_content_mg.g" "Spore_width_μm" "Spore_length_μm" "Spore_size_μm3" "Fruiting_body_size_mm2" "Fos" "Ter" "Aqu" "Arb" "Aer" "Substrate" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Anguillospora rosea" "InfoSpecies" "Fungi" "Orbilia rosea (J.Webster & Descals) Baral & E.Weber" "SPECIES" "INN" NA NA NA "Orbilia" "Orbiliaceae" "Orbiliales" "Orbiliomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 3.2 0.39 18.27 785.71 26.23 1.5 144.432011366667 5.5 9 150.469198137561 2500 0 1 0 1 0 "wood" 3375019.02866222 "YES"
"Anisomeridium polypori" "SPEED2ZERO" "Fungi" "Anisomeridium polypori (Ellis & Everh.) M.E.Barr" "SPECIES" "INN" NA "LC" NA "Anisomeridium" "Monoblastiaceae" "Monoblastiales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 3.3 0.19 16.56 357.308 22.88 3.9 31.5891284 8.5 12.5 724.57692962395 3025 0 1 0 1 0 "wood" 1528788.08937861 "YES"
"Annulusmagnus triseptatus" "InfoSpecies" "Fungi" "Annulusmagnus triseptatus (S.W.Wong, K.D.Hyde & E.B.G.Jones) J.Campb. & Shearer" "SPECIES" "INN" NA "NE" NA "Annulusmagnus" "Annulatascaceae" "Annulatascales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 43.45 3.61 0.625 16.26 192.2 20.4025 3.7 113.3880794 4.5 7.5 82.7024266057513 2025 0 1 0 1 0 "wood" 3375019.02866222 "NO"
"Anomoporia albolutescens" "InfoSpecies" "Fungi" "Anomoloma albolutescens (Romell) Niemelä & K.H.Larss." "SPECIES" "INN" NA "DD" NA "Anomoloma" "Amylocorticiaceae" "Amylocorticiales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 46.8 3.66666666666667 0.64 36.3816666666667 180.42 26.28 4.6 91.082031395 6.8 6.8 414.813275986118 7225 0 1 0 1 0 "wood" 28642881.9044533 "NO"
"Anomoporia ambigua" "InfoSpecies" "Fungi" "Anomoporia ambigua A.David & Gilles" "SPECIES" NA NA "NE" NA "Anomoporia" "Amylocorticiaceae" "Amylocorticiales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 2.7 0.28 20.83 568.33 26.28 2.9 26.41309883 6.5 10.5 249.979145440018 3600 0 1 0 1 0 "wood" 2811075.42981962 "NO"
"Anomoporia bombycina" "InfoSpecies" "Fungi" "Anomoporia bombycina (Fr.) Pouzar" "SPECIES" NA NA "NE" NA "Anomoporia" "Amylocorticiaceae" "Amylocorticiales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 42.9 3.6 0.578461538461538 15.89 243.92 5.82 4.6 44.17582874 4.5 7.8 84.8230016469244 2025 0 1 0 1 0 "wood" 2423.71138251278 "NO"
"Anomoporia myceliosa" "SPEED2ZERO" "Fungi" "Anomoloma myceliosum (Peck) Niemelä & K.H.Larss." "SPECIES" "INN" NA "DD" NA "Anomoloma" "Amylocorticiaceae" "Amylocorticiales" "Agaricomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 5.3 0.51 6.31 453.2 31.28 5.5 91.082031395 3 5.5 51.4132109735482 3025 0 1 0 1 0 "wood" 1572366.10983088 "NO"
"Antennularia alpina" "InfoSpecies" "Fungi" "Protoventuria alpina (Sacc.) M.E.Barr" "SPECIES" "INN" NA "NE" NA "Protoventuria" "Metacapnodiaceae" "Capnodiales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 4.65 1.07 10.185 160.525 8.52 6.7 199.2924589 4.8 10 113.036074472488 1225 0 1 0 0 0 "above_litter" 752219.004164149 "NO"
"Antennularia arxii" "InfoSpecies" "Fungi" "Protoventuria arxii (E.Müll.) M.E.Barr" "SPECIES" "INN" NA "NE" NA "Protoventuria" "Metacapnodiaceae" "Capnodiales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 3 0.64 13.3 197.7025 8.02 5 77.6 5.3 9 90.7291958356732 784 0 1 0 1 0 "wood" 3115771.84841023 "YES"
"Antennularia rosae" "InfoSpecies" "Fungi" "Gibbera rosae (De Not.) E.Müll. & R.Menon" "SPECIES" NA NA "NE" NA "Gibbera" "Venturiaceae" "Venturiales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44.6 2.97 0.466666666666667 25.8 260.0175 12.7 2.8 144.432011366667 12 16.5 65.8331212535253 2756 0 1 0 1 0 "wood" 1528788.08937861 "NO"
"Antennularia salisburgensis" "InfoSpecies" "Fungi" "Gibbera salisburgensis Niessl" "SPECIES" "INN" NA "NE" NA "Gibbera" "Venturiaceae" "Venturiales" "Dothideomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 43.7 4.35 0.582 14.75 218.59 20.4025 3.1 138.7747578 12 15.5 65.8331212535253 2500 0 1 0 1 0 "wood" 2016386.98880902 "YES"
"Antherospora hortensis" "InfoSpecies" "Fungi" "Antherospora hortensis Piątek & M.Lutz" "SPECIES" "INN" NA "NE" NA "Antherospora" "Floromycetaceae" "Urocystidales" "Ustilaginomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 44.1 4.776 0.4675 11.485 285.59 26.28 7.8 2.24 9.2 60 65.8331212535253 3600 0 1 0 0 0 "above_litter" 4465618.11706757 "NO"
"Antherospora scillae" "InfoSpecies" "Fungi" "Antherospora scillae (Cif.) R.Bauer, M.Lutz, Begerow, Piątek & Vánky" "SPECIES" "INN" NA "NE" NA "Antherospora" "Floromycetaceae" "Urocystidales" "Ustilaginomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "parasite" "exposed_hymenium" "ascohymenial" "poricidal" 43.65 4.87 0.68 11.86 256.58 27.59 5.2 113.3880794 7.8 13 279.798095710341 3600 0 1 0 0 0 "above_litter" 204208.26691639 "NO"
"Anthostoma amoenum" "InfoSpecies" "Fungi" "Digitodochium amoenum (Nitschke ex Sacc.) Voglmayr, J.Fourn. & Jaklitsch" "SPECIES" "INN" NA "NE" NA "Digitodochium" "Xylariaceae" "Xylariales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "lichenicolous_fungus" "ostiolar" "ascolocular" "fissitunicate" 45.07 3.5 0.38 20.83 240.55 16.51 4.9 56 50 16.5 414.813275986118 4225 0 1 0 1 0 "mosses_lichens" 826369.465367422 "YES"
"Anthostoma decipiens" "SPEED2ZERO" "Fungi" "Anthostoma decipiens (DC.) Nitschke" "SPECIES" "INN" NA "NE" NA "Anthostoma" "Diatrypaceae" "Xylariales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 1.13 0.39 96.8366666666667 523.76 15.265 4 2.24 8 10 292.97707689215 4225 0 1 0 1 0 "wood" 587685.353599694 "NO"
"Anthostoma insidiosum" "InfoSpecies" "Fungi" "Anthostoma insidiosum (P.Crouan & H.Crouan) Sacc., 1882" "SPECIES" NA NA "NE" NA "Anthostoma" "Diatrypaceae" "Xylariales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 2.7 0.68 14.4033333333333 74.55 5.92 4.3 46.38060948 7 10.3 218.078890036691 3025 0 1 0 1 0 "wood" 587685.353599694 "NO"
"Anthostoma melanotes" "InfoSpecies" "Fungi" "Anthostoma melanotes (Berk. & Broome) Sacc." "SPECIES" "INN" NA "NE" NA "Anthostoma" "Diatrypaceae" "Xylariales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 0.83 0.3 32.26 479.0625 14.14 2.9 31.5891284 8 14.8 407.753593694726 4900 0 1 0 1 0 "wood" 826369.465367422 "NO"
"Anthostomella adusta" "InfoSpecies" "Fungi" "Anthostomella adusta (Cooke & Peck) M.E.Barr" "SPECIES" "INN" NA NA NA "Anthostomella" "Xylariaceae" "Xylariales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44 2.97 0.65 25.8 184.535 7.78 4 66.7218630933333 50 16.5 200.953021284422 9025 0 1 0 1 0 "wood" 162608.367327407 "YES"
"Anthostomella appendiculosa" "InfoSpecies" "Fungi" "Anthostomella appendiculosa (Berk. & Broome) Sacc." "SPECIES" NA NA "NE" NA "Anthostomella" "Xylariaceae" "Xylariales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 45.6 4.25 0.4 12.86 276.576666666667 34.6666666666667 7.6 61.92723718 11.2 60 414.813275986118 8100 0 1 0 0 0 "above_litter" 826369.465367422 "NO"
"Anthostomella caricis" "InfoSpecies" "Fungi" "Anthostomella caricis S.M.Francis" "SPECIES" NA NA "NE" NA "Anthostomella" "Xylariaceae" "Xylariales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44.9 3.5 0.54 15.51 270.130416666667 19.81 4.6 77.6 6.5 11.3 212.947622035828 4900 0 1 0 0 0 "above_litter" 826369.465367422 "NO"
"Anthostomella clypeoides" "InfoSpecies" "Fungi" "Anthostomella clypeoides Rehm" "SPECIES" "INN" NA "NE" NA "Anthostomella" "Xylariaceae" "Xylariales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44.1 3.84 0.26 17.28 874.36 26.28 4 87.0577097566667 6.5 12 212.947622035828 3025 0 1 0 0 0 "above_litter" 752219.004164149 "NO"
"Anthostomella conorum" "InfoSpecies" "Fungi" "Pseudoanthostomella conorum (Fuckel) Daranag., Camporesi & K.D.Hyde" "SPECIES" NA NA "NE" NA "Pseudoanthostomella" "Xylariaceae" "Xylariales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 4.4 0.19 13.884 375.14 14.44 4.9 77.6 5.5 10.5 188.495559215388 1600 0 1 0 0 0 "above_litter" 2725929.05132174 "NO"
"Anthostomella formosa" "InfoSpecies" "Fungi" "Anthostomella formosa Kirschst." "SPECIES" "INN" NA "NE" NA "Anthostomella" "Xylariaceae" "Xylariales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 4.4 0.39 10.79 479.61 34.405 3.9 91.082031395 4.3 9.3 155.220857026116 4624 0 1 0 0 0 "above_litter" 587685.353599694 "NO"
"Anthostomella limitata" "InfoSpecies" "Fungi" "Anthostomella limitata Sacc." "SPECIES" "INN" NA "NE" NA "Anthostomella" "Xylariaceae" "Xylariales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 43.65 0.636666666666667 0.515 96.8366666666667 568.33 12.5175 2 76.45701792 8.3 11 15.2341063760325 9312.5 0 1 0 1 0 "wood" 7357320.83193645 "NO"
"Anthostomella lugubris" "InfoSpecies" "Fungi" "Anthostomella lugubris (Roberge ex Desm.) Sacc." "SPECIES" NA NA "NE" NA "Anthostomella" "Xylariaceae" "Xylariales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 44 4.25 0.705 10.185 167.82 21.0975 2.5 77.6 7.3 11 220.893233455532 5625 0 1 0 0 0 "above_litter" 1779965.16342764 "NO"
"Anthostomella pedemontana" "InfoSpecies" "Fungi" "Anthostomella pedemontana Ferraris & Sacc." "SPECIES" NA NA "NE" NA "Anthostomella" "Xylariaceae" "Xylariales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 3.76 0.67 19.6375 180.42 20.4025 4 77.6 6.3 8.7 199.098434421253 1225 0 1 0 0 0 "above_litter" 3306371.53105425 "NO"
"Anthostomella phaeosticta" "InfoSpecies" "Fungi" "Anthostomella phaeosticta (Berk.) Sacc." "SPECIES" NA NA "NE" NA "Anthostomella" "Xylariaceae" "Xylariales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44.4 3.1 0.52 20.83 264.563333333333 14.44 4.6 144.432011366667 50 60 65.8331212535253 3025 0 1 0 0 0 "above_litter" 28642881.9044533 "NO"
"Anthostomella punctulata" "InfoSpecies" "Fungi" "Anthostomella punctulata (Roberge ex Desm.) Sacc." "SPECIES" "INN" NA "NE" NA "Anthostomella" "Xylariaceae" "Xylariales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 44 4.35 0.578461538461538 13.65 236.345 28.5 2.5 56.007829265 7 10 238.603962040145 3306 0 1 0 0 0 "above_litter" 13271.3548612471 "NO"
"Anthostomella rehmii" "InfoSpecies" "Fungi" "Anthostomella formosa Kirschst." "SPECIES" NA NA "NE" NA "Anthostomella" "Xylariaceae" "Xylariales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 3.4 0.37 15.0025 519.91 34.405 3.6 16.972608785 5.8 8.5 145.2305923877 3025 0 1 0 0 0 "above_litter" 2016386.98880902 "NO"
"Anthostomella rubicola" "InfoSpecies" "Fungi" "Alloanthostomella rubicola (Speg. ex Sacc. & Trotter) Daranag., Camporesi & K.D.Hyde" "SPECIES" "INN" NA "NE" NA "Alloanthostomella" "Xylariaceae" "Xylariales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascohymenial" "poricidal" 44.6 1.99 0.52 69.37 311.6 6.98 4.1 66.7218630933333 8.8 18.5 200.953021284422 5625 0 1 0 1 0 "wood" 3001312.19845574 "NO"
"Anthostomella tomicoides" "InfoSpecies" "Fungi" "Anthostomella tomicoides Sacc." "SPECIES" "INN" NA "NE" NA "Anthostomella" "Xylariaceae" "Xylariales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 43.6 4.3 0.49 14.95 318.39 26.28 5.2 56 5.7 9.5 376.991118430775 1600 0 1 0 0 0 "above_litter" 2725929.05132174 "NO"
"Anthostomella tomicum" "InfoSpecies" "Fungi" "Anthostomella tomicum (Lév.) Sacc." "SPECIES" NA NA "NE" NA "Anthostomella" "Xylariaceae" "Xylariales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "poricidal" 44 4.2 0.526 15.79 357.308 34.405 6.1 121.00279695 8 12 543.430079224084 16900 0 1 0 0 0 "above_litter" 2811075.42981962 "NO"
"Anthostomella tumulosa" "InfoSpecies" "Fungi" "Anthostomella tumulosa (Roberge ex Desm.) Sacc." "SPECIES" NA NA "NE" NA "Anthostomella" "Xylariaceae" "Xylariales" "Sordariomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44 3.5 0.68 15.51 74.55 11.93 3.9 56 11.2 15.5 200.953021284422 2025 0 1 0 0 0 "above_litter" 170.255020753041 "NO"
"Anthracobia macrocystis" "SPEED2ZERO" "Fungi" "Anthracobia macrocystis (Cooke) Boud." "SPECIES" "INN" NA "LC" NA "Anthracobia" "Pyronemataceae" "Pezizales" "Pezizomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "operculate" 44 15.4 0.526666666666667 11.99 275.89 16.51 7.6 91.082031395 50 60 414.813275986118 2025 0 1 0 0 0 "fire_places" 5878758.30143677 "NO"
"Anthracobia maurilabra" "SPEED2ZERO" "Fungi" "Anthracobia maurilabra (Cooke) Boud." "SPECIES" "INN" NA "NT" NA "Anthracobia" "Pyronemataceae" "Pezizales" "Pezizomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "non_poricidal" 45.48 3.1 0.54 16.26 326.81 20.8 3.2 104.320310143333 8.8 12 657.378262763664 1600 0 1 0 0 0 "fire_places" 1578842.33161962 "NO"
"Anthracobia melaloma" "SPEED2ZERO" "Fungi" "Anthracobia melaloma (Alb. & Schwein.) Arnould" "SPECIES" "INN" NA "LC" NA "Anthracobia" "Pyronemataceae" "Pezizales" "Pezizomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascolocular" "fissitunicate" 43.8875 3.5 0.565 13.02 256.09 12.5175 5.2 273.96327155 8 10.5 30.220550531207 3600 0 1 0 0 0 "fire_places" 13271.3548612471 "NO"
"Anthracobia nitida" "SPEED2ZERO" "Fungi" "Anthracobia nitida Boud." "SPECIES" "INN" NA "LC" NA "Anthracobia" "Pyronemataceae" "Pezizales" "Pezizomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "operculate" 44.6271428571429 3.34 0.42 13.3 357.308 53.92 4.6 104.320310143333 50 60 65.8331212535253 3025 0 1 0 0 0 "fire_places" 7357320.83193645 "NO"
"Anthracobia rehmii" "InfoSpecies" "Fungi" "Anthracobia rehmii Brumm." "SPECIES" NA NA "NE" NA "Anthracobia" "Pyronemataceae" "Pezizales" "Pezizomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "operculate" 43.8875 5.3 0.526 6.31 453.2 26.28 6.7 2.24 8 10 543.430079224084 5329 0 1 0 0 0 "fire_places" 1573326.02421684 "NO"
"Anthracobia rhenana" "InfoSpecies" "Fungi" NA "SPECIES" NA NA "NE" NA "Anthracobia" "Pyronemataceae" "Pezizales" "Pezizomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "operculate" 44 3.5 0.2 36.3816666666667 1165.81 62 4.9 31.5891284 6.5 10.5 796.328287838063 3025 0 1 0 0 0 "fire_places" 62488.3984167476 "NO"
"Anthracobia splendens" "InfoSpecies" "Fungi" "Anthracobia splendens (Fr.) Boud." "SPECIES" NA NA "NE" NA "Anthracobia" "Pyronemataceae" "Pezizales" "Pezizomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "non_poricidal" 44 4.75 0.47 10.79 218.59 15.7 3.8 2.24 8.5 12 543.093405211375 1600 0 1 0 0 0 "fire_places" 1572366.10983088 "NO"
"Anthracobia subatra" "SPEED2ZERO" "Fungi" "Anthracobia subatra (Rehm) M.M.Moser" "SPECIES" "INN" NA "LC" NA "Anthracobia" "Pyronemataceae" "Pezizales" "Pezizomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "operculate" 45.48 4.56666666666667 0.582 13.87 260.0175 12.7 6.1 44.17582874 7.3 11.3 280.330595665124 4900 0 1 0 0 0 "fire_places" 3115771.84841023 "NO"
"Anthracobia tristis" "SPEED2ZERO" "Fungi" "Anthracobia tristis (Sacc., E.Bommer & M.Rousseau) Boud." "SPECIES" "INN" NA "LC" NA "Anthracobia" "Pyronemataceae" "Pezizales" "Pezizomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "exposed_hymenium" "ascohymenial" "operculate" 46.4 4.2 0.526666666666667 16.75 256.09 31.28 6.7 77.6 8 10.5 543.093405211375 3025 0 1 0 0 0 "fire_places" 3375019.02866222 "NO"
"Anthracobia uncinata" "InfoSpecies" "Fungi" "Anthracobia uncinata (Velen.) Spooner" "SPECIES" NA NA "NE" NA "Anthracobia" "Pyronemataceae" "Pezizales" "Pezizomycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 "saprobe" "ostiolar" "ascolocular" "fissitunicate" 44.6271428571429 4.65 0.425 10.86 382.155 26.28 3.1 70 5.3 12.8 249.979145440018 1806 0 1 0 0 0 "fire_places" 3115771.84841023 "NO"
"Anthracoidea angulata" "InfoSpecies" "Fungi" "Anthracoidea angulata (Syd.) Boidol & Poelt" "SPECIES" NA NA "NE" NA "Anthracoidea" "Anthracoideaceae" "Ustilaginales" "Ustilaginomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 45.655 3.48 0.71 15.99 221.08 14.44 3.6 70 7.5 12.8 324.636476858701 5625 0 1 0 0 0 "above_litter" 17950372.9231759 "NO"
"Anthracoidea arenaria" "InfoSpecies" "Fungi" "Anthracoidea arenaria (Syd.) Nannf." "SPECIES" NA NA "NE" NA "Anthracoidea" "Anthracoideaceae" "Ustilaginales" "Ustilaginomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 45.9 3.26 0.19 36.3816666666667 1165.81 34.6666666666667 7.8 56.007829265 8 21 485.899663755221 4900 0 1 0 0 0 "above_litter" 3115771.84841023 "NO"
"Anthracoidea aspera" "InfoSpecies" "Fungi" "Anthracoidea aspera (Liro) Kukkonen" "SPECIES" NA NA "NE" NA "Anthracoidea" "Anthracoideaceae" "Ustilaginales" "Ustilaginomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 44 4.3 0.42 13.17 317.5 34.405 3.8 104.320310143333 11.2 16.5 65.8331212535253 2500 0 1 0 0 0 "above_litter" 134570.563160283 "NO"
"Anthracoidea atratae" "InfoSpecies" "Fungi" "Anthracoidea atratae (Savile) Kukkonen" "SPECIES" "INN" NA "NE" NA "Anthracoidea" "Anthracoideaceae" "Ustilaginales" "Ustilaginomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 "parasite" "ostiolar" "ascohymenial" "poricidal" 43.6 4.25 0.36 13.33 264.563333333333 14.14 6.1 104.320310143333 8.8 15.5 638.808832187071 6400 0 1 0 0 0 "above_litter" 1766662.34974233 "NO"
"Anthracoidea baldensis" "InfoSpecies" "Fungi" "Anthracoidea baldensis Vánky" "SPECIES" NA NA "NE" NA "Anthracoidea" "Anthracoideaceae" "Ustilaginales" "Ustilaginomycetes" "Basidiomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "parasite" "ostiolar" "ascolocular" "fissitunicate" 44 3.6 0.42 32.26 342.37 26.28 4 16.972608785 12 60 65.8331212535253 19600 0 1 0 0 0 "above_litter" 2483623.22474948 "NO"
