"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "BodyLength_mm" "Litter_size" "Sexes" "Reprod_cross" "Reprod_self" "Reprod_parthenog" "Longevity_max_y" "Whorls" "Shape_oblong" "Shape_globose_conical" "Shape_depressed" "Shell_calcified_minus" "Shell_calcified_plus" "Shell_rudimentary" "Shell_close_operculum" "Shell_close_epiphrag" "Shell_close_calc" "Shell_close_nocalc" "Shell_close_noepiphrag" "Shell_close_cap" "Peri_structr_hairs" "Peri_structr_scales" "Peri_structr_ribs" "Peri_structr_none" "Aperture_peristome" "Aperture_rib" "Aperture_armature" "Aperture_simple" "Transport_sws" "Transport_swd" "Transport_bub" "Transport_spw" "Transport_ses" "Transport_oth" "Stream_pref_euc" "Stream_pref_hyc" "Stream_pref_erh" "Stream_pref_mrh" "Stream_pref_hrh" "Stream_pref_epo" "Stream_pref_mpo" "Stream_pref_hpo" "Stream_pref_lit" "Stream_pref_pro" "Diet_detritus" "Diet_litter" "Diet_pleuston" "Diet_fungi" "Diet_lichen" "Diet_epiphyte" "Diet_endolithic" "Diet_moss" "Diet_algae" "Diet_plant" "Diet_alive" "Diet_scav" "Diet_carniv" "Diet_gra" "Diet_min" "Diet_xyl" "Diet_shr" "Diet_gat" "Diet_aff" "Diet_pff" "Diet_pre" "Diet_par" "Diet_oth" "Fos" "Ter" "Aqu" "Arb" "Aer" "Substrate_arg" "Substrate_pel" "Substrate_psa" "Substrate_aka" "Substrate_lit" "Substrate_phy" "Substrate_pom" "Substrate_oth" "Flow_habitat" "Salt_pref_salfr" "Salt_pref_salol" "Salt_pref_salme" "Salt_pref_salpo" "Salt_pref_saleu" "EIV_Moisture" "EIV_Drought" "EIV_Light" "EIV_Temp" "EIV_T_range" "Elev_Planar" "Elev_Colline" "Elev_Montane" "Elev_Subalpine" "Elev_Alpine" "Geo_range" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Cochlostoma martorelli" "EEA" "Molluscs" "Obscurella martorelli (Servain, 1880)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Obscurella" "Cochlostomatidae" "Architaenioglossa" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.75 "1-10" "nHermaphordite" 1 0 0 "1-2y" "3-5w" 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 10 0 0 0 1 3 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 6 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 4 0 1 7 "rheophil" 7 0 0 0 0 0.533333333333333 0.0769230769230769 0.25 17.8 2.513 1 1 0 0 0 "small" 712.237131566734 "NO"
"Cochlostoma montanum" "EEA" "Molluscs" "Cochlostoma montanum (Issel, 1866)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Cochlostoma" "Cochlostomatidae" "Architaenioglossa" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.75 "1-10" "nHermaphordite" 1 0 0 "1-2y" "5+w" 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 10 0 0 7 1 0 0 1 0 0 5 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 10 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 2 0 0 10 2 0 3 "rheophil" 7 2 0 0 0 0.533333333333333 0.384615384615385 0 17.43 2.423 0 1 0 1 0 "small" 26848.6068647505 "NO"
"Cochlostoma mostarensis" "EEA" "Molluscs" "Cochlostoma mostarense (A.J.Wagner, 1906)" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Cochlostoma" "Cochlostomatidae" "Architaenioglossa" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.5 "1-10" "Hermaphordite" 1 1 0 "1-2y" "3-5w" 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 10 0 0 0 3 2 2 1 1 1 1 3 0 0 0 0 0 0 0 0 0 1 1 0 1 0 10 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 4 5 3 7 "rheophil" 10 0 0 0 0 0.466666666666667 0 0 17.85 0.96 0 0 1 1 0 "very_wide" 3328.70534059454 "NO"
"Cochlostoma nanum" "EEA" "Molluscs" "Cochlostoma nanum (Westerlund, 1879)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Cochlostoma" "Cochlostomatidae" "Architaenioglossa" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.875 "1-10" "Hermaphordite" 1 0 0 "1-2y" "5+w" 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 3 0 9 0 0 1 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 2 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 3 0 0 0 3 0 7 "rheo_to_limnophil" 7 3 0 0 0 0.133333333333333 0.384615384615385 0.25 20.27 3.065 1 1 0 1 1 "wide" 10431.4368232842 "NO"
"Cochlostoma nouleti" "EEA" "Molluscs" "Obscurella nouleti (Dupuy, 1851)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Obscurella" "Cochlostomatidae" "Architaenioglossa" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.75 "1-10" "nHermaphordite" 1 0 0 "1-2y" "5+w" 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 5 0 0 0 0 0 0 0 0 1 2 7 0 0 0 0 0 0 0 0 0 1 1 0 1 0 2 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 4 1 0 3 4 0 7 "rheobiont" 7 3 0 0 0 0.533333333333333 0.923076923076923 0.25 18.53 2.417 0 1 0 0 0 "very_wide" 218588.218716785 "NO"
"Cochlostoma obscurum" "EEA" "Molluscs" "Obscurella obscura (Draparnaud, 1805)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Obscurella" "Cochlostomatidae" "Architaenioglossa" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.75 "1-10" "Hermaphordite" 1 0 0 "1-2y" "5+w" 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 10 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 10 0 0 0 0 0 0 0 0 0 0 1 0 1 0 3 0 0 0 4 3 0 1 "rheophil" 10 0 0 0 0 0.533333333333333 0.0769230769230769 0 16.59 0.587 0 1 1 1 0 "small" 1996.44034751617 "NO"
"Cochlostoma oscitans" "EEA" "Molluscs" "Obscurella oscitans Gofas, 1989" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Obscurella" "Cochlostomatidae" "Architaenioglossa" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.75 "1-10" "nHermaphordite" 1 0 0 "1-2y" "5+w" 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 2 5 9 0 0 0 1 2 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2 10 0 0 0 0 0 1 0 1 0 0 3 0 0 8 0 0 7 "rheophil" 6 3 2 0 0 0.466666666666667 0 0 17.59 1.722 1 1 1 0 0 "very_wide" 425718.084853566 "NO"
"Cochlostoma pageti" "EEA" "Molluscs" "Cochlostoma pageti W.Klemm, 1962" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Cochlostoma" "Cochlostomatidae" "Architaenioglossa" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.875 "1-10" "nHermaphordite" 1 0 0 "1-2y" "5+w" 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 10 0 0 7 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 6 0 0 0 2 0 0 0 0 0 0 1 0 1 0 0 0 0 0 3 4 1 3 "rheophil" 6 2 0 0 0 0.533333333333333 0.384615384615385 0.25 18.11 2.228 0 1 1 0 0 "very_small" 901.999537565983 "NO"
"Cochlostoma paladilhianum" "EEA" "Molluscs" "Cochlostoma paladilhianum (Saint-Simon, 1869)" "SPECIES" NA "Yes" NA "VULNERABLE" "Cochlostoma" "Cochlostomatidae" "Architaenioglossa" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.75 "1-10" "nHermaphordite" 1 0 0 "1-2y" "5+w" 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 10 0 0 7 1 1 0 0 1 0 3 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 10 0 0 0 2 3 0 0 0 0 0 1 0 0 0 0 0 0 0 6 4 1 7 "rheophil" 7 3 0 0 0 0.133333333333333 0.384615384615385 0.25 19.78 3.065 1 0 1 0 0 "small" 88.2723675483363 "NO"
"Cochlostoma parnonis" "EEA" "Molluscs" "Cochlostoma parnonis Schütt, 1981" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Cochlostoma" "Cochlostomatidae" "Architaenioglossa" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.125 "1-10" "nHermaphordite" 1 0 0 "1-2y" "5+w" 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 10 0 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 10 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 6 4 5 1 "rheophil" 7 3 2 0 0 0.466666666666667 0.0769230769230769 0 18 3.058 1 1 1 0 0 "very_small" 598.638491030159 "NO"
"Cochlostoma partioti" "EEA" "Molluscs" "Obscurella partioti (Saint-Simon, 1848)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Obscurella" "Cochlostomatidae" "Architaenioglossa" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.875 "1-10" "nHermaphordite" 1 0 0 "1-2y" "3-5+w" 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 10 0 0 0 3 3 1 1 1 2 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 6 0 0 0 6 0 0 0 0 0 0 1 0 1 0 0 0 0 0 10 4 3 7 "limnobiont" 7 3 2 0 0 0.533333333333333 0 0 18.11 4.415 0 1 0 0 0 "very_wide" 1158534.30651591 "NO"
"Cochlostoma patulum" "EEA" "Molluscs" "Cochlostoma patulum (Draparnaud, 1801)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Cochlostoma" "Cochlostomatidae" "Architaenioglossa" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.875 "1-10" "nHermaphordite" 1 0 0 "1-2y" "3-5+w" 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 10 0 0 0 0 1 0 0 1 0 2 5 0 0 0 0 0 0 0 0 0 1 1 0 1 0 5 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 6 0 0 1 2 5 1 "indifferent" 7 2 0 0 0 0.466666666666667 0.0769230769230769 0.25 16.41 1.422 1 1 0 0 0 "very_wide" 81908.580939511 "NO"
"Cochlostoma philippianum" "EEA" "Molluscs" "Cochlostoma philippianum (Gredler, 1853)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Cochlostoma" "Cochlostomatidae" "Architaenioglossa" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.875 "1-10" "nHermaphordite" 1 0 0 "1-2y" "3-5+w" 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 10 0 0 7 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 10 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 8 0 0 7 "rheophil" 7 2 0 0 0 0.533333333333333 0.384615384615385 0 17.21 0.587 0 1 1 0 0 "small" 7521.85241488739 "NO"
"Cochlostoma pinteri" "EEA" "Molluscs" "Cochlostoma pinteri Fehér, 2004" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Cochlostoma" "Cochlostomatidae" "Architaenioglossa" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.125 "1-10" "Hermaphordite" 1 0 0 "1-2y" "3-5w" 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 10 0 0 0 3 3 1 1 2 3 2 5 0 0 0 0 0 0 0 0 0 1 1 0 1 0 3 0 0 0 2 0 0 0 0 0 0 1 0 1 0 0 3 0 0 3 0 1 7 "rheophil" 7 2 0 0 0 0.466666666666667 0.0769230769230769 0.25 17.72 2.228 0 0 1 1 0 "wide" 201.377134780717 "NO"
"Cochlostoma porroi" "EEA" "Molluscs" "Cochlostoma porroi (Strobel, 1850)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Cochlostoma" "Cochlostomatidae" "Architaenioglossa" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 "1-10" "nHermaphordite" 1 0 0 "1-2y" "5+w" 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 3 0 0 10 0 0 9 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 10 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 3 3 0 3 "rheophil" 7 3 0 0 0 0.466666666666667 0.384615384615385 0 20.45 4.225 1 0 1 0 0 "very_small" 2916.63323748345 "NO"
"Cochlostoma roseoli" "EEA" "Molluscs" "Cochlostoma roseoli (A.J.Wagner, 1901)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Cochlostoma" "Cochlostomatidae" "Architaenioglossa" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 "1-10" "nHermaphordite" 1 0 0 "1-2y" "5+w" 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 10 0 0 0 1 3 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 7 0 0 0 0 3 0 0 0 0 0 1 0 1 0 1 2 0 0 4 0 3 1 "rheophil" 7 2 0 0 0 0.533333333333333 0.0769230769230769 0.25 18.11 2.228 1 1 0 0 0 "small" 2290.80883231828 "NO"
"Cochlostoma sardoum" "EEA" "Molluscs" "Cochlostoma sardoum (Westerlund, 1890)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Cochlostoma" "Cochlostomatidae" "Architaenioglossa" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.875 "1-10" "Hermaphordite" 1 0 0 "1-2y" "5+w" 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 10 0 0 0 0 0 0 1 2 1 2 4 0 0 0 0 0 0 0 0 0 1 1 0 1 0 2 0 0 0 6 0 0 0 0 0 0 1 0 0 0 0 3 0 0 5 4 5 7 "indifferent" 7 3 0 0 0 0.466666666666667 0 0.25 17.23 1.282 0 1 1 1 0 "very_wide" 23792.3627131575 "NO"
"Cochlostoma scalarinum" "EEA" "Molluscs" "Cochlostoma scalarinum (A.Villa & G.B.Villa, 1841)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Cochlostoma" "Cochlostomatidae" "Architaenioglossa" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 "1-10" "nHermaphordite" 1 0 0 "1-2y" "5+w" 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 10 5 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 1 1 0 1 0 5 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 0 1 0 3 0 2 3 "rheophil" 7 3 0 0 0 0.2 0.846153846153846 0.25 18.11 2.243 0 0 0 0 0 "small" 93966.3043687499 "NO"
"Cochlostoma septemspirale" "SPEED2ZERO" "Molluscs" "Cochlostoma septemspirale (Razoumowsky, 1789)" "SPECIES" "INN" NA "LC" "LEAST_CONCERN" "Cochlostoma" "Cochlostomatidae" "Architaenioglossa" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 10 "1-10" "nHermaphordite" 1 0 0 "2-5y" "5+w" 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 3 8 0 0 0 1 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 1 1 0 1 0 4 0 0 0 8 0 0 0 0 0 0 1 0 0 0 0 3 0 0 4 4 0 3 "rheophil" 7 3 0 0 0 0.2 0.923076923076923 0.25 19.31 2.344 0 1 1 0 0 "small" 545571.935170257 "NO"
"Cochlostoma simrothi" "EEA" "Molluscs" "Cochlostoma simrothi (Caziot, 1908)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Cochlostoma" "Cochlostomatidae" "Architaenioglossa" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.75 "1-10" "nHermaphordite" 1 0 0 "1-2y" "5+w" 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 3 0 0 10 0 0 7 2 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 10 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 8 4 1 7 "rheophil" 7 2 0 0 0 0.533333333333333 0.0769230769230769 0.25 18.11 3.971 0 1 0 0 0 "small" 121.783134736995 "NO"
"Cochlostoma stossichi" "EEA" "Molluscs" "Cochlostoma stossichi (Hirc, 1881)" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Cochlostoma" "Cochlostomatidae" "Architaenioglossa" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.75 "1-10" "Hermaphordite" 1 1 0 "1-2y" "5+w" 1 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 0 10 0 0 0 1 1 0 1 1 2 10 3 0 0 0 0 0 0 0 0 0 1 1 0 1 0 10 0 0 0 2 0 0 0 0 0 0 1 0 1 0 0 4 0 2 0 5 2 3 "limnophil" 10 0 0 0 0 0.466666666666667 0 0.25 20.45 3.065 0 0 0 1 1 "very_wide" 123.626704500454 "NO"
"Cochlostoma sturanii" "EEA" "Molluscs" "Cochlostoma sturanii (A.J.Wagner, 1897)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Cochlostoma" "Cochlostomatidae" "Architaenioglossa" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.875 "1-10" "Hermaphordite" 1 0 0 "1-2y" "5+w" 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 10 0 0 0 1 0 0 0 1 0 1 3 0 0 0 0 0 0 0 0 0 1 1 0 1 0 2 0 0 0 2 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 2 2 1 "limno_to_rheophil" 7 2 0 0 0 0.133333333333333 0.384615384615385 0.25 16.58 2.069 0 1 1 1 0 "very_wide" 4111.6269565629 "NO"
"Cochlostoma subalpinum" "EEA" "Molluscs" "Cochlostoma subalpinum (Pini, 1885)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Cochlostoma" "Cochlostomatidae" "Architaenioglossa" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 "1-10" "Hermaphordite" 1 0 0 "1-2y" "5+w" 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 7 0 0 0 0 0 0 0 2 2 2 4 0 0 0 0 0 0 0 0 0 1 1 0 1 0 2 0 0 0 2 0 0 0 0 0 0 1 0 1 0 0 4 0 0 1 4 0 7 "limnophil" 7 2 0 0 0 0.533333333333333 0.307692307692308 0 18.11 2.228 0 1 1 1 1 "wide" 679.205093112991 "NO"
"Cochlostoma tergestinum" "EEA" "Molluscs" "Cochlostoma tergestinum (Westerlund, 1878)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Cochlostoma" "Cochlostomatidae" "Architaenioglossa" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 "1-10" "nHermaphordite" 1 0 0 "1-2y" "5+w" 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 10 0 0 8 1 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 10 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 3 6 2 0 3 "rheophil" 7 3 0 0 0 0.533333333333333 0.0769230769230769 0.25 17.43 1.722 0 0 1 0 0 "small" 11819.1981268143 "NO"
"Cochlostoma tessellatum" "EEA" "Molluscs" "Cochlostoma tessellatum (Rossmässler, 1837)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Cochlostoma" "Cochlostomatidae" "Architaenioglossa" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.75 "1-10" "nHermaphordite" 1 0 0 "1-2y" "3-5+w" 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 8 5 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 7 0 0 0 4 8 0 0 0 0 0 1 0 1 0 0 2 0 0 6 2 3 3 "rheophil" 10 0 0 0 0 0.466666666666667 0.0769230769230769 0.25 17.63 2.133 0 1 1 0 0 "small" 28880.4837365302 "NO"
"Cochlostoma villae" "EEA" "Molluscs" "Cochlostoma villae (Strobel, 1851)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Cochlostoma" "Cochlostomatidae" "Architaenioglossa" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.875 "1-10" "nHermaphordite" 1 0 0 "2-5y" "5+w" 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 10 0 0 8 2 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 1 1 0 1 0 10 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 3 0 0 1 "rheophil" 6 3 0 0 0 0.533333333333333 0.461538461538462 0.25 18.1 1.765 0 0 0 0 0 "small" 1889.28607963145 "NO"
"Cochlostoma waldemari" "EEA" "Molluscs" "Cochlostoma waldemari (A.J.Wagner, 1897)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Cochlostoma" "Cochlostomatidae" "Architaenioglossa" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 "1-10" "nHermaphordite" 1 0 0 "1-2y" "3-5+w" 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 10 0 0 0 0 1 0 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 10 0 0 0 0 0 0 0 0 0 0 1 0 0 0 3 0 0 0 3 4 2 7 "rheophil" 7 2 2 0 0 0.533333333333333 0 0 18.53 0.578 1 1 1 0 0 "very_wide" 9516.69448516046 "NO"
"Cochlostoma westerlundi" "EEA" "Molluscs" "Cochlostoma westerlundi (Paulucci, 1879)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Cochlostoma" "Cochlostomatidae" "Architaenioglossa" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.75 "1-10" "nHermaphordite" 1 0 0 "1-2y" "3-5+w" 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 10 0 0 0 1 1 1 1 2 0 5 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 10 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 4 4 2 7 "rheophil" 7 2 2 0 0 0.533333333333333 0 0.25 17.43 0.428 0 1 1 1 0 "small" 10562.1872157536 "NO"
"Codringtonia codringtonii" "EEA" "Molluscs" "Codringtonia codringtonii (J.E.Gray, 1834)" "SPECIES" NA "Yes" NA "ENDANGERED" "Codringtonia" "Helicidae" "Stylommatophora" "Gastropoda" "Mollusca" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.75 "1-10" "Hermaphordite" 1 1 0 "1-2y" "3-5w" 0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 9 0 0 0 0 0 0 0 0 0 0 7 0 0 1 0 0 0 0 0 0 1 1 0 1 0 4 0 0 2 2 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 5 0 3 "limnophil" 10 0 0 0 0 0.466666666666667 0.384615384615385 0 15.47 2.228 1 0 0 0 0 "very_wide" 3036.7150055897 "NO"
