"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "Riparian_sp" "Overwinter_stage" "BodyLength_min" "BodyLength_mm" "BodyLength_max" "BodyWidth_mm" "Body_height_mm" "Head_length_mm" "Head_width_mm" "Eye_area_mm2" "Antenna_length_mm" "Mandible_length_mm" "Proximal_mandible_width_mm" "Front_leg_length_mm" "Mid_leg_length_mm" "Hind_leg_length_mm" "Flight_capacity" "Elytra_length_mm" "Elytra_width_mm" "Wing_length_mm" "Wing_width_mm" "Wing_area_mm2" "Hairiness_total" "Colour_lightness" "Diet" "Diet_Carniv" "Diet_Scav" "Diet_Fungi" "Diet_Root" "Diet_Seed" "Diet_Leaf" "Diet_Flower" "Diet_Stem" "Fos" "Ter" "Aqu" "Arb" "Aer" "Biotope_range" "HAB_MesoGrass" "HAB_DryGrass" "HAB_Shrubs" "HAB_Forests" "HAB_TallGrass" "HAB_Wetlands" "HAB_Water" "HAB_Rocks" "HAB_Human" "EIV_Moisture" "Elev_Planar" "Elev_Colline" "Elev_Montane" "Elev_Subalpine" "Elev_Alpine" "Dispersal_ability" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Bembidion scapulare subsp. oblongum" "InfoSpecies" "Insects" "Bembidion scapulare Dejean, 1831" "SUBSPECIES" NA NA "LCR" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 4 4.5 5 1.173 1.173 0.766 0.888 0.07 1.895 0.185 0.04 1.58 1.506 1.385 "macroptery" 2.869 0.662 4.535 1.705 5.23 31.615 114.09 "Carnivorous" 1 0 0 0 0 0 1 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 5 0 1 1 0 1 1 7080.87957328687 "NO"
"Bembidion schueppelii" "SPEED2ZERO" "Insects" "Bembidion schueppelii Dejean, 1831" "SPECIES" "INN" NA "LC" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 2 2.5 3 0.856 0.774 0.493 0.646 0.035 1.049 0.156 0.106 0.905 0.913 1.135 "dimorphy" 1.39 0.548 3.231 1.227 3.434 43.384 131.45 "Carnivorous" 0 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 4 0 1 1 0 0 0.5 4535849.22649676 "NO"
"Bembidion semipunctatum" "SPEED2ZERO" "Insects" "Bembidion semipunctatum (Donovan, 1806)" "SPECIES" "INN" NA "LCR" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 3 3.5 4 1.117 1.064 0.634 0.826 0.061 0.776 0.247 0.128 1.223 1.158 1.18 "macroptery" 2.409 0.716 4.243 1.416 4.319 34.818 107.59 "Herbivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 5 1 1 0 0 0 1 2399.39267045851 "NO"
"Bembidion starkii" "InfoSpecies" "Insects" "Bembidion starkii Schaum, 1860" "SPECIES" NA NA "DD" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 5 5.5 6 2.385 1.798 1.343 1.552 0.106 2.762 0.616 0.163 2.89 2.955 3.708 "macroptery" 4.236 1.615 6.899 2.916 15.81 11.44 94.41 "Herbivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 1 0 0 0 0 0 0 0 0 4 0 0 0 0 0 1 89167.4839617716 "NO"
"Bembidion stephensii" "InfoSpecies" "Insects" "Bembidion stephensii Crotch, 1866" "SPECIES" NA NA NA NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 4 5.665 6 1.545 1.48 0.809 1.022 0.102 1.449 0.294 0.128 1.536 1.866 1.956 "macroptery" 4.552 0.779 4.714 1.7 8.222 24.657 127.54 "Carnivorous" 0 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 1 0 0 1 0 0 4 1 1 1 1 0 1 258665.26781117 "NO"
"Bembidion stephensii subsp. stephensii" "SPEED2ZERO" "Insects" "Bembidion stephensii stephensii" "SUBSPECIES" "INN" NA "VU" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 "imago" 5 5.5 6 1.948 1.476 0.821 0.943 0.088 1.673 0.188 0.166 2.05 2.104 2.494 "macroptery" 3.417 0.599 6.358 1.921 11.942 21.164 133.84 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 4 0 1 1 1 0 0.75 3004558.63218169 "NO"
"Bembidion stomoides subsp. stomoides" "InfoSpecies" "Insects" NA "SUBSPECIES" NA NA "LC" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 3 "imago" 5 5.5 6 2.107 1.534 0.947 0.993 0.059 1.464 0.385 0.217 1.949 2.028 2.48 "macroptery" 3.897 0.996 5.192 1.912 6.59 12.576 106.99 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 5 0 1 1 1 1 1 183035.20354577 "NO"
"Bembidion striatum" "InfoSpecies" "Insects" "Bembidion striatum (Fabricius, 1792)" "SPECIES" NA NA "CR" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 5 6 7 1.751 1.435 1.281 1.265 0.17 2.497 0.365 0.175 1.832 1.952 2.16 "macroptery" 4.364 0.952 5.613 2.145 10.416 18.524 116.84 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 3 0 1 1 0 0 1 41915.5364977815 "NO"
"Bembidion terminale" "InfoSpecies" "Insects" "Bembidion terminale Heer, 1841" "SPECIES" NA NA NA NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 4 5.5 6 1.81 1.584 0.76 0.935 0.059 1.582 0.378 0.226 1.536 1.637 1.617 "dimorphy" 3.388 0.812 5.44 1.724 7.246 19.538 121.97 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 0 0 0 0 0 0 0 0 1 5 1 1 1 1 1 1 1110611.65875592 "NO"
"Bembidion terminale subsp. terminale" "SPEED2ZERO" "Insects" "Bembidion terminale terminale" "SUBSPECIES" "INN" NA "NT" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 4 "imago" 6 6 6 1.884 1.473 1.001 1.101 0.059 2.326 0.398 0.176 2.169 2.3 2.393 "macroptery" 4.253 0.818 6.595 2.157 11.578 36.906 108.99 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "stenotop" 0 0 0 0 0 0 0 1 0 4 0 1 1 1 1 1 141613.210888653 "NO"
"Bembidion testaceum" "InfoSpecies" "Insects" "Bembidion testaceum (Duftschmid, 1812)" "SPECIES" NA NA "LC" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 4 4.5 5 1.772 1.406 0.819 0.926 0.179 3.458 0.359 0.19 1.867 1.951 2.307 "macroptery" 3.417 0.969 5.214 2.1 9.577 11.36 125.11 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 0 0 0 0 0 1 0 0 1 5 1 1 1 1 1 1 648.815203112582 "NO"
"Bembidion testaceum subsp. testaceum" "SPEED2ZERO" "Insects" "Bembidion testaceum testaceum" "SUBSPECIES" "INN" NA "LC (n)" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 5 6 7 1.955 1.442 0.66 1.166 0.11 2.327 0.263 0.117 1.257 1.484 1.872 "macroptery" 4.507 0.855 4.186 1.688 6.294 28.815 132.76 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 0 0 0 0 0 0 0 0 1 5 1 1 1 1 1 1 128534.625766046 "YES"
"Bembidion tetracolum subsp. tetracolum" "SPEED2ZERO" "Insects" "Bembidion tetracolum tetracolum" "SUBSPECIES" "INN" NA "LC" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 4 5 6 1.847 1.467 0.982 1.17 0.075 2.197 0.424 0.118 1.622 1.648 2.093 "dimorphy" 3.628 0.732 5.425 2.167 10.658 21.326 128.92 "Carnivorous" 0 0 0 0 0 0 1 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 4 1 1 1 1 1 1 50992.4588025096 "NO"
"Bembidion tibiale" "SPEED2ZERO" "Insects" "Bembidion tibiale (Duftschmid, 1812)" "SPECIES" "INN" NA "LC" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 5 5.5 6 1.792 1.357 0.877 1.102 0.083 1.431 0.219 0.103 1.499 1.758 1.717 "macroptery" 4.552 0.952 4.179 1.732 5.26 23.346 119.41 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "stenotop" 0 0 0 0 0 0 0 1 0 5 1 1 1 1 1 1 535767.024373733 "NO"
"Bembidion varicolor" "InfoSpecies" "Insects" "Bembidion varicolor (Fabricius, 1803)" "SPECIES" NA NA NA NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 3 4.5 5 1.472 1.385 0.741 0.918 0.077 1.168 0.262 0.134 1.401 1.308 1.577 "brachyptery" 2.614 0.702 4.208 1.77 5.642 51.3 116.14 "Carnivorous" 0 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 0 0 0 0 0 0 0 0 1 3 1 1 1 0 1 1 7459.62165409384 "NO"
"Bembidion varicolor subsp. varicolor" "SPEED2ZERO" "Insects" "Bembidion varicolor varicolor" "SUBSPECIES" "INN" NA "LC" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 4 5 6 1.57 0.962 0.787 1.062 0.05 2.402 0.469 0.162 1.547 1.589 1.502 "macroptery" 3.543 0.732 4.768 1.806 6.197 20.188 114.83 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "eurytop" 0 0 0 0 0 0 0 0 0 5 1 1 1 1 1 1 512497.455682818 "NO"
"Bembidion varium" "SPEED2ZERO" "Insects" "Bembidion varium (Olivier, 1795)" "SPECIES" "INN" NA "LC" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 4 "imago" 4 4.5 5 1.487 1.474 0.865 1.006 0.107 1.563 0.249 0.12 1.367 1.312 1.391 "macroptery" 2.644 0.773 3.589 1.518 5.11 44.642 124.61 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 4 1 1 1 0 0 1 535767.024373733 "NO"
"Bembidion velox" "InfoSpecies" "Insects" "Bembidion velox (Linnaeus, 1760)" "SPECIES" NA NA "EN" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 5 5.5 6 1.576 1.527 0.961 1.137 0.088 2.921 0.501 0.144 2.217 2.478 3.761 "macroptery" 4.155 0.859 5.677 2.219 10.779 20.95 115.7 "Carnivorous" 1 0 0 0 0 0 1 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 5 0 1 1 0 0 1 7459.62165409384 "NO"
"Bembidion virens" "InfoSpecies" "Insects" "Bembidion virens Gyllenhal, 1827" "SPECIES" NA NA "RE" NA "Bembidion" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 4 4.5 5 1.526 1.338 0.866 0.906 0.055 1.542 0.263 0.092 1.444 1.447 1.464 "macroptery" 2.993 0.686 5.658 1.872 8.237 26.325 119.78 "Herbivorous" 0 0 0 0 0 0 1 0 0 1 0 0 0 "eurytop" 0 0 0 1 0 0 0 0 1 4 0 1 0 0 0 1 9272.65341868262 "NO"
"Berginus tamarisci" "InfoSpecies" "Insects" "Berginus tamarisci Wollaston, 1854" "SPECIES" "NEO" NA NA NA "Berginus" "Mycetophagidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 3 3.376 4 1.386 0.999 0.602 0.838 0.064 1.237 0.324 0.091 1.302 1.38 1.268 "macroptery" 2.278 0.712 4.018 1.405 3.464 42.041 117.29 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 1 0 "eurytop" 0 0 0 1 0 0 0 0 0 3 1 1 1 0 1 1 27723.553385849 "YES"
"Berninelsonius hyperboreus" "InfoSpecies" "Insects" "Berninelsonius hyperboreus (Gyllenhal, 1827)" "SPECIES" "INN" NA NA NA "Berninelsonius" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 "imago" 2 2.5 3 1.181 1.01 0.479 0.813 0.061 0.909 0.261 0.1 1.071 1.154 1.022 "dimorphy" 2.164 0.541 3.542 1.322 4.088 25.646 143.28 "Carnivorous" 0 0 0 0 0 0 0 0 0 1 0 1 0 "eurytop" 0 0 0 0 0 0 0 0 1 3 1 1 1 1 1 1 1023501.32318369 "YES"
"Betarmon bisbimaculatus" "SPEED2ZERO" "Insects" "Betarmon bisbimaculatus (Fabricius, 1803)" "SPECIES" "INN" NA NA NA "Betarmon" "Elateridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 2 2.56 3 0.984 0.64 0.213 0.57 0.035 0.57 0.194 0.056 0.794 0.824 0.973 "dimorphy" 1.119 0.481 4.103 1.222 2.96 26.382 119.22 "Herbivorous" 0 0 0 0 0 0 0 0 0 1 1 1 0 "eurytop" 0 0 0 1 0 0 1 0 0 3 1 0 1 1 0 1 1269754.24732648 "YES"
"Binaghites subalpinus" "InfoSpecies" "Insects" "Scotodipnus subalpinus Baudi di Selve, 1871" "SPECIES" "INN" NA "LC" NA "Scotodipnus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 2 2 2 1.173 1.016 0.575 0.768 0.056 2.85 0.348 0.14 1.568 1.716 2.052 "brachyptery" 2.312 0.574 4.768 1.886 6.334 26.382 107.52 "Carnivorous" 0 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 4 0 1 1 1 0 1 88749.6994958993 "NO"
"Bitoma crenata" "SPEED2ZERO" "Insects" "Bitoma crenata (Fabricius, 1775)" "SPECIES" "INN" NA NA NA "Bitoma" "Zopheridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 3 3.879 3 1.141 0.828 0.649 0.66 0.018 0.576 0.178 0.096 1.102 1.058 1.086 "dimorphy" 2.261 0.636 2.973 1.17 2.84 26.606 114.65 "Carnivorous" 1 0 0 0 0 0 1 0 0 1 0 1 0 "eurytop" 0 0 0 0 0 0 0 0 0 2 0 1 1 1 1 1 101966.881864754 "NO"
"Bius thoracicus" "InfoSpecies" "Insects" "Bius thoracicus (Fabricius, 1792)" "SPECIES" "INN" NA NA NA "Bius" "Tenebrionidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 3 "imago" 6 7.461 8 2.47 1.803 1.011 1.248 0.098 1.545 0.326 0.118 1.752 1.733 2.124 "dimorphy" 4.87 1.255 6.383 2.445 13.068 21.429 119.78 "Scavenger" 0 1 0 0 0 0 0 0 0 1 1 1 0 "stenotop" 0 0 0 0 0 0 1 0 0 5 1 0 1 1 0 1 500209.579593721 "NO"
"Blabinotus spinicollis" "EEA" "Insects" "Blabinotus spinicollis Wollaston, 1854" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Blabinotus" "Cerambycidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 16 20.891 22 7.501 5.735 3.532 3.919 1.567 11.517 1.062 0.407 6.914 8.189 8.348 "macroptery" 16.6 3.735 21.2 7.507 121.519 7.75 116.16 "Herbivorous" 0 0 0 0 0 1 0 0 1 1 0 1 0 "stenotop" 0 0 0 1 0 0 0 0 1 3 0 1 1 1 0 1 8276.8547531021 "NO"
"Blaps lethifera" "InfoSpecies" "Insects" "Blaps lethifera Marsham, 1802" "SPECIES" "INN" NA NA NA "Blaps" "Tenebrionidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 8 10 12 3.448 2.534 1.24 1.663 0.08 4.492 0.573 0.162 2.986 3.258 3.863 "macroptery" 6.773 1.565 7.862 3.034 24.392 24.818 101.29 "Omnivorous" 1 0 0 0 0 0 0 0 0 1 0 1 0 "eurytop" 0 0 0 0 0 0 0 0 0 2 1 0 1 1 1 1 85816.744226032 "YES"
"Blaps mortisaga" "InfoSpecies" "Insects" "Blaps mortisaga (Linnaeus, 1758)" "SPECIES" "INN" NA NA NA "Blaps" "Tenebrionidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 "imago" 8 9 11 3.461 2.751 1.196 1.628 0.282 2.878 0.628 0.222 3.245 3.599 3.865 "macroptery" 6.97 1.612 9.164 3.966 33.631 7.253 107.65 "Scavenger" 0 1 0 0 0 0 0 0 1 1 0 1 0 "stenotop" 0 0 0 1 0 0 0 0 0 2 1 1 1 1 0 1 31683.8245761302 "YES"
"Blaps mucronata" "SPEED2ZERO" "Insects" "Blaps mucronata Latreille, 1804" "SPECIES" "INN" NA NA NA "Blaps" "Tenebrionidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 3 "imago" 7 10 12 3.269 2.221 1.212 1.568 0.294 3.587 0.444 0.085 3.925 3.709 4.37 "brachyptery" 6.596 1.738 9.022 3.676 23.594 6.051 110.08 "Herbivorous" 0 0 0 0 0 1 1 0 0 1 0 1 0 "stenotop" 0 0 0 0 0 0 0 0 1 4 0 1 1 1 0 1 21810.514170193 "YES"
"Blemus discus subsp. discus" "SPEED2ZERO" "Insects" "Blemus discus discus" "SUBSPECIES" "INN" NA "LC" NA "Blemus" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 4 4.5 5 1.453 1.133 0.596 1.023 0.133 3.269 0.43 0.139 2.119 2.15 2.48 "macroptery" 3.772 0.685 6.172 2.238 13.541 41.41 123.98 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 4 1 1 1 1 0 1 12163.4180899896 "NO"
"Blethisa multipunctata" "InfoSpecies" "Insects" "Blethisa multipunctata (Linnaeus, 1758)" "SPECIES" NA NA NA NA "Blethisa" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 "imago" 2 2.514 3 1.002 0.756 0.472 0.655 0.037 0.853 0.156 0.055 0.903 0.905 0.894 "macroptery" 1.631 0.515 3.495 1.117 3.124 24.549 117.11 "Carnivorous" 0 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 1 0 0 1 0 0 4 0 1 1 0 0 0.5 88749.6994958993 "NO"
"Blethisa multipunctata subsp. multipunctata" "InfoSpecies" "Insects" "Blethisa multipunctata multipunctata" "SUBSPECIES" "INN" NA "CR" NA "Blethisa" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 10 11.5 13 3.903 3.439 2.425 2.196 0.679 5.245 0.879 0.662 4.245 5.532 7.335 "macroptery" 8.421 1.802 9.648 3.269 32.041 36.225 131.95 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 1 0 0 "stenotop" 0 0 0 0 0 0 1 0 0 5 0 0 1 0 0 1 1123.53514427591 "NO"
"Bodiloides ictericus subsp. ictericus" "InfoSpecies" "Insects" "Bodiloides ictericus ictericus" "SUBSPECIES" "INN" NA NA NA "Bodiloides" "Scarabaeidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 6 6.395 8 2.665 2.041 1.043 1.228 0.059 1.761 0.351 0.127 2.007 2.28 2.41 "dimorphy" 4.393 1.068 5.703 2.17 10.21 4.194 114.63 "Omnivorous" 0 0 0 0 0 0 0 0 0 1 1 1 0 "stenotop" 0 0 0 1 0 0 1 0 0 4 1 1 1 1 1 1 5916566.05669469 "YES"
"Bodilopsis rufa" "SPEED2ZERO" "Insects" "Bodilopsis rufus (Moll, 1782)" "SPECIES" "INN" NA NA NA "Bodilopsis" "Scarabaeidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 "imago" 4 3.889 5 1.663 1.506 0.754 0.979 0.051 1.273 0.298 0.078 1.592 1.562 1.584 "macroptery" 3.013 1.019 6.056 2.042 10.186 20.787 110.03 "Herbivorous" 0 0 0 0 0 0 0 0 0 1 0 1 0 "eurytop" 0 0 0 0 0 0 0 0 1 3 1 1 1 0 1 1 7080.87957328687 "YES"
"Bodilopsis sordida subsp. sordida" "InfoSpecies" "Insects" "Bodilopsis sordida sordida" "SUBSPECIES" "INN" NA NA NA "Bodilopsis" "Scarabaeidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 10 12.5 13 4.956 3.367 2.253 2.652 0.624 3.235 0.905 0.389 3.963 4.315 5.296 "brachyptery" 8.354 2.191 11.246 4.572 40.082 0 98.01 "Herbivorous" 0 0 0 0 0 1 0 0 1 1 0 1 0 "eurytop" 0 0 0 1 0 0 0 0 0 3 1 0 1 1 0 1 2694.24464126685 "YES"
"Boldoriella tedeschii" "InfoSpecies" "Insects" "Boldoriella tedeschii (Sciaky, 1977)" "SPECIES" NA NA NA NA "Boldoriella" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 "imago" 7 7 9 2.944 2.005 0.994 1.232 0.183 3.235 0.516 0.358 3.156 3.667 4.021 "dimorphy" 5.742 1.089 6.779 2.898 15.81 25.164 127.47 "Carnivorous" 0 0 0 0 0 0 0 0 0 1 0 0 0 "stenotop" 0 0 0 1 0 0 0 0 0 3 1 1 1 1 0 1 28665.0463179007 "NO"
"Boldoriella tedeschii subsp. tedeschii" "InfoSpecies" "Insects" "Boldoriella tedeschii tedeschii" "SUBSPECIES" NA NA "LCR" NA "Boldoriella" "Carabidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 "imago" 3 3.5 4 1.386 1.345 0.669 0.805 0.061 1.328 0.245 0.076 1.303 1.345 1.484 "brachyptery" 2.322 0.741 3.858 1.592 6.248 36.037 123.45 "Carnivorous" 1 0 0 0 0 0 0 0 0 1 0 0 0 "stenotop" 0 0 0 1 0 0 0 0 0 4 0 0 1 1 0 1 7080.87957328687 "NO"
"Bolitophagus reticulatus" "InfoSpecies" "Insects" "Bolitophagus reticulatus (Linnaeus, 1767)" "SPECIES" "INN" NA NA NA "Bolitophagus" "Tenebrionidae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 "imago" 6 6.375 8 3.034 2.169 1.862 1.165 0.091 1.69 0.619 0.229 2.89 3.097 3.525 "dimorphy" 3.813 1.588 7.435 2.916 17.69 0 98.04 "Carnivorous" 1 0 0 0 0 0 0 0 1 1 0 1 0 "eurytop" 0 0 0 0 0 0 0 0 1 3 0 1 1 1 0 1 51065.1291417918 "NO"
"Boros schneideri" "EEA" "Insects" "Boros schneideri (Panzer, 1795)" "SPECIES" NA "No" NA NA "Boros" "Boridae" "Coleoptera" "Insecta" "Arthropoda" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3 "imago" 9 11.739 12 3.205 2.386 1.895 1.795 0.349 1.954 0.688 0.359 2.777 2.742 3.564 "brachyptery" 7.78 1.556 10.326 3.913 31.635 17.888 92.41 "Herbivorous" 0 0 0 0 0 0 0 0 1 1 0 1 0 "eurytop" 0 0 0 0 0 0 0 0 1 4 1 1 1 1 0 1 8062.4018525196 "NO"
