"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness"
"Isoperla rivulorum" "Isoperla.rivulorum" "ept" 0 1 0.0115830115830116 0.0271955655666586 0.971014492753623
"Lepidostoma hirtum" "Lepidostoma.hirtum" "ept" 0 1 0.00386100386100386 0.22965272160184 0.753623188405797
"Leptophlebia marginata" "Leptophlebia.marginata" "ept" 0 1 0.0154440154440154 0.450535073158268 0.981884057971015
"Leuctra albida" "Leuctra.albida" "ept" 0 1 0.0752895752895753 0.145571819019309 0.634057971014493
"Leuctra alpina" "Leuctra.alpina" "ept" 0 1 0.0752895752895753 0.0915584040744174 0.966183574879227
"Leuctra armata" "Leuctra.armata" "ept" 0 1 0.0752895752895753 0.340246742533974 0.977053140096618
"Leuctra aurita" "Leuctra.aurita" "ept" 0 1 0.0752895752895753 0.0915584040744174 0.800724637681159
"Leuctra braueri" "Leuctra.braueri" "ept" 0 1 0.0752895752895753 0.340246742533974 0.966183574879227
"Leuctra cingulata" "Leuctra.cingulata" "ept" 0 1 0.0752895752895753 0.167705987661062 0.636473429951691
"Leuctra fusca" "Leuctra.fusca" "ept" 0 1 0.0752895752895753 0.10687209754231 0.811594202898551
"Leuctra geniculata" "Leuctra.geniculata" "ept" 0 1 0.0752895752895753 0.23660142042993 0.998792270531401
"Leuctra handlirschi" "Leuctra.handlirschi" "ept" 0 1 0.0752895752895753 0.276488249927696 0.742753623188406
"Leuctra hippopus" "Leuctra.hippopus" "ept" 0 1 0.0752895752895753 0.135977827833293 0.978260869565217
"Leuctra inermis" "Leuctra.inermis" "ept" 0 1 0.0752895752895753 0.190368958966611 0.630434782608696
"Leuctra leptogaster" "Leuctra.leptogaster" "ept" 0 1 0.0752895752895753 0.332098864755074 0.626811594202899
"Leuctra major" "Leuctra.major" "ept" 0 1 0.0752895752895753 0.271955655666586 0.966183574879227
