"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness"
"Oryctolagus cuniculus" "Oryctolagus.cuniculus" "mammals" 1 0 0.031578947368421 0.236162109691384 0.979468599033816
"Ovis gmelini subsp. musimon" "Ovis.gmelini.musimon" "mammals" 1 0 0.0105263157894737 0.106476425469066 1
"Pipistrellus kuhlii" "Pipistrellus.kuhlii" "mammals" 0 0 0.0210526315789474 0.213076560832988 0.73792270531401
"Pipistrellus nathusii" "Pipistrellus.nathusii" "mammals" 0 0 0.0631578947368421 0.0587754481729118 0.642512077294686
"Pipistrellus pipistrellus" "Pipistrellus.pipistrellus" "mammals" 0 0 0.0105263157894737 0.249935025527692 0.585748792270531
"Pipistrellus pygmaeus" "Pipistrellus.pygmaeus" "mammals" 0 0 0.0105263157894737 0.0587754481729118 0.768115942028985
"Plecotus auritus" "Plecotus.auritus" "mammals" 0 0 0.0105263157894737 0.0445641657559249 0.650966183574879
"Plecotus austriacus" "Plecotus.austriacus" "mammals" 0 0 0.0210526315789474 0.0862463837063607 0.923913043478261
"Plecotus macrobullaris" "Plecotus.macrobullaris" "mammals" 0 0 0.0105263157894737 0.13009727280591 0.758454106280193
"Procyon lotor" "Procyon.lotor" "mammals" 1 0 0.0736842105263158 0.336400620871074 0.797101449275362
"Rattus norvegicus" "Rattus.norvegicus" "mammals" 1 1 0.0105263157894737 0.501593993246883 0.780193236714976
"Rattus rattus" "Rattus.rattus" "mammals" 1 0 0.0105263157894737 0.356780652307181 0.857487922705314
"Rhinolophus ferrumequinum" "Rhinolophus.ferrumequinum" "mammals" 0 0 0.0105263157894737 0.0601725780761712 0.884057971014493
"Rhinolophus hipposideros" "Rhinolophus.hipposideros" "mammals" 0 0 0.0105263157894737 0.0601725780761712 0.798309178743961
"Rupicapra rupicapra" "Rupicapra.rupicapra" "mammals" 1 0 0.0105263157894737 0.266612501914518 0.526570048309179
"Sciurus vulgaris" "Sciurus.vulgaris" "mammals" 0 0 0.031578947368421 0.461186898835881 0.516908212560387
"Sorex alpinus" "Sorex.alpinus" "mammals" 1 0 0.0421052631578947 0.301674160318757 0.636473429951691
"Sorex antinorii" "Sorex.antinorii" "mammals" 1 0 0.0421052631578947 0.197920780121293 0.695652173913043
"Sorex araneus" "Sorex.araneus" "mammals" 1 0 0.0421052631578947 0.149910980993798 0.840579710144927
"Sorex coronatus" "Sorex.coronatus" "mammals" 1 0 0.0421052631578947 0.197920780121293 0.885265700483092
"Sorex minutus" "Sorex.minutus" "mammals" 1 0 0.0421052631578947 0.149910980993798 0.728260869565217
"Sus scrofa" "Sus.scrofa" "mammals" 1 0 0.0736842105263158 0.58209867788284 0.60024154589372
"Tadarida teniotis" "Tadarida.teniotis" "mammals" 0 0 0.273684210526316 0.191654179628059 0.898550724637681
"Talpa caeca" "Talpa.caeca" "mammals" 0 0 0.0105263157894737 0.154421758004348 0.926328502415459
"Talpa europaea" "Talpa.europaea" "mammals" 0 0 0.0105263157894737 0.154421758004348 0.578502415458937
"Ursus arctos" "Ursus.arctos" "mammals" 1 0 0.0842105263157895 0.58209867788284 0.908212560386473
"Vespertilio murinus" "Vespertilio.murinus" "mammals" 0 0 0.0105263157894737 0.191654179628059 0.692028985507246
"Vulpes vulpes" "Vulpes.vulpes" "mammals" 1 0 0.031578947368421 0.341268044638168 0.516908212560387
