"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness"
"Agrostis stolonifera" "Agrostis.stolonifera" "plants" 1 0 0.000798296966471527 0.269946270699153 0.524154589371981
"Ailanthus altissima" "Ailanthus.altissima" "plants" 1 0 0.000532197977647685 0.234177250663085 0.756038647342995
"Aira caryophyllea" "Aira.caryophyllea" "plants" 1 0 0.000798296966471527 0.199822549197668 0.968599033816425
"Ajuga chamaepitys" "Ajuga.chamaepitys" "plants" 1 0 0.000798296966471527 0.136464473985106 0.893719806763285
"Ajuga genevensis" "Ajuga.genevensis" "plants" 1 0 0.000798296966471527 0.205524651584713 0.710144927536232
"Ajuga pyramidalis" "Ajuga.pyramidalis" "plants" 1 0 0.000798296966471527 0.0672471533142005 0.659420289855073
"Ajuga reptans" "Ajuga.reptans" "plants" 1 0 0.000798296966471527 0.208803417393428 0.526570048309179
"Alcea rosea" "Alcea.rosea" "plants" 1 0 0.00292708887706227 0.13993597135765 0.849033816425121
"Alchemilla alpigena" "Alchemilla.alpigena" "plants" 1 0 0.0018626929217669 0.146405448255933 0.653381642512077
"Alchemilla alpina" "Alchemilla.alpina" "plants" 1 0 0.00106439595529537 0.144819325981435 0.772946859903382
"Alchemilla conjuncta" "Alchemilla.conjuncta" "plants" 1 0 0.0282064928153273 0.048133875031451 0.609903381642512
"Alchemilla coriacea" "Alchemilla.coriacea" "plants" 1 0 0.0156998403406067 0.0913139123909346 0.731884057971014
"Alchemilla fissa" "Alchemilla.fissa" "plants" 1 0 0.00239489089941458 0.203633786125072 0.745169082125604
"Alchemilla mollis" "Alchemilla.mollis" "plants" 1 0 0.005055880787653 0.311356561493386 0.886473429951691
"Alchemilla monticola" "Alchemilla.monticola" "plants" 1 0 0.00239489089941458 0.180050216967186 0.635265700483092
"Alchemilla nitida" "Alchemilla.nitida" "plants" 1 0 0.00292708887706227 0.146405448255933 0.544685990338164
"Alchemilla pentaphyllea" "Alchemilla.pentaphyllea" "plants" 1 0 0.00106439595529537 0.264405840682136 0.734299516908212
"Alchemilla xanthochlora" "Alchemilla.xanthochlora" "plants" 1 0 0.0156998403406067 0.353761672125893 0.722222222222222
"Alisma gramineum" "Alisma.gramineum" "plants" 0 1 0.000266098988823842 0.200853125473967 0.998792270531401
"Alisma lanceolatum" "Alisma.lanceolatum" "plants" 0 1 0.000266098988823842 0.563787949339426 0.997584541062802
"Alliaria petiolata" "Alliaria.petiolata" "plants" 1 0 0.000266098988823842 0.106360822187117 0.597826086956522
"Allium angulosum" "Allium.angulosum" "plants" 1 0 0.000266098988823842 0.21608131040402 0.828502415458937
"Allium carinatum" "Allium.carinatum" "plants" 1 0 0.00558807876530069 0.14370452675514 0.623188405797101
"Allium carinatum subsp. carinatum" "Allium.carinatum.carinatum" "plants" 1 0 0.00558807876530069 0.14370452675514 1
"Allium lineare" "Allium.lineare" "plants" 1 0 0.00558807876530069 0.226456390483415 0.78743961352657
"Allium lusitanicum" "Allium.lusitanicum" "plants" 1 0 0.000266098988823842 0.192412295729178 0.73792270531401
"Allium oleraceum" "Allium.oleraceum" "plants" 1 0 0.00159659393294305 0.345597848358373 0.642512077294686
"Allium schoenoprasum" "Allium.schoenoprasum" "plants" 1 0 0.00133049494411921 0.413004402254202 0.613526570048309
"Allium scorodoprasum" "Allium.scorodoprasum" "plants" 1 0 0.000532197977647685 0.259332956290586 0.814009661835749
