"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness"
"Atethmia centrago" "Atethmia.centrago" "lepidoptera" 0 0 0.0764087870105062 7.89508239406599e-05 0.811594202898551
"Athetis gluteosa" "Athetis.gluteosa" "lepidoptera" 1 0 0.00191021967526265 0.00152458314720744 0.885265700483092
"Athetis pallustris" "Athetis.pallustris" "lepidoptera" 0 0 0.00191021967526265 0.000169148203998229 0.856280193236715
"Atolmis rubricollis" "Atolmis.rubricollis" "lepidoptera" 0 0 0.0210124164278892 0.000257771066199432 0.800724637681159
"Atypha pulmonaris" "Atypha.pulmonaris" "lepidoptera" 1 0 0.0764087870105062 0.0131820884246226 0.793478260869565
"Auchmis detersa" "Auchmis.detersa" "lepidoptera" 1 0 0.0764087870105062 7.28776836375313e-05 0.740338164251208
"Autographa aemula" "Autographa.aemula" "lepidoptera" 0 0 0.00382043935052531 3.37396683507105e-05 0.660628019323672
"Autographa bractea" "Autographa.bractea" "lepidoptera" 1 0 0.00382043935052531 2.1593387744465e-05 0.739130434782609
"Autographa gamma" "Autographa.gamma" "lepidoptera" 1 0 0.00382043935052531 0.00167618672366329 0.544685990338164
"Autographa jota" "Autographa.jota" "lepidoptera" 1 0 0.00382043935052531 0.00115749555555171 0.794685990338164
"Autographa pulchrina" "Autographa.pulchrina" "lepidoptera" 1 0 0.00382043935052531 4.4536362222943e-05 0.705314009661836
"Axylia putris" "Axylia.putris" "lepidoptera" 0 0 0.211079274116523 0.00274640900374783 0.781400966183575
"Bembecia ichneumoniformis" "Bembecia.ichneumoniformis" "lepidoptera" 1 0 0.0229226361031519 0.0122218574633614 0.597826086956522
"Bena bicolorana" "Bena.bicolorana" "lepidoptera" 1 0 0.00477554918815664 0.000357640484517529 0.842995169082126
"Bijugis bombycella" "Bijugis.bombycella" "lepidoptera" 1 0 0.0105062082139446 0.0424988236512386 0.868357487922705
"Blepharita satura" "Blepharita.satura" "lepidoptera" 1 0 0.00191021967526265 0.000170047928487585 0.669082125603865
"Boloria aquilonaris" "Boloria.aquilonaris" "lepidoptera" 0 0 0.000955109837631327 0.506544887505335 0.879227053140097
"Boloria dia" "Boloria.dia" "lepidoptera" 1 0 0.00191021967526265 0 0.646135265700483
"Boloria euphrosyne" "Boloria.euphrosyne" "lepidoptera" 1 0 0.000955109837631327 0.00126186359631657 0.544685990338164
"Boloria napaea" "Boloria.napaea" "lepidoptera" 1 0 0.000955109837631327 0.0130010188711405 0.731884057971014
"Boloria pales" "Boloria.pales" "lepidoptera" 1 0 0.00191021967526265 0.00735524770045492 0.722222222222222
"Boloria selene" "Boloria.selene" "lepidoptera" 1 0 0.000955109837631327 0.00333010526621513 0.629227053140097
"Boloria thore" "Boloria.thore" "lepidoptera" 0 0 0.000955109837631327 0.456568172666687 0.756038647342995
"Boloria titania" "Boloria.titania" "lepidoptera" 1 0 0.000955109837631327 0.226730571316775 0.626811594202899
"Brachionycha nubeculosa" "Brachionycha.nubeculosa" "lepidoptera" 0 0 0.0105062082139446 4.04876020208572e-05 0.904589371980676
"Brachylomia viminalis" "Brachylomia.viminalis" "lepidoptera" 0 0 0.0764087870105062 0.000513652710971218 0.771739130434783
"Brenthis daphne" "Brenthis.daphne" "lepidoptera" 1 0 0.000955109837631327 0.0356533823395629 0.753623188405797
"Brenthis ino" "Brenthis.ino" "lepidoptera" 1 0 0.000955109837631327 0.226730571316775 0.608695652173913
"Brintesia circe" "Brintesia.circe" "lepidoptera" 1 0 0.000955109837631327 0.0840117741932694 0.81280193236715
"Cacyreus marshalli" "Cacyreus.marshalli" "lepidoptera" 0 0 0.000955109837631327 6.74793367014092e-05 0.922705314009662
"Calamia tridens" "Calamia.tridens" "lepidoptera" 1 0 0.0764087870105062 0.00274640900374783 0.838164251207729
"Calliergis ramosa" "Calliergis.ramosa" "lepidoptera" 1 0 0.00477554918815664 0.000107966938722266 0.711352657004831
"Callimorpha dominula" "Callimorpha.dominula" "lepidoptera" 1 0 0.00382043935052531 0.227562201520119 0.713768115942029
"Callistege mi" "Callistege.mi" "lepidoptera" 0 0 0.000955109837631327 1.48454540743065e-05 0.805555555555556
"Calliteara pudibunda" "Calliteara.pudibunda" "lepidoptera" 1 0 0.00955109837631327 0.000134958673402842 0.722222222222222
"Callophrys rubi" "Callophrys.rubi" "lepidoptera" 1 0 0.00477554918815664 0.486301086494908 0.617149758454106
"Callopistria juventina" "Callopistria.juventina" "lepidoptera" 1 0 0.000955109837631327 0.000110666112190328 0.82487922705314
"Calophasia lunula" "Calophasia.lunula" "lepidoptera" 1 0 0.00477554918815664 0.00158913837931847 0.859903381642512
"Caradrina morpheus" "Caradrina.morpheus" "lepidoptera" 1 0 0.00477554918815664 0.00162220325430216 0.949275362318841
"Carcharodus alceae" "Carcharodus.alceae" "lepidoptera" 1 0 0.000955109837631327 0.0242925612125116 0.723429951690821
"Carterocephalus palaemon" "Carterocephalus.palaemon" "lepidoptera" 1 1 0.000955109837631327 0.0269917346805685 0.555555555555556
"Catephia alchymista" "Catephia.alchymista" "lepidoptera" 1 0 0.0429799426934097 0 0.832125603864734
"Catocala electa" "Catocala.electa" "lepidoptera" 1 0 0.0105062082139446 6.74793367014677e-06 0.915458937198068
"Catocala fraxini" "Catocala.fraxini" "lepidoptera" 0 0 0.0105062082139446 9.31214846479599e-05 0.921497584541063
"Catocala nupta" "Catocala.nupta" "lepidoptera" 0 0 0.0105062082139446 0.000130909913200756 0.863526570048309
"Catocala promissa" "Catocala.promissa" "lepidoptera" 0 0 0.0105062082139446 0.0109187993386395 0.948067632850242
"Catocala puerpera" "Catocala.puerpera" "lepidoptera" 1 0 0.0105062082139446 0.000455710453856927 0.956521739130435
"Catocala sponsa" "Catocala.sponsa" "lepidoptera" 0 0 0.0105062082139446 0.000182194209093822 0.861111111111111
"Celaena leucostigma" "Celaena.leucostigma" "lepidoptera" 1 0 0.0410697230181471 0.000751719810853838 0.768115942028985
"Celastrina argiolus" "Celastrina.argiolus" "lepidoptera" 0 0 0.00191021967526265 0.469656183441891 0.638888888888889
"Cerapteryx graminis" "Cerapteryx.graminis" "lepidoptera" 0 0 0.0725883476599809 0.000377884285527962 0.733091787439613
"Cerastis leucographa" "Cerastis.leucographa" "lepidoptera" 0 0 0.000955109837631327 4.04876020207404e-06 0.869565217391304
"Cerastis rubricosa" "Cerastis.rubricosa" "lepidoptera" 1 0 0.000955109837631327 0.000228754951417826 0.75
"Cerura vinula" "Cerura.vinula" "lepidoptera" 0 0 0.0133715377268386 0.250232499634268 0.844202898550725
