"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness"
"Cladonia cenotea" "Cladonia.cenotea" "lichens" 1 0 0.0389515835456862 0.180334881355116 0.643719806763285
"Cladonia ciliata" "Cladonia.ciliata" "lichens" 1 0 0.0389515835456862 0.135553736320624 0.943236714975845
"Cladonia coccifera" "Cladonia.coccifera" "lichens" 1 0 0.0389515835456862 0.211629812827097 0.91304347826087
"Cladonia dahliana" "Cladonia.dahliana" "lichens" 1 0 0.0389515835456862 0.163955471549707 0.751207729468599
"Cladonia digitata" "Cladonia.digitata" "lichens" 1 0 0.0389515835456862 0.211629812827097 0.646135265700483
"Cladonia fimbriata" "Cladonia.fimbriata" "lichens" 1 0 0.0389515835456862 0.235605303604894 0.601449275362319
"Cladonia foliacea" "Cladonia.foliacea" "lichens" 1 0 0.0389515835456862 0.319271254410847 0.961352657004831
"Cladonia furcata" "Cladonia.furcata" "lichens" 1 0 0.0389515835456862 0.309837111589998 0.806763285024155
"Cladonia furcata subsp. furcata" "Cladonia.furcata.furcata" "lichens" 1 0 0.0389515835456862 0.0387296389487497 1
"Cladonia macroceras" "Cladonia.macroceras" "lichens" 1 0 0.0389515835456862 0.228504869797623 0.626811594202899
"Cladonia macrophyllodes" "Cladonia.macrophyllodes" "lichens" 1 0 0.0389515835456862 0.200482836911175 0.670289855072464
"Cladonia pleurota" "Cladonia.pleurota" "lichens" 1 0 0.0389515835456862 0.354881365584739 0.764492753623188
"Cladonia pyxidata" "Cladonia.pyxidata" "lichens" 1 0 0.0389515835456862 0.235605303604894 0.842995169082126
"Cladonia pyxidata subsp. chlorophaea" "Cladonia.pyxidata.chlorophaea" "lichens" 1 0 0.0389515835456862 0.18628729845232 1
"Cladonia pyxidata subsp. pocillum" "Cladonia.pyxidata.pocillum" "lichens" 1 0 0.0389515835456862 0.658403862128745 1
"Cladonia rangiferina" "Cladonia.rangiferina" "lichens" 1 0 0.0389515835456862 0.480565592463109 0.841787439613527
"Cladonia rangiformis" "Cladonia.rangiformis" "lichens" 1 0 0.0389515835456862 0.135553736320624 0.910628019323672
"Cladonia rei" "Cladonia.rei" "lichens" 1 0 0.0389515835456862 0.155848067129769 0.910628019323672
"Cladonia squamosa" "Cladonia.squamosa" "lichens" 1 0 0.0389515835456862 0.470956225344772 0.72463768115942
"Cladonia sulphurina" "Cladonia.sulphurina" "lichens" 1 0 0.0389515835456862 0.288694844917492 0.845410628019324
"Cladonia symphycarpa" "Cladonia.symphycarpa" "lichens" 1 0 0.0389515835456862 0.0387296389487497 0.786231884057971
"Cladonia uncialis" "Cladonia.uncialis" "lichens" 1 0 0.0389515835456862 0.155848067129769 0.93719806763285
"Collema auriforme" "Collema.auriforme" "lichens" 1 0 0.00800873680378595 0.193648194743749 0.58695652173913
"Collema crispum" "Collema.crispum" "lichens" 1 0 0.020385875500546 0.116188916846249 0.801932367149758
"Collema flaccidum" "Collema.flaccidum" "lichens" 1 0 0.00800873680378595 0.256906605026706 0.792270531400966
"Collema tenax" "Collema.tenax" "lichens" 1 0 0.00800873680378595 0.116188916846249 0.688405797101449
"Dibaeis baeomyces" "Dibaeis.baeomyces" "lichens" 1 0 0.00109210047324354 0.474918807841153 0.516908212560387
"Dimerella pineti" "Dimerella.pineti" "lichens" 1 0 0.0338551146705497 0.351471473459904 0.701690821256039
"Diploschistes muscorum" "Diploschistes.muscorum" "lichens" 1 0 0.00691663633054241 0.710920444797887 0.677536231884058
"Elaphomyces granulatus" "Elaphomyces.granulatus" "lichens" 1 0 0.120859119038952 0.19562053746799 0.6256038647343
"Evernia divaricata" "Evernia.divaricata" "lichens" 1 0 0.00145613396432472 0.147876803258863 0.661835748792271
"Evernia prunastri" "Evernia.prunastri" "lichens" 1 0 0.00145613396432472 0.207917009093288 0.669082125603865
"Fulgensia bracteata" "Fulgensia.bracteata" "lichens" 1 0 0.00436840189297415 0.317583039379748 0.698067632850242
