"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness" "SummedUniqueness"
"Ampedus quercicola" "Ampedus.quercicola" "coleoptera" 1 0 0.0124925639500297 0.0286243026217035 0.684782608695652 0.0411168665717332
"Ampedus sanguineus" "Ampedus.sanguineus" "coleoptera" 1 0 0.0124925639500297 0.19351454866004 0.667874396135266 0.20600711261007
"Ampedus sanguinolentus" "Ampedus.sanguinolentus" "coleoptera" 1 0 0.0124925639500297 0.0286243026217035 0.865942028985507 0.0411168665717332
"Amphimallon atrum subsp. atrum" "Amphimallon.atrum.atrum" "coleoptera" 1 0 0.0275561985109873 0.0100670518752018 1 0.037623250386189
"Amphimallon majale subsp. majale" "Amphimallon.majale.majale" "coleoptera" 1 0 0.0275561985109873 0.00410459992251749 1 0.0316607984335048
"Amphimallon solstitiale subsp. solstitiale" "Amphimallon.solstitiale.solstitiale" "coleoptera" 1 0 0.0275561985109873 0.0116242521321113 1 0.0391804506430986
"Anaesthetis testacea" "Anaesthetis.testacea" "coleoptera" 1 0 0.0356930398572279 0.0650775848155976 0.849033816425121 0.100770624672826
"Anaglyptus mysticus" "Anaglyptus.mysticus" "coleoptera" 1 0 0.0309339678762641 0.0400250748334619 0.760869565217391 0.070959042709726
"Anastrangalia dubia" "Anastrangalia.dubia" "coleoptera" 1 0 0.000594883997620468 0.0202668177749287 0.58695652173913 0.0208617017725492
"Anastrangalia reyi" "Anastrangalia.reyi" "coleoptera" 1 0 0.000594883997620468 0.0197167077981285 0.728260869565217 0.020311591795749
"Anastrangalia sanguinolenta" "Anastrangalia.sanguinolenta" "coleoptera" 1 0 0.000594883997620468 0.0539131315118087 0.573671497584541 0.0545080155094292
"Anchomenus dorsalis subsp. dorsalis" "Anchomenus.dorsalis.dorsalis" "coleoptera" 1 0 0.0275561985109873 0.0291814314053191 1 0.0567376299163064
"Ancistronycha abdominalis" "Ancistronycha.abdominalis" "coleoptera" 1 0 0.0261748958953004 0.0243660496608368 0.827294685990338 0.0505409455561372
"Ancistronycha tigurina" "Ancistronycha.tigurina" "coleoptera" 1 0 0.0275561985109873 0.0339440048178749 0.783816425120773 0.0615002033288622
"Anisandrus dispar" "Anisandrus.dispar" "coleoptera" 1 0 0.0464009518143962 0.0253020560974402 0.828502415458937 0.0717030079118364
"Anisodactylus binotatus" "Anisodactylus.binotatus" "coleoptera" 1 0 0.000594883997620468 0.152591986989688 0.721014492753623 0.153186870987309
"Anisodactylus signatus" "Anisodactylus.signatus" "coleoptera" 1 0 0.000594883997620468 0.677251019876161 0.786231884057971 0.677845903873782
"Anisoplia villosa" "Anisoplia.villosa" "coleoptera" 1 0 0.00237953599048186 0.0229879320410623 0.881642512077295 0.0253674680315442
"Anogcodes rufiventris" "Anogcodes.rufiventris" "coleoptera" 1 0 0.0190362879238548 0.0378206977012902 0.618357487922705 0.056856985625145
"Anomala dubia subsp. dubia" "Anomala.dubia.dubia" "coleoptera" 1 0 0.00237953599048186 0.165175997121702 1 0.167555533112184
"Anoplodera sexguttata" "Anoplodera.sexguttata" "coleoptera" 1 0 0.0190362879238548 0.0734922366972474 0.809178743961353 0.0925285246211023
"Anoplotrupes stercorosus" "Anoplotrupes.stercorosus" "coleoptera" 1 0 0.0083283759666865 0.155169071553184 0.741545893719807 0.163497447519871
"Anostirus purpureus" "Anostirus.purpureus" "coleoptera" 1 0 0.0118976799524092 0.0307680725556601 0.653381642512077 0.0426657525080693
"Anthaxia candens" "Anthaxia.candens" "coleoptera" 1 0 0.00951814396192738 0.0554673647646857 0.776570048309179 0.064985508726613
"Anthaxia godeti" "Anthaxia.godeti" "coleoptera" 1 0 0.00951814396192738 0.206337123425767 0.731884057971014 0.215855267387695
"Anthaxia helvetica" "Anthaxia.helvetica" "coleoptera" 1 0 0.00951814396192738 0.0626666561254347 0.543478260869565 0.0721848000873621
"Anthaxia hungarica" "Anthaxia.hungarica" "coleoptera" 1 0 0.00951814396192738 0.0286765766937938 0.934782608695652 0.0381947206557212
"Anthaxia morio" "Anthaxia.morio" "coleoptera" 1 0 0.00951814396192738 0.0535950630755767 0.688405797101449 0.0631132070375041
