"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness" "SummedUniqueness"
"Agrostis capillaris" "Agrostis.capillaris" "plants" 1 0 0 0.187517485291196 0.516908212560387 0.187517485291196
"Agrostis gigantea" "Agrostis.gigantea" "plants" 1 0 0 0.16037589492126 0.570048309178744 0.16037589492126
"Agrostis rupestris" "Agrostis.rupestris" "plants" 1 0 0.0811817939845621 0.102037513031007 0.701690821256039 0.183219307015569
"Agrostis schleicheri" "Agrostis.schleicheri" "plants" 1 0 0.0811817939845621 0.123572714283963 0.623188405797101 0.204754508268525
"Agrostis schraderiana" "Agrostis.schraderiana" "plants" 1 0 0.0811817939845621 0.342677943678554 0.688405797101449 0.423859737663116
"Agrostis stolonifera" "Agrostis.stolonifera" "plants" 1 0 0.000532339632685654 0.264437962091182 0.524154589371981 0.264970301723868
"Ailanthus altissima" "Ailanthus.altissima" "plants" 1 0 0.000266169816342828 0.228399062191406 0.756038647342995 0.228665232007749
"Aira caryophyllea" "Aira.caryophyllea" "plants" 1 0 0.000532339632685654 0.193785151998999 0.968599033816425 0.194317491631685
"Ajuga chamaepitys" "Ajuga.chamaepitys" "plants" 1 0 0.000532339632685654 0.1299490354902 0.893719806763285 0.130481375122886
"Ajuga genevensis" "Ajuga.genevensis" "plants" 1 0 0.000532339632685654 0.199530277164234 0.710144927536232 0.200062616796919
"Ajuga pyramidalis" "Ajuga.pyramidalis" "plants" 1 0 0.000532339632685654 0.0602094650889392 0.659420289855073 0.0607418047216248
"Ajuga reptans" "Ajuga.reptans" "plants" 1 0 0.000532339632685654 0.202833781499995 0.526570048309179 0.203366121132681
"Alcea rosea" "Alcea.rosea" "plants" 1 0 0.00266169816342827 0.13344672556349 0.849033816425121 0.136108423726918
"Alchemilla alpigena" "Alchemilla.alpigena" "plants" 1 0 0.00159701889805697 0.13996501513659 0.653381642512077 0.141562034034647
"Alchemilla alpina" "Alchemilla.alpina" "plants" 1 0 0.000798509449028482 0.138366925453904 0.772946859903382 0.139165434902933
"Alchemilla conjuncta" "Alchemilla.conjuncta" "plants" 1 0 0.0279478307159968 0.040951975728202 0.609903381642512 0.0688998064441988
"Alchemilla coriacea" "Alchemilla.coriacea" "plants" 1 0 0.015437849347884 0.0844578096173568 0.731884057971014 0.0998956589652408
"Alchemilla fissa" "Alchemilla.fissa" "plants" 1 0 0.00212935853074261 0.197625144986857 0.745169082125604 0.1997545035176
"Alchemilla mollis" "Alchemilla.mollis" "plants" 1 0 0.00479105669417088 0.306160696548239 0.886473429951691 0.310951753242409
"Alchemilla monticola" "Alchemilla.monticola" "plants" 1 0 0.00212935853074261 0.173863636080449 0.635265700483092 0.175992994611192
"Alchemilla nitida" "Alchemilla.nitida" "plants" 1 0 0.00266169816342827 0.13996501513659 0.544685990338164 0.142626713300019
"Alchemilla pentaphyllea" "Alchemilla.pentaphyllea" "plants" 1 0 0.000798509449028482 0.258855729125794 0.734299516908212 0.259654238574822
"Alchemilla xanthochlora" "Alchemilla.xanthochlora" "plants" 1 0 0.015437849347884 0.34888575683177 0.722222222222222 0.364323606179654
"Alisma gramineum" "Alisma.gramineum" "plants" 0 1 0 0.194823504048431 0.998792270531401 0.194823504048431
"Alisma lanceolatum" "Alisma.lanceolatum" "plants" 0 1 0 0.560496697617645 0.997584541062802 0.560496697617645
"Alliaria petiolata" "Alliaria.petiolata" "plants" 1 0 0 0.0996182494448604 0.597826086956522 0.0996182494448604
"Allium angulosum" "Allium.angulosum" "plants" 1 0 0 0.210166586743905 0.828502415458937 0.210166586743905
"Allium carinatum" "Allium.carinatum" "plants" 1 0 0.00532339632685654 0.137243714986179 0.623188405797101 0.142567111313035
"Allium carinatum subsp. carinatum" "Allium.carinatum.carinatum" "plants" 1 0 0.00532339632685654 0.137243714986179 1 0.142567111313035
"Allium lineare" "Allium.lineare" "plants" 1 0 0.00532339632685654 0.220619947558835 0.78743961352657 0.225943343885692
"Allium lusitanicum" "Allium.lusitanicum" "plants" 1 0 0 0.186318987627887 0.73792270531401 0.186318987627887
"Allium oleraceum" "Allium.oleraceum" "plants" 1 0 0.00133084908171413 0.340660336418787 0.642512077294686 0.341991185500501
"Allium schoenoprasum" "Allium.schoenoprasum" "plants" 1 0 0.00106467926537131 0.40857547767765 0.613526570048309 0.409640156943021
"Allium scorodoprasum" "Allium.scorodoprasum" "plants" 1 0 0.000266169816342828 0.2537445694517 0.814009661835749 0.254010739268043
"Allium sphaerocephalon" "Allium.sphaerocephalon" "plants" 1 0 0.00532339632685654 0.186318987627887 0.746376811594203 0.191642383954744
"Allium ursinum" "Allium.ursinum" "plants" 1 0 0.00532339632685654 0.207492899186748 0.641304347826087 0.212816295513604
"Allium victorialis" "Allium.victorialis" "plants" 1 0 0.00532339632685654 0.264440550892728 0.688405797101449 0.269763947219584
"Allium vineale" "Allium.vineale" "plants" 1 0 0.000266169816342828 0.303690771869384 0.731884057971014 0.303956941685727
"Alnus glutinosa" "Alnus.glutinosa" "plants" 1 0 0.00133084908171413 0.220416987152489 0.673913043478261 0.221747836234203
"Alnus incana" "Alnus.incana" "plants" 1 0 0.000798509449028482 0.220416987152489 0.551932367149758 0.221215496601518
"Alnus viridis" "Alnus.viridis" "plants" 1 0 0.0029278679797711 0.23152470009352 0.647342995169082 0.234452568073291
"Alopecurus aequalis" "Alopecurus.aequalis" "plants" 1 0 0 0.267756753959876 0.766908212560386 0.267756753959876
"Alopecurus geniculatus" "Alopecurus.geniculatus" "plants" 1 0 0 0.16037589492126 0.880434782608696 0.16037589492126
"Alopecurus myosuroides" "Alopecurus.myosuroides" "plants" 1 0 0.00159701889805697 0.189637057525756 0.803140096618358 0.191234076423813
"Alopecurus pratensis" "Alopecurus.pratensis" "plants" 1 0 0.000266169816342828 0.350465275796777 0.550724637681159 0.35073144561312
"Althaea hirsuta" "Althaea.hirsuta" "plants" 1 0 0.00159701889805697 0.154581797499674 0.907004830917874 0.156178816397731
"Alyssoides utriculata" "Alyssoides.utriculata" "plants" 1 0 0.00106467926537131 0.239580743740932 0.888888888888889 0.240645423006303
"Alyssum alyssoides" "Alyssum.alyssoides" "plants" 1 0 0.000266169816342828 0.261526972881335 0.768115942028985 0.261793142697678
"Alyssum montanum" "Alyssum.montanum" "plants" 1 0 0.000266169816342828 0.0987497704719191 0.91304347826087 0.099015940288262
"Amaranthus albus" "Amaranthus.albus" "plants" 1 0 0.000266169816342828 0.114117902158577 0.879227053140097 0.11438407197492
