"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness" "SummedUniqueness"
"Limnephilus auricula" "Limnephilus.auricula" "ept" 0 1 0.725 0.0527622928448407 0.800724637681159 0.777762292844841
"Limnephilus centralis" "Limnephilus.centralis" "ept" 0 1 0.725 0.0259111012874579 0.718599033816425 0.750911101287458
"Limnephilus coenosus" "Limnephilus.coenosus" "ept" 0 1 0.725 0.0522248750949236 0.76207729468599 0.777224875094924
"Limnephilus decipiens" "Limnephilus.decipiens" "ept" 0 1 0.725 0.157913280971317 0.733091787439613 0.882913280971317
"Limnephilus extricatus" "Limnephilus.extricatus" "ept" 0 1 0.725 0.0227597511308752 0.817632850241546 0.747759751130875
"Limnephilus flavicornis" "Limnephilus.flavicornis" "ept" 0 1 0.725 0.162994833098806 0.830917874396135 0.887994833098806
"Limnephilus ignavus" "Limnephilus.ignavus" "ept" 0 1 0.725 0.0442939772008571 0.583333333333333 0.769293977200857
"Limnephilus lunatus" "Limnephilus.lunatus" "ept" 0 1 0.725 0.0227597511308752 0.741545893719807 0.747759751130875
"Limnephilus rhombicus" "Limnephilus.rhombicus" "ept" 0 1 0.725 0.507555640801363 0.83695652173913 1.23255564080136
"Limnephilus sparsus" "Limnephilus.sparsus" "ept" 0 1 0.725 0.0333167741554273 0.735507246376812 0.758316774155428
"Lithax niger" "Lithax.niger" "ept" 0 1 0.1 0.0459134210313231 0.638888888888889 0.145913421031323
"Lype phaeopa" "Lype.phaeopa" "ept" 0 1 0 0.0502552812470593 0.939613526570048 0.0502552812470593
"Lype reducta" "Lype.reducta" "ept" 0 1 0 0.226730890015691 0.993961352657005 0.226730890015691
"Melampophylax melampus" "Melampophylax.melampus" "ept" 0 1 0.025 0.0522248750949236 0.570048309178744 0.0772248750949236
"Melampophylax mucoreus" "Melampophylax.mucoreus" "ept" 0 1 0.025 0.186551175519262 0.992753623188406 0.211551175519262
"Mesophylax impunctatus" "Mesophylax.impunctatus" "ept" 0 1 0.850000000000001 0.237817514941557 0.770531400966184 1.08781751494156
"Metanoea flavipennis" "Metanoea.flavipennis" "ept" 0 1 0 0.0339207829354389 0.966183574879227 0.0339207829354389
"Metanoea rhaetica" "Metanoea.rhaetica" "ept" 0 1 0 0.0344985304641458 0.967391304347826 0.0344985304641458
"Micropterna sequax" "Micropterna.sequax" "ept" 0 1 0.05 0.188146546536031 0.748792270531401 0.238146546536031
"Micropterna testacea" "Micropterna.testacea" "ept" 0 1 0.05 0.0262262363031161 0.916666666666667 0.0762262363031161
"Molanna angustata" "Molanna.angustata" "ept" 0 1 0.700000000000001 0.373071712912001 0.729468599033816 1.073071712912
"Mystacides azurea" "Mystacides.azurea" "ept" 0 1 0 0.168509695872826 0.991545893719807 0.168509695872826
"Mystacides longicornis" "Mystacides.longicornis" "ept" 0 1 0 0.150980310626835 0.879227053140097 0.150980310626835
"Nemoura cambrica" "Nemoura.cambrica" "ept" 0 1 0.325 0.333955579093418 0.985507246376812 0.658955579093418
"Nemoura cinerea" "Nemoura.cinerea" "ept" 0 1 0.325 0.237996966825474 0.821256038647343 0.562996966825474
"Nemoura flexuosa" "Nemoura.flexuosa" "ept" 0 1 0.325 0.285424786682044 0.98792270531401 0.610424786682044
"Nemoura marginata" "Nemoura.marginata" "ept" 0 1 0.325 0.363184351795723 0.984299516908213 0.688184351795722
"Nemoura minima" "Nemoura.minima" "ept" 0 1 0.325 0.127581535714208 0.972222222222222 0.452581535714208
"Nemoura mortoni" "Nemoura.mortoni" "ept" 0 1 0.325 0.146450244776747 0.971014492753623 0.471450244776747
"Nemoura obtusa" "Nemoura.obtusa" "ept" 0 1 0.325 0.217481677306121 0.647342995169082 0.542481677306121
"Nemoura sinuata" "Nemoura.sinuata" "ept" 0 1 0.325 0.704186699989277 0.516908212560387 1.02918669998928
"Nemurella pictetii" "Nemurella.pictetii" "ept" 0 1 0.65 0.252020475022267 0.711352657004831 0.902020475022267
"Neureclipsis bimaculata" "Neureclipsis.bimaculata" "ept" 0 1 0.450000000000001 0.16588357074234 0.914251207729469 0.615883570742341
"Nigrobaetis niger" "Nigrobaetis.niger" "ept" 0 1 0.475 0.21324136059543 0.995169082125604 0.688241360595431
"Odontocerum albicorne" "Odontocerum.albicorne" "ept" 0 1 0.700000000000001 0.553289549991575 0.979468599033816 1.25328954999158
"Oecetis lacustris" "Oecetis.lacustris" "ept" 0 1 0.075 0.00857867542625296 0.868357487922705 0.083578675426253
"Oecetis notata" "Oecetis.notata" "ept" 0 1 0.075 0.197265766051643 0.704106280193237 0.272265766051643
"Oecetis ochracea" "Oecetis.ochracea" "ept" 0 1 0.075 0.201598872516944 0.865942028985507 0.276598872516944
"Oecetis testacea" "Oecetis.testacea" "ept" 0 1 0.075 0.327952257045128 0.879227053140097 0.402952257045128
"Oligotricha striata" "Oligotricha.striata" "ept" 0 1 0.2 0.682884050408075 0.554347826086957 0.882884050408075
"Oxyethira flavicornis" "Oxyethira.flavicornis" "ept" 0 1 0.575 0.499710442348894 0.795893719806763 1.07471044234889
"Parachiona picicornis" "Parachiona.picicornis" "ept" 0 1 0.850000000000001 0.230630685834462 0.632850241545894 1.08063068583446
"Paraleptophlebia submarginata" "Paraleptophlebia.submarginata" "ept" 0 1 0.175 0.0373785143572449 0.985507246376812 0.212378514357244
"Perla grandis" "Perla.grandis" "ept" 0 1 0.025 0.219246433393807 0.969806763285024 0.244246433393807
"Perla marginata" "Perla.marginata" "ept" 0 1 0.025 0.219246433393807 0.989130434782609 0.244246433393807
"Perlodes intricatus" "Perlodes.intricatus" "ept" 0 1 0.05 0.443701348296411 0.966183574879227 0.493701348296411
"Perlodes jurassicus" "Perlodes.jurassicus" "ept" 0 1 0.05 0.634944534048806 0.867149758454106 0.684944534048807
"Perlodes microcephalus" "Perlodes.microcephalus" "ept" 0 1 0.05 0.438737971799793 0.683574879227053 0.488737971799793
"Philopotamus ludificatus" "Philopotamus.ludificatus" "ept" 0 1 0.025 0.0184660365425312 0.648550724637681 0.0434660365425312
"Philopotamus variegatus" "Philopotamus.variegatus" "ept" 0 1 0.025 0.0262262363031161 0.774154589371981 0.0512262363031161
"Phryganea grandis" "Phryganea.grandis" "ept" 0 1 0.2 0.0238627236856792 0.815217391304348 0.22386272368568
