"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness" "SummedUniqueness"
"Delichon urbicum" "Delichon.urbicum" "aves" 1 0 0.0322580645161291 0.427427571178847 0.518115942028986 0.459685635694976
"Dendrocopos leucotos" "Dendrocopos.leucotos" "aves" 1 0 0 0.561756684702344 0.917874396135266 0.561756684702344
"Dendrocopos major" "Dendrocopos.major" "aves" 1 0 0 0.133592908587358 0.516908212560387 0.133592908587358
"Dryobates minor" "Dryobates.minor" "aves" 1 0 0.0967741935483871 0.0691777404721322 0.630434782608696 0.165951934020519
"Dryocopus martius" "Dryocopus.martius" "aves" 1 0 0.0322580645161291 0.191253322055931 0.518115942028986 0.22351138657206
"Emberiza calandra" "Emberiza.calandra" "aves" 1 0 0 0.115064887616293 0.774154589371981 0.115064887616293
"Emberiza cia" "Emberiza.cia" "aves" 1 0 0.0645161290322581 0.316513324430823 0.676328502415459 0.381029453463081
"Emberiza cirlus" "Emberiza.cirlus" "aves" 1 0 0.0322580645161291 0.231484161337903 0.655797101449275 0.263742225854032
"Emberiza citrinella" "Emberiza.citrinella" "aves" 1 0 0 0.333547735574825 0.519323671497585 0.333547735574825
"Emberiza hortulana" "Emberiza.hortulana" "aves" 1 0 0 0.404019883482635 0.829710144927536 0.404019883482635
"Emberiza schoeniclus" "Emberiza.schoeniclus" "aves" 1 0 0 0.393848896051245 0.759661835748792 0.393848896051245
"Erithacus rubecula" "Erithacus.rubecula" "aves" 1 0 0.387096774193548 0.215577772582552 0.516908212560387 0.602674546776101
"Falco peregrinus" "Falco.peregrinus" "aves" 1 0 0 0.506192556503997 0.544685990338164 0.506192556503997
"Falco subbuteo" "Falco.subbuteo" "aves" 1 0 0 0.250158791600204 0.589371980676328 0.250158791600204
"Falco tinnunculus" "Falco.tinnunculus" "aves" 1 0 0.0322580645161291 0.49977090587909 0.516908212560387 0.532028970395219
"Ficedula albicollis" "Ficedula.albicollis" "aves" 1 0 0 0.22327543025205 0.942028985507246 0.22327543025205
"Ficedula hypoleuca" "Ficedula.hypoleuca" "aves" 1 0 0 0.172453920910194 0.52536231884058 0.172453920910194
"Fringilla coelebs" "Fringilla.coelebs" "aves" 1 0 0.354838709677419 0.0357407027832641 0.516908212560387 0.390579412460683
"Fulica atra" "Fulica.atra" "aves" 0 1 0 0.187020146632034 0.608695652173913 0.187020146632034
"Gallinago gallinago" "Gallinago.gallinago" "aves" 1 0 0 0.563378471443506 0.971014492753623 0.563378471443506
"Gallinula chloropus" "Gallinula.chloropus" "aves" 1 1 0 0.519772758819198 0.692028985507246 0.519772758819198
"Garrulus glandarius" "Garrulus.glandarius" "aves" 1 0 0 0.2481860463857 0.516908212560387 0.2481860463857
"Glaucidium passerinum" "Glaucidium.passerinum" "aves" 1 0 0 0.428056388303045 0.599033816425121 0.428056388303045
"Gypaetus barbatus" "Gypaetus.barbatus" "aves" 1 0 0 0.583922930862708 0.905797101449275 0.583922930862708
"Hippolais icterina" "Hippolais.icterina" "aves" 1 0 0 0.22327543025205 0.730676328502415 0.22327543025205
"Hippolais polyglotta" "Hippolais.polyglotta" "aves" 1 0 0 0.231795053163587 0.743961352657005 0.231795053163587
"Hirundo rustica" "Hirundo.rustica" "aves" 1 0 0 0.517756932053524 0.542270531400966 0.517756932053524
"Ixobrychus minutus" "Ixobrychus.minutus" "aves" 1 1 0.0967741935483871 0.365335344106301 0.814009661835749 0.462109537654688
"Jynx torquilla" "Jynx.torquilla" "aves" 1 0 0.225806451612903 0.39022034255608 0.570048309178744 0.616026794168983
"Lagopus muta" "Lagopus.muta" "aves" 1 0 0.0322580645161291 0.312141051255187 0.71256038647343 0.344399115771316
"Lanius collurio" "Lanius.collurio" "aves" 1 0 0.0322580645161291 0.435359604326821 0.516908212560387 0.46761766884295
"Lanius senator" "Lanius.senator" "aves" 1 0 0.0322580645161291 0.227710089828912 0.858695652173913 0.259968154345041
"Larus michahellis" "Larus.michahellis" "aves" 0 1 0.0645161290322581 0.443240681843779 0.82487922705314 0.507756810876037
"Larus ridibundus" "Larus.ridibundus" "aves" 1 1 0.0645161290322581 0.496984262192867 0.946859903381642 0.561500391225125
"Leiopicus medius" "Leiopicus.medius" "aves" 1 0 0.0322580645161291 0.151215111128928 0.840579710144927 0.183473175645057
"Linaria cannabina" "Linaria.cannabina" "aves" 1 0 0.0322580645161291 0.0193031266856543 0.518115942028986 0.0515611912017834
"Locustella luscinioides" "Locustella.luscinioides" "aves" 1 0 0 0.216623733716478 0.86231884057971 0.216623733716478
"Locustella naevia" "Locustella.naevia" "aves" 1 0 0 0.243668328201325 0.759661835748792 0.243668328201325
"Lophophanes cristatus" "Lophophanes.cristatus" "aves" 1 0 0.0322580645161291 0 0.518115942028986 0.0322580645161291
"Loxia curvirostra" "Loxia.curvirostra" "aves" 1 0 0 0.0942470507310681 0.516908212560387 0.0942470507310681
"Lullula arborea" "Lullula.arborea" "aves" 1 0 0.0322580645161291 0.231484161337903 0.800724637681159 0.263742225854032
"Luscinia megarhynchos" "Luscinia.megarhynchos" "aves" 1 0 0.354838709677419 0.164580200873574 0.688405797101449 0.519418910550994
"Lyrurus tetrix" "Lyrurus.tetrix" "aves" 1 0 0 0.17133862580591 0.666666666666667 0.17133862580591
"Mareca strepera" "Mareca.strepera" "aves" 0 1 0.0645161290322581 0.250730057896538 0.973429951690821 0.315246186928796
"Mergus merganser" "Mergus.merganser" "aves" 0 1 0.516129032258065 0.262842721998114 0.725845410628019 0.778971754256179
"Merops apiaster" "Merops.apiaster" "aves" 1 0 0 0.325765518619481 0.885265700483092 0.325765518619481
"Milvus migrans" "Milvus.migrans" "aves" 1 0 0 0.506192556503997 0.573671497584541 0.506192556503997
"Milvus milvus" "Milvus.milvus" "aves" 1 0 0 0.508476551675127 0.56280193236715 0.508476551675127
"Monticola saxatilis" "Monticola.saxatilis" "aves" 1 0 0 0.16550553632828 0.682367149758454 0.16550553632828
